% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1009 +3.818478665e+04 +3.818478665e+04 +3.797490665e+04 +3.797490665e+04 -3.7722e+00 +4.7241e+00 +2.8205e+00 -2.8446e+00 -1.0642e+00 -1.0287e+00 +1.5571e+00 -1.3845e+00 -1.2498e+00 -2.9783e+00 +3.4073e+00 +2.6108e+00 +4.0692e+00 -1.0735e+00 -1.3257e+00 -3.8413e+00 -3.0210e+00 +3.0575e+00 -2.3869e+00 +1.9182e+00
1324 +2.450256482e+04 +2.450256482e+04 +2.429268482e+04 +2.429268482e+04 -3.7710e+00 +4.7215e+00 +2.8213e+00 -2.8342e+00 -1.0485e+00 -9.8440e-01 +1.5742e+00 -1.3013e+00 -1.2329e+00 -2.0558e+00 +2.4908e+00 +1.1723e+00 +3.4778e+00 -1.0570e+00 -1.5631e+00 -3.6698e+00 -3.1420e+00 +3.0431e+00 -2.3930e+00 +1.9059e+00
1786 +1.398667430e+04 +1.398667430e+04 +1.377679430e+04 +1.377679430e+04 -3.7688e+00 +4.7165e+00 +2.8228e+00 -2.8143e+00 -1.0186e+00 -8.9933e-01 +1.6045e+00 -1.1404e+00 -1.2013e+00 -4.9028e-01 +1.8748e+00 +1.4810e+00 +4.5322e+00 -1.4916e+00 -1.6525e+00 -3.5998e+00 -2.9875e+00 +3.0834e+00 -2.4028e+00 +1.9269e+00
1891 +8.626791422e+03 +8.626791422e+03 +8.416911422e+03 +8.416911422e+03 -3.7677e+00 +4.7140e+00 +2.8236e+00 -2.8042e+00 -1.0034e+00 -8.5625e-01 +1.6205e+00 -1.0596e+00 -1.1853e+00 +3.6770e-01 +1.2555e+00 +6.5304e-01 +4.2901e+00 -1.4243e+00 -1.5511e+00 -3.7271e+00 -3.0249e+00 +3.0465e+00 -2.3811e+00 +1.9470e+00
2122 +6.220420530e+03 +6.220420530e+03 +6.010540530e+03 +6.010540530e+03 -3.7670e+00 +4.7124e+00 +2.8241e+00 -2.7980e+00 -9.9425e-01 -8.3013e-01 +1.6294e+00 -1.0136e+00 -1.1775e+00 +7.6535e-01 +1.1161e+00 +8.4549e-01 +4.4077e+00 -1.4175e+00 -1.5314e+00 -3.7507e+00 -3.0947e+00 +3.0676e+00 -2.3935e+00 +1.9132e+00
2227 +3.785155669e+03 +3.785155669e+03 +3.575275669e+03 +3.575275669e+03 -3.7646e+00 +4.7071e+00 +2.8258e+00 -2.7767e+00 -9.6256e-01 -7.3976e-01 +1.6604e+00 -8.5582e-01 -1.1508e+00 +2.1666e+00 +4.5292e-01 +9.7870e-01 +4.3773e+00 -1.4523e+00 -1.5006e+00 -3.7542e+00 -3.1289e+00 +3.0828e+00 -2.3853e+00 +1.9143e+00
2290 +2.148946392e+03 +2.148946392e+03 +1.939066392e+03 +1.939066392e+03 -3.7650e+00 +4.7079e+00 +2.8255e+00 -2.7800e+00 -9.6765e-01 -7.5404e-01 +1.6545e+00 -8.8723e-01 -1.1583e+00 +1.7842e+00 +7.0486e-01 +1.3537e+00 +4.2172e+00 -1.4520e+00 -1.5821e+00 -3.7533e+00 -3.0745e+00 +3.0531e+00 -2.3661e+00 +1.9181e+00
2332 +1.469937334e+03 +1.469937334e+03 +1.260057334e+03 +1.260057334e+03 -3.7642e+00 +4.7060e+00 +2.8261e+00 -2.7725e+00 -9.5664e-01 -7.2249e-01 +1.6646e+00 -8.3715e-01 -1.1515e+00 +2.1541e+00 +5.7687e-01 +1.6541e+00 +4.0605e+00 -1.4255e+00 -1.5953e+00 -3.7510e+00 -3.0666e+00 +3.0610e+00 -2.3704e+00 +1.9187e+00
2773 +9.593369894e+02 +9.593369894e+02 +7.494569894e+02 +7.494569894e+02 -3.7611e+00 +4.6990e+00 +2.8283e+00 -2.7448e+00 -9.1722e-01 -6.0894e-01 +1.6959e+00 -7.3385e-01 -1.1352e+00 +2.6523e+00 +8.0091e-01 +1.4625e+00 +3.9685e+00 -1.4090e+00 -1.5160e+00 -3.7545e+00 -3.0572e+00 +3.0625e+00 -2.3781e+00 +1.9180e+00
3319 +5.763082259e+02 +5.763082259e+02 +3.664282259e+02 +3.664282259e+02 -3.7197e+00 +4.6052e+00 +2.8567e+00 -2.3751e+00 -4.1054e-01 +8.4658e-01 +2.0483e+00 +5.2493e-02 -1.0422e+00 +2.6261e+00 +8.9740e-01 +1.4675e+00 +3.9684e+00 -1.4467e+00 -1.5282e+00 -3.7528e+00 -3.0634e+00 +3.0554e+00 -2.3789e+00 +1.9249e+00
3886 +3.971601339e+02 +3.971601339e+02 +1.872801339e+02 +1.872801339e+02 -3.6796e+00 +4.5142e+00 +2.8837e+00 -2.0172e+00 +5.8748e-02 +2.1441e+00 +2.3572e+00 +6.8796e-01 -1.0035e+00 +2.5866e+00 +8.6731e-01 +1.5394e+00 +3.9733e+00 -1.4214e+00 -1.5367e+00 -3.7663e+00 -3.0635e+00 +3.0623e+00 -2.3791e+00 +1.9183e+00
4684 +2.397321288e+02 +2.397321288e+02 +2.985212883e+01 +2.985212883e+01 -3.5791e+00 +4.2802e+00 +2.9415e+00 -1.1125e+00 +8.9965e-01 +3.2065e+00 +2.4649e+00 +3.0011e-01 -1.1036e+00 +2.7693e+00 +9.1962e-01 +1.5598e+00 +3.9512e+00 -1.4143e+00 -1.5345e+00 -3.7680e+00 -3.0669e+00 +3.0619e+00 -2.3817e+00 +1.9190e+00
4915 +1.583709534e+02 +1.583709534e+02 -5.150904657e+01 -5.150904657e+01 -3.5182e+00 +4.1376e+00 +2.9748e+00 -5.6229e-01 +1.3837e+00 +3.5391e+00 +2.4218e+00 -1.1215e-01 -9.6299e-01 +2.5941e+00 +8.7360e-01 +1.5635e+00 +3.9702e+00 -1.4204e+00 -1.5332e+00 -3.7678e+00 -3.0613e+00 +3.0625e+00 -2.3804e+00 +1.9193e+00
5629 +9.693040909e+01 +9.693040909e+01 -1.129495909e+02 -1.129495909e+02 -3.2658e+00 +3.5586e+00 +3.0933e+00 +1.4386e+00 +2.5873e+00 +3.3284e+00 +1.8837e+00 -1.0661e-01 -1.1304e+00 +2.5837e+00 +8.9826e-01 +1.5668e+00 +3.9738e+00 -1.4193e+00 -1.5435e+00 -3.7678e+00 -3.0589e+00 +3.0634e+00 -2.3792e+00 +1.9187e+00
6427 +6.064999491e+01 +6.064999491e+01 -1.492300051e+02 -1.492300051e+02 -3.1891e+00 +3.4365e+00 +3.1225e+00 +1.7366e+00 +2.5426e+00 +2.8011e+00 +2.0794e+00 -1.4694e-01 -1.1554e+00 +2.6362e+00 +8.5622e-01 +1.5610e+00 +3.9766e+00 -1.4251e+00 -1.5389e+00 -3.7692e+00 -3.0605e+00 +3.0635e+00 -2.3809e+00 +1.9203e+00
7309 +3.853764149e+01 +3.853764149e+01 -1.713423585e+02 -1.713423585e+02 -2.5570e+00 +2.6603e+00 +3.3959e+00 +3.2781e+00 +2.0818e+00 +2.7977e+00 +2.3302e+00 -8.2585e-02 -1.1113e+00 +2.5850e+00 +8.6197e-01 +1.5556e+00 +3.9883e+00 -1.4175e+00 -1.5321e+00 -3.7735e+00 -3.0607e+00 +3.0620e+00 -2.3817e+00 +1.9198e+00
8128 +2.502415852e+01 +2.502415852e+01 -1.848558415e+02 -1.848558415e+02 -2.2733e+00 +2.3161e+00 +3.4857e+00 +3.1840e+00 +1.6607e+00 +2.7090e+00 +2.3864e+00 -1.2900e-01 -1.0987e+00 +2.6019e+00 +8.9692e-01 +1.5530e+00 +3.9784e+00 -1.4179e+00 -1.5347e+00 -3.7696e+00 -3.0629e+00 +3.0629e+00 -2.3805e+00 +1.9201e+00
8233 +1.556496935e+01 +1.556496935e+01 -1.943150307e+02 -1.943150307e+02 -1.6308e+00 +1.2601e+00 +3.6403e+00 +3.0196e+00 +1.8864e+00 +2.5962e+00 +2.4649e+00 -8.7689e-02 -1.1082e+00 +2.6199e+00 +8.7941e-01 +1.5656e+00 +3.9792e+00 -1.4205e+00 -1.5334e+00 -3.7674e+00 -3.0621e+00 +3.0634e+00 -2.3806e+00 +1.9201e+00
8338 +8.054165109e+00 +8.054165109e+00 -2.018258349e+02 -2.018258349e+02 -9.5748e-01 +2.6896e-01 +3.8198e+00 +2.7252e+00 +1.6556e+00 +2.6403e+00 +2.4341e+00 -7.9451e-02 -1.0927e+00 +2.6232e+00 +8.8468e-01 +1.5614e+00 +3.9753e+00 -1.4174e+00 -1.5328e+00 -3.7685e+00 -3.0612e+00 +3.0632e+00 -2.3799e+00 +1.9200e+00
8401 +5.957199748e+00 +5.957199748e+00 -2.039228003e+02 -2.039228003e+02 -8.3782e-01 +3.8586e-02 +3.8345e+00 +2.5000e+00 +1.8082e+00 +2.6739e+00 +2.3961e+00 -8.3242e-02 -1.1068e+00 +2.5973e+00 +8.8193e-01 +1.5522e+00 +3.9766e+00 -1.4174e+00 -1.5333e+00 -3.7710e+00 -3.0608e+00 +3.0632e+00 -2.3799e+00 +1.9199e+00
9451 +3.952500706e+00 +3.952500706e+00 -2.059274993e+02 -2.059274993e+02 -3.7282e-01 +1.5631e-01 +3.5067e+00 +2.5054e+00 +1.8138e+00 +2.6647e+00 +2.2749e+00 -8.0209e-02 -1.0943e+00 +2.6073e+00 +8.7781e-01 +1.5555e+00 +3.9779e+00 -1.4183e+00 -1.5350e+00 -3.7698e+00 -3.0604e+00 +3.0635e+00 -2.3801e+00 +1.9199e+00
9472 +2.419082187e+00 +2.419082187e+00 -2.074609178e+02 -2.074609178e+02 +1.9454e-01 -1.9923e-01 +3.3873e+00 +2.5400e+00 +1.7957e+00 +2.6887e+00 +2.2975e+00 -8.6108e-02 -1.0988e+00 +2.6031e+00 +8.8085e-01 +1.5539e+00 +3.9786e+00 -1.4197e+00 -1.5332e+00 -3.7692e+00 -3.0607e+00 +3.0633e+00 -2.3798e+00 +1.9202e+00
10438 +1.583725423e+00 +1.583725423e+00 -2.082962746e+02 -2.082962746e+02 +4.1938e-01 -1.3277e-01 +3.2671e+00 +2.4009e+00 +1.7603e+00 +2.6924e+00 +2.3354e+00 -9.1794e-02 -1.1158e+00 +2.6039e+00 +8.8265e-01 +1.5555e+00 +3.9789e+00 -1.4190e+00 -1.5333e+00 -3.7690e+00 -3.0614e+00 +3.0632e+00 -2.3799e+00 +1.9200e+00
10564 +8.372076276e-01 +8.372076276e-01 -2.090427924e+02 -2.090427924e+02 +6.2282e-01 +5.9388e-01 +3.3654e+00 +2.4142e+00 +1.8151e+00 +2.6874e+00 +2.3287e+00 -9.9929e-02 -1.1280e+00 +2.6115e+00 +8.8507e-01 +1.5578e+00 +3.9767e+00 -1.4193e+00 -1.5349e+00 -3.7687e+00 -3.0611e+00 +3.0631e+00 -2.3803e+00 +1.9201e+00
10585 +6.164563892e-01 +6.164563892e-01 -2.092635436e+02 -2.092635436e+02 +6.1959e-01 +4.4808e-01 +3.3652e+00 +2.4208e+00 +1.8032e+00 +2.6884e+00 +2.3341e+00 -9.9260e-02 -1.1226e+00 +2.6069e+00 +8.8384e-01 +1.5575e+00 +3.9774e+00 -1.4197e+00 -1.5342e+00 -3.7687e+00 -3.0611e+00 +3.0631e+00 -2.3801e+00 +1.9200e+00
10627 +3.304337255e-01 +3.304337255e-01 -2.095495663e+02 -2.095495663e+02 +8.1544e-01 +2.7243e-01 +3.4916e+00 +2.4234e+00 +1.7692e+00 +2.6872e+00 +2.3278e+00 -9.7766e-02 -1.1112e+00 +2.6034e+00 +8.8305e-01 +1.5580e+00 +3.9770e+00 -1.4202e+00 -1.5338e+00 -3.7687e+00 -3.0611e+00 +3.0631e+00 -2.3799e+00 +1.9199e+00
10648 +1.739674578e-01 +1.739674578e-01 -2.097060325e+02 -2.097060325e+02 +1.0123e+00 +3.0932e-01 +3.5420e+00 +2.4238e+00 +1.7683e+00 +2.6857e+00 +2.3183e+00 -9.6932e-02 -1.1087e+00 +2.6032e+00 +8.8246e-01 +1.5579e+00 +3.9764e+00 -1.4201e+00 -1.5339e+00 -3.7687e+00 -3.0612e+00 +3.0632e+00 -2.3799e+00 +1.9199e+00
10669 +8.004569989e-02 +8.004569989e-02 -2.097999543e+02 -2.097999543e+02 +1.1448e+00 +4.7470e-01 +3.5624e+00 +2.4196e+00 +1.7831e+00 +2.6843e+00 +2.3115e+00 -9.6292e-02 -1.1096e+00 +2.6048e+00 +8.8224e-01 +1.5573e+00 +3.9761e+00 -1.4198e+00 -1.5340e+00 -3.7687e+00 -3.0612e+00 +3.0632e+00 -2.3799e+00 +1.9199e+00
10690 +4.888001372e-02 +4.888001372e-02 -2.098311200e+02 -2.098311200e+02 +1.1485e+00 +4.6689e-01 +3.5477e+00 +2.4172e+00 +1.7833e+00 +2.6844e+00 +2.3159e+00 -9.5407e-02 -1.1099e+00 +2.6049e+00 +8.8273e-01 +1.5571e+00 +3.9763e+00 -1.4197e+00 -1.5339e+00 -3.7687e+00 -3.0613e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
10711 +1.713698282e-02 +1.713698282e-02 -2.098628630e+02 -2.098628630e+02 +1.1970e+00 +4.3810e-01 +3.5236e+00 +2.4125e+00 +1.7834e+00 +2.6852e+00 +2.3240e+00 -9.1590e-02 -1.1098e+00 +2.6042e+00 +8.8395e-01 +1.5570e+00 +3.9772e+00 -1.4194e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
10732 +9.717048752e-03 +9.717048752e-03 -2.098702830e+02 -2.098702830e+02 +1.2214e+00 +4.4258e-01 +3.5382e+00 +2.4081e+00 +1.7833e+00 +2.6856e+00 +2.3244e+00 -9.1071e-02 -1.1096e+00 +2.6040e+00 +8.8392e-01 +1.5572e+00 +3.9773e+00 -1.4194e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
10774 +2.245677981e-03 +2.245677981e-03 -2.098777543e+02 -2.098777543e+02 +1.2148e+00 +4.5093e-01 +3.5650e+00 +2.3895e+00 +1.7862e+00 +2.6879e+00 +2.3235e+00 -9.0812e-02 -1.1101e+00 +2.6039e+00 +8.8339e-01 +1.5578e+00 +3.9775e+00 -1.4193e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
10795 +7.716812204e-04 +7.716812204e-04 -2.098792283e+02 -2.098792283e+02 +1.2064e+00 +4.5251e-01 +3.5581e+00 +2.3914e+00 +1.7868e+00 +2.6878e+00 +2.3224e+00 -9.0775e-02 -1.1103e+00 +2.6041e+00 +8.8328e-01 +1.5575e+00 +3.9775e+00 -1.4193e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
10816 +5.675580946e-04 +5.675580946e-04 -2.098794324e+02 -2.098794324e+02 +1.2031e+00 +4.4916e-01 +3.5519e+00 +2.3921e+00 +1.7867e+00 +2.6880e+00 +2.3223e+00 -9.0482e-02 -1.1103e+00 +2.6040e+00 +8.8320e-01 +1.5574e+00 +3.9775e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
10837 +2.960428711e-04 +2.960428711e-04 -2.098797040e+02 -2.098797040e+02 +1.2051e+00 +4.4851e-01 +3.5541e+00 +2.3904e+00 +1.7866e+00 +2.6882e+00 +2.3222e+00 -9.0379e-02 -1.1104e+00 +2.6040e+00 +8.8318e-01 +1.5575e+00 +3.9775e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
10879 +1.623844969e-04 +1.623844969e-04 -2.098798376e+02 -2.098798376e+02 +1.2082e+00 +4.4698e-01 +3.5582e+00 +2.3864e+00 +1.7861e+00 +2.6887e+00 +2.3220e+00 -9.0166e-02 -1.1105e+00 +2.6039e+00 +8.8311e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
10900 +8.042182296e-05 +8.042182296e-05 -2.098799196e+02 -2.098799196e+02 +1.2073e+00 +4.4747e-01 +3.5558e+00 +2.3875e+00 +1.7861e+00 +2.6886e+00 +2.3220e+00 -9.0229e-02 -1.1105e+00 +2.6040e+00 +8.8313e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
10921 +4.837734281e-05 +4.837734281e-05 -2.098799516e+02 -2.098799516e+02 +1.2072e+00 +4.4803e-01 +3.5556e+00 +2.3878e+00 +1.7860e+00 +2.6886e+00 +2.3219e+00 -9.0379e-02 -1.1105e+00 +2.6040e+00 +8.8315e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
10942 +3.192222107e-05 +3.192222107e-05 -2.098799681e+02 -2.098799681e+02 +1.2072e+00 +4.4815e-01 +3.5551e+00 +2.3879e+00 +1.7858e+00 +2.6886e+00 +2.3217e+00 -9.0466e-02 -1.1104e+00 +2.6040e+00 +8.8317e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
10963 +1.966581266e-05 +1.966581266e-05 -2.098799803e+02 -2.098799803e+02 +1.2077e+00 +4.4807e-01 +3.5546e+00 +2.3874e+00 +1.7856e+00 +2.6888e+00 +2.3215e+00 -9.0544e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
10984 +1.060065821e-05 +1.060065821e-05 -2.098799894e+02 -2.098799894e+02 +1.2081e+00 +4.4791e-01 +3.5545e+00 +2.3868e+00 +1.7855e+00 +2.6889e+00 +2.3215e+00 -9.0514e-02 -1.1104e+00 +2.6040e+00 +8.8321e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
11005 +5.922173273e-06 +5.922173273e-06 -2.098799941e+02 -2.098799941e+02 +1.2076e+00 +4.4789e-01 +3.5545e+00 +2.3867e+00 +1.7856e+00 +2.6889e+00 +2.3215e+00 -9.0446e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
11026 +3.802414142e-06 +3.802414142e-06 -2.098799962e+02 -2.098799962e+02 +1.2074e+00 +4.4802e-01 +3.5546e+00 +2.3867e+00 +1.7857e+00 +2.6889e+00 +2.3216e+00 -9.0393e-02 -1.1104e+00 +2.6040e+00 +8.8319e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
11068 +1.602897072e-06 +1.602897072e-06 -2.098799984e+02 -2.098799984e+02 +1.2073e+00 +4.4796e-01 +3.5546e+00 +2.3866e+00 +1.7856e+00 +2.6888e+00 +2.3216e+00 -9.0380e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
11089 +9.815569229e-07 +9.815569229e-07 -2.098799990e+02 -2.098799990e+02 +1.2073e+00 +4.4796e-01 +3.5546e+00 +2.3866e+00 +1.7856e+00 +2.6888e+00 +2.3216e+00 -9.0399e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
11152 +4.682080430e-07 +4.682080430e-07 -2.098799995e+02 -2.098799995e+02 +1.2072e+00 +4.4801e-01 +3.5546e+00 +2.3866e+00 +1.7856e+00 +2.6888e+00 +2.3216e+00 -9.0392e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
11194 +3.493187819e-07 +3.493187819e-07 -2.098799997e+02 -2.098799997e+02 +1.2072e+00 +4.4801e-01 +3.5545e+00 +2.3865e+00 +1.7856e+00 +2.6888e+00 +2.3216e+00 -9.0384e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
11257 +2.077901797e-07 +2.077901797e-07 -2.098799998e+02 -2.098799998e+02 +1.2072e+00 +4.4801e-01 +3.5545e+00 +2.3865e+00 +1.7856e+00 +2.6888e+00 +2.3216e+00 -9.0395e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
11320 +9.667101608e-08 +9.667101608e-08 -2.098799999e+02 -2.098799999e+02 +1.2072e+00 +4.4798e-01 +3.5544e+00 +2.3864e+00 +1.7856e+00 +2.6888e+00 +2.3216e+00 -9.0389e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
11341 +6.049364742e-08 +6.049364742e-08 -2.098799999e+02 -2.098799999e+02 +1.2072e+00 +4.4799e-01 +3.5544e+00 +2.3864e+00 +1.7856e+00 +2.6888e+00 +2.3216e+00 -9.0392e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
11383 +1.993421961e-08 +1.993421961e-08 -2.098800000e+02 -2.098800000e+02 +1.2072e+00 +4.4801e-01 +3.5544e+00 +2.3864e+00 +1.7856e+00 +2.6888e+00 +2.3216e+00 -9.0399e-02 -1.1104e+00 +2.6040e+00 +8.8320e-01 +1.5576e+00 +3.9776e+00 -1.4192e+00 -1.5336e+00 -3.7688e+00 -3.0616e+00 +3.0632e+00 -2.3800e+00 +1.9200e+00
