% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
100213 +1.997779771e-02 +1.997779771e-02 -9.999800222e+02 -9.999800222e+02 +1.3889e+00 +9.7874e-01 +2.9792e+00 +5.6236e-01 -4.5810e-01 -1.6040e+00 -2.8082e+00 -2.0637e-01 +3.3992e+00 +6.2423e-01 +9.6362e-02 +1.7990e+00 -2.9051e+00 -7.5912e-01 +2.6800e+00 +2.0807e+00 +2.5868e+00 -2.7231e+00 +2.4894e+00 -1.0133e+00
100276 +1.534216398e-02 +1.534216398e-02 -9.999846578e+02 -9.999846578e+02 +1.2765e+00 +9.6708e-01 +2.9918e+00 +3.5001e-01 -7.4858e-01 -1.7142e+00 -2.7611e+00 -2.7918e-01 +3.3178e+00 +4.6670e-01 +1.9225e-02 +1.9002e+00 -2.8990e+00 -4.1292e-01 +2.6164e+00 +2.2349e+00 +2.6763e+00 -2.5843e+00 +2.3592e+00 -1.1712e+00
100654 +8.158951934e-03 +8.158951934e-03 -9.999918410e+02 -9.999918410e+02 +1.2795e+00 +1.0041e+00 +2.9137e+00 +2.0729e-01 -7.9148e-01 -1.6616e+00 -2.5947e+00 -2.4318e-01 +3.3054e+00 +5.4320e-01 +9.6849e-02 +1.9809e+00 -2.9766e+00 -3.5650e-01 +2.5653e+00 +2.1964e+00 +2.5083e+00 -2.5704e+00 +2.3054e+00 -1.1619e+00
100675 +5.832983778e-03 +5.832983778e-03 -9.999941670e+02 -9.999941670e+02 +1.2724e+00 +1.0085e+00 +2.9320e+00 +1.2674e-01 -8.7511e-01 -1.6890e+00 -2.5391e+00 -2.8173e-01 +3.2596e+00 +4.7028e-01 +7.3999e-02 +2.0523e+00 -3.0074e+00 -2.7322e-01 +2.5322e+00 +2.2231e+00 +2.4997e+00 -2.5033e+00 +2.2467e+00 -1.2267e+00
100717 +3.858614538e-03 +3.858614538e-03 -9.999961414e+02 -9.999961414e+02 +1.2411e+00 +1.0068e+00 +2.9404e+00 -3.1273e-02 -1.0368e+00 -1.7277e+00 -2.4371e+00 -3.3185e-01 +3.1876e+00 +3.7938e-01 +3.5981e-02 +2.1593e+00 -3.0543e+00 -1.0290e-01 +2.4734e+00 +2.2820e+00 +2.4808e+00 -2.3934e+00 +2.1417e+00 -1.3285e+00
101032 +1.540696402e-03 +1.540696402e-03 -9.999984593e+02 -9.999984593e+02 +1.1902e+00 +9.3051e-01 +2.8416e+00 -5.5436e-01 -1.5189e+00 -1.7159e+00 -1.9869e+00 -4.2967e-01 +3.0332e+00 +3.9837e-01 -1.0595e-02 +2.4032e+00 -3.2711e+00 +3.1516e-01 +2.3394e+00 +2.3440e+00 +2.2949e+00 -2.0977e+00 +1.8561e+00 -1.4778e+00
101074 +9.848942836e-04 +9.848942836e-04 -9.999990151e+02 -9.999990151e+02 +1.2117e+00 +9.2732e-01 +2.8189e+00 -4.3035e-01 -1.3919e+00 -1.6757e+00 -2.0604e+00 -3.7890e-01 +3.1002e+00 +5.0339e-01 +2.8847e-02 +2.3061e+00 -3.2362e+00 +1.7934e-01 +2.3912e+00 +2.2890e+00 +2.3026e+00 -2.1980e+00 +1.9462e+00 -1.3800e+00
101935 +5.794912480e-04 +5.794912480e-04 -9.999994205e+02 -9.999994205e+02 +1.2885e+00 +8.9709e-01 +2.7541e+00 -3.8604e-01 -1.4289e+00 -1.7483e+00 -1.9638e+00 -2.7449e-01 +3.0508e+00 +5.9908e-01 +6.0334e-02 +2.3121e+00 -3.2653e+00 +2.4551e-01 +2.4303e+00 +2.2824e+00 +2.2123e+00 -2.1673e+00 +2.0344e+00 -1.3746e+00
101998 +3.038835781e-04 +3.038835781e-04 -9.999996961e+02 -9.999996961e+02 +1.3092e+00 +8.9745e-01 +2.7428e+00 -3.6811e-01 -1.4260e+00 -1.7934e+00 -1.9848e+00 -2.6494e-01 +3.0382e+00 +5.8979e-01 +5.7767e-02 +2.3030e+00 -3.2355e+00 +2.1229e-01 +2.4264e+00 +2.2749e+00 +2.1800e+00 -2.1494e+00 +2.0583e+00 -1.3927e+00
102040 +2.391392848e-04 +2.391392848e-04 -9.999997609e+02 -9.999997609e+02 +1.3236e+00 +8.9755e-01 +2.7168e+00 -3.8304e-01 -1.4530e+00 -1.8131e+00 -1.9416e+00 -2.3487e-01 +3.0210e+00 +6.2563e-01 +6.3400e-02 +2.3179e+00 -3.2457e+00 +2.3059e-01 +2.4277e+00 +2.2699e+00 +2.1355e+00 -2.1276e+00 +2.0617e+00 -1.3942e+00
102124 +1.459866697e-04 +1.459866697e-04 -9.999998540e+02 -9.999998540e+02 +1.3395e+00 +8.9312e-01 +2.6800e+00 -4.1708e-01 -1.5519e+00 -1.8853e+00 -1.8776e+00 -2.0118e-01 +2.9758e+00 +6.5944e-01 +3.4839e-02 +2.3519e+00 -3.2565e+00 +3.1072e-01 +2.4298e+00 +2.2767e+00 +2.0727e+00 -2.0647e+00 +2.0618e+00 -1.4308e+00
102712 +9.587691443e-05 +9.587691443e-05 -9.999999041e+02 -9.999999041e+02 +1.3842e+00 +8.8865e-01 +2.7140e+00 -3.5181e-01 -1.5430e+00 -1.9013e+00 -1.8749e+00 -2.0806e-01 +2.9603e+00 +6.4206e-01 +1.6121e-02 +2.3826e+00 -3.2237e+00 +2.7884e-01 +2.4462e+00 +2.3053e+00 +2.0659e+00 -2.0464e+00 +2.0519e+00 -1.4543e+00
102754 +4.337144401e-05 +4.337144401e-05 -9.999999566e+02 -9.999999566e+02 +1.4405e+00 +8.7743e-01 +2.7146e+00 -2.4803e-01 -1.5716e+00 -1.8936e+00 -1.8483e+00 -2.1623e-01 +2.9778e+00 +6.8865e-01 +4.0522e-02 +2.4021e+00 -3.1401e+00 +2.3803e-01 +2.4629e+00 +2.3341e+00 +2.0050e+00 -2.0577e+00 +2.0426e+00 -1.4583e+00
102775 +3.221553504e-05 +3.221553504e-05 -9.999999678e+02 -9.999999678e+02 +1.4505e+00 +8.7312e-01 +2.7025e+00 -2.5024e-01 -1.6212e+00 -1.9110e+00 -1.8208e+00 -2.2016e-01 +2.9715e+00 +7.0183e-01 +4.2617e-02 +2.4197e+00 -3.1251e+00 +2.6474e-01 +2.4627e+00 +2.3429e+00 +1.9749e+00 -2.0421e+00 +2.0321e+00 -1.4746e+00
104350 +2.500794244e-05 +2.500794244e-05 -9.999999750e+02 -9.999999750e+02 +1.4567e+00 +8.6248e-01 +2.6882e+00 -2.9793e-01 -1.7314e+00 -1.9444e+00 -1.7596e+00 -2.3685e-01 +2.9476e+00 +6.8280e-01 +3.3540e-02 +2.4715e+00 -3.1268e+00 +3.8237e-01 +2.4423e+00 +2.3508e+00 +1.9418e+00 -1.9913e+00 +1.9991e+00 -1.5248e+00
104854 +1.227437554e-05 +1.227437554e-05 -9.999999877e+02 -9.999999877e+02 +1.4471e+00 +8.4091e-01 +2.6742e+00 -2.6103e-01 -1.6791e+00 -1.9409e+00 -1.7478e+00 -2.0650e-01 +3.0007e+00 +7.3540e-01 +4.3700e-02 +2.4792e+00 -3.1011e+00 +3.5048e-01 +2.4343e+00 +2.3257e+00 +1.9379e+00 -1.9904e+00 +2.0131e+00 -1.5114e+00
104875 +9.155109183e-06 +9.155109183e-06 -9.999999908e+02 -9.999999908e+02 +1.4451e+00 +8.3625e-01 +2.6760e+00 -2.5746e-01 -1.6854e+00 -1.9442e+00 -1.7429e+00 -2.1081e-01 +3.0064e+00 +7.3249e-01 +4.2374e-02 +2.4882e+00 -3.0925e+00 +3.5708e-01 +2.4296e+00 +2.3266e+00 +1.9362e+00 -1.9839e+00 +2.0085e+00 -1.5206e+00
105043 +6.087663678e-06 +6.087663678e-06 -9.999999939e+02 -9.999999939e+02 +1.4467e+00 +8.0797e-01 +2.6872e+00 -2.1912e-01 -1.7228e+00 -1.9736e+00 -1.7121e+00 -2.2661e-01 +3.0329e+00 +7.2297e-01 +3.3118e-02 +2.5390e+00 -3.0419e+00 +3.9556e-01 +2.4153e+00 +2.3383e+00 +1.9257e+00 -1.9402e+00 +1.9977e+00 -1.5691e+00
106051 +3.779748681e-06 +3.779748681e-06 -9.999999962e+02 -9.999999962e+02 +1.4564e+00 +7.9581e-01 +2.6664e+00 -2.3126e-01 -1.7502e+00 -1.9838e+00 -1.6663e+00 -2.4108e-01 +3.0400e+00 +7.3905e-01 +5.0762e-02 +2.5639e+00 -3.0311e+00 +4.2147e-01 +2.4134e+00 +2.3321e+00 +1.9030e+00 -1.9168e+00 +1.9876e+00 -1.5767e+00
106135 +2.327947186e-06 +2.327947186e-06 -9.999999977e+02 -9.999999977e+02 +1.4447e+00 +7.9572e-01 +2.6499e+00 -2.2569e-01 -1.7305e+00 -1.9746e+00 -1.6615e+00 -2.4327e-01 +3.0343e+00 +7.5909e-01 +4.6532e-02 +2.5475e+00 -3.0263e+00 +4.1186e-01 +2.4205e+00 +2.3181e+00 +1.9025e+00 -1.9269e+00 +2.0007e+00 -1.5628e+00
106303 +1.485291136e-06 +1.485291136e-06 -9.999999985e+02 -9.999999985e+02 +1.4345e+00 +7.8828e-01 +2.6268e+00 -1.8130e-01 -1.7030e+00 -1.9744e+00 -1.6189e+00 -2.5051e-01 +3.0383e+00 +7.8659e-01 +5.1332e-02 +2.5650e+00 -2.9800e+00 +4.1643e-01 +2.4228e+00 +2.3064e+00 +1.8968e+00 -1.9176e+00 +1.9942e+00 -1.5651e+00
106513 +9.114855857e-07 +9.114855857e-07 -9.999999991e+02 -9.999999991e+02 +1.4403e+00 +7.9171e-01 +2.6214e+00 -1.5290e-01 -1.6902e+00 -1.9874e+00 -1.6151e+00 -2.6006e-01 +3.0279e+00 +7.8204e-01 +4.9438e-02 +2.5677e+00 -2.9543e+00 +4.1233e-01 +2.4319e+00 +2.3044e+00 +1.8921e+00 -1.9139e+00 +2.0021e+00 -1.5721e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.655294238e+01 +8.655294238e+01 +1.086552942e+03 +1.086552942e+03 +2.9054e+00 +4.2042e+00 +2.8430e+00 -2.8737e+00 +2.3421e-01 +4.7256e+00 +4.2616e+00 +2.8265e+00 -2.9190e+00 -4.3308e+00 -2.9054e+00 -2.8659e+00 +9.6946e-01 +5.9832e-01 +4.0043e+00 +4.2683e+00 -2.8438e+00 -4.6699e+00 -2.3415e+00 +2.2960e+00
127 +2.933248497e+01 +2.933248497e+01 +1.029332485e+03 +1.029332485e+03 -1.1491e+00 -2.6318e+00 +4.7422e-01 -1.7215e+00 +4.8197e-01 -1.1417e+00 +1.0111e+00 -2.9732e-01 -3.0193e+00 -2.1413e+00 -4.0993e+00 -2.4572e+00 +1.2623e+00 -4.7172e+00 -1.4013e+00 -5.1825e+00 +1.0245e-01 -4.0236e+00 +3.0934e+00 +1.7270e+00
358 +1.278501374e+01 +1.278501374e+01 +1.012785014e+03 +1.012785014e+03 -1.9065e+00 -3.1247e+00 +4.4671e-01 -1.9772e+00 +7.2606e-01 -1.7198e+00 +9.0407e-01 -8.2843e-02 -3.0220e+00 -2.4686e+00 -3.9033e+00 -2.4405e+00 +9.4302e-01 -4.6896e+00 -1.6779e+00 -5.0762e+00 +1.0089e+00 -3.7764e+00 +3.2222e+00 +1.9751e+00
379 +5.119973292e+00 +5.119973292e+00 +1.005119973e+03 +1.005119973e+03 -3.9124e+00 -4.3333e+00 +4.2624e-01 -2.7156e+00 +1.3966e+00 -3.1874e+00 +6.8466e-01 +5.8594e-01 -3.0265e+00 -3.4302e+00 -3.3299e+00 -2.4028e+00 +4.5989e-02 -4.4883e+00 -2.3215e+00 -4.5612e+00 +3.4568e+00 -3.1059e+00 +3.4503e+00 +2.6773e+00
400 +2.678211785e+00 +2.678211785e+00 +1.002678212e+03 +1.002678212e+03 -3.2813e+00 -3.9317e+00 +4.4473e-01 -2.4981e+00 +1.1908e+00 -2.7118e+00 +7.6891e-01 +3.9874e-01 -3.0241e+00 -3.1502e+00 -3.4972e+00 -2.4157e+00 +3.1433e-01 -4.5225e+00 -2.1001e+00 -4.6703e+00 +2.6987e+00 -3.3135e+00 +3.3520e+00 +2.4671e+00
463 +2.402712663e+00 +2.402712663e+00 +1.002402713e+03 +1.002402713e+03 -3.1267e+00 -3.8188e+00 +4.8711e-01 -2.5362e+00 +1.1337e+00 -2.5954e+00 +8.6341e-01 +4.2745e-01 -3.0022e+00 -3.1976e+00 -3.4616e+00 -2.3975e+00 +2.2420e-01 -4.4579e+00 -2.0730e+00 -4.5803e+00 +2.6149e+00 -3.3657e+00 +3.2166e+00 +2.4646e+00
23374 +1.473409177e+00 +1.473409177e+00 +1.001473409e+03 +1.001473409e+03 +1.7658e+00 +4.9370e+00 -3.0901e+00 -5.1548e-01 +4.3030e-01 +4.4810e+00 +4.9212e-01 -1.7317e+00 +2.0570e+00 -3.9133e+00 -1.8013e+00 +3.9287e+00 +1.3956e+00 -2.4000e+00 -3.6483e+00 -3.1529e+00 -2.4746e+00 -2.8095e+00 -2.9876e+00 +9.7593e-01
23437 +9.721302987e-01 +9.721302987e-01 +1.000972130e+03 +1.000972130e+03 +1.7254e+00 +4.9930e+00 -3.0550e+00 -9.1588e-01 +5.7478e-01 +4.4040e+00 +6.5243e-01 -1.8279e+00 +2.4169e+00 -3.7265e+00 -2.0424e+00 +3.7896e+00 +1.6017e+00 -2.5408e+00 -3.8920e+00 -3.1174e+00 -2.6108e+00 -3.0639e+00 -3.2408e+00 +9.0313e-01
90280 +6.122192851e-01 +6.122192851e-01 +1.000612219e+03 +1.000612219e+03 -1.1592e+00 +1.2204e+00 -2.3398e+00 +4.3188e+00 -1.9927e+00 -1.4136e+00 -4.2566e+00 +3.8923e+00 -3.8814e+00 +2.8104e+00 +2.3647e+00 -3.0458e-01 +2.9294e+00 +3.7773e+00 -4.4935e+00 +2.8859e+00 -4.5276e-01 -3.7179e+00 -1.7731e+00 +4.3220e-02
90679 +3.611620147e-01 +3.611620147e-01 +1.000361162e+03 +1.000361162e+03 -1.1885e+00 +9.9271e-01 -2.4707e+00 +3.7405e+00 -2.5896e+00 -9.5421e-01 -3.8741e+00 +3.6128e+00 -3.9250e+00 +3.0304e+00 +2.5031e+00 +3.2092e-01 +2.5332e+00 +2.7764e+00 -3.6318e+00 +3.2300e+00 +9.4637e-02 -3.0034e+00 -1.8451e+00 +7.7742e-03
90700 +2.469715775e-01 +2.469715775e-01 +1.000246972e+03 +1.000246972e+03 -1.2235e+00 +7.9379e-01 -2.6137e+00 +3.4946e+00 -2.7707e+00 -6.3447e-01 -3.7894e+00 +3.4029e+00 -3.6706e+00 +3.1528e+00 +2.6143e+00 +5.9707e-01 +2.4386e+00 +2.4204e+00 -3.1050e+00 +3.3838e+00 +3.9134e-01 -2.6720e+00 -1.7188e+00 -5.2380e-02
90721 +1.520370526e-01 +1.520370526e-01 +1.000152037e+03 +1.000152037e+03 -1.2742e+00 +7.7180e-01 -2.5471e+00 +3.6114e+00 -2.6953e+00 -7.0723e-01 -3.8194e+00 +3.5000e+00 -3.7584e+00 +3.1382e+00 +2.5530e+00 +5.2422e-01 +2.5008e+00 +2.5745e+00 -3.2718e+00 +3.2851e+00 +3.5320e-01 -2.7775e+00 -1.6516e+00 -1.0013e-01
91099 +7.727597940e-02 +7.727597940e-02 +1.000077276e+03 +1.000077276e+03 -1.3719e+00 +7.1041e-01 -2.5486e+00 +3.6269e+00 -2.5620e+00 -7.5631e-01 -3.7599e+00 +3.4947e+00 -3.5429e+00 +3.2439e+00 +2.2778e+00 +6.4520e-01 +2.5500e+00 +2.5983e+00 -3.4783e+00 +2.9520e+00 +5.2567e-01 -2.8221e+00 -1.3079e+00 -2.9694e-01
91120 +4.842379568e-02 +4.842379568e-02 +1.000048424e+03 +1.000048424e+03 -1.3442e+00 +6.9093e-01 -2.6392e+00 +3.4812e+00 -2.6396e+00 -6.6341e-01 -3.7116e+00 +3.3743e+00 -3.3829e+00 +3.3021e+00 +2.2686e+00 +7.8047e-01 +2.4878e+00 +2.4086e+00 -3.3160e+00 +2.9814e+00 +6.4248e-01 -2.6913e+00 -1.2781e+00 -3.0424e-01
91141 +3.882959191e-02 +3.882959191e-02 +1.000038830e+03 +1.000038830e+03 -1.3289e+00 +6.8745e-01 -2.6775e+00 +3.4149e+00 -2.6786e+00 -6.2134e-01 -3.6903e+00 +3.3227e+00 -3.3255e+00 +3.3186e+00 +2.2808e+00 +8.3180e-01 +2.4626e+00 +2.3230e+00 -3.2277e+00 +3.0187e+00 +6.8664e-01 -2.6285e+00 -1.2851e+00 -2.9307e-01
91204 +2.298803304e-02 +2.298803304e-02 +1.000022988e+03 +1.000022988e+03 -1.3047e+00 +6.5635e-01 -2.8036e+00 +3.1929e+00 -2.7999e+00 -4.9942e-01 -3.6081e+00 +3.1680e+00 -3.1396e+00 +3.3776e+00 +2.2652e+00 +1.0089e+00 +2.4151e+00 +2.0489e+00 -2.9562e+00 +3.1200e+00 +8.7537e-01 -2.4168e+00 -1.2621e+00 -2.7056e-01
91645 +1.576230216e-02 +1.576230216e-02 +1.000015762e+03 +1.000015762e+03 -1.2866e+00 +4.7407e-01 -2.7812e+00 +3.0480e+00 -2.7666e+00 -5.1015e-01 -3.4860e+00 +3.0921e+00 -3.1446e+00 +3.3885e+00 +2.1899e+00 +1.0574e+00 +2.5126e+00 +2.0232e+00 -2.9550e+00 +3.0440e+00 +9.8008e-01 -2.4948e+00 -1.2302e+00 -3.4640e-01
92506 +7.684673536e-03 +7.684673536e-03 +1.000007685e+03 +1.000007685e+03 -1.0485e+00 -1.1402e-02 -2.5678e+00 +2.8843e+00 -2.4612e+00 -8.3977e-01 -3.3732e+00 +2.7237e+00 -3.3031e+00 +3.3237e+00 +2.1463e+00 +1.0791e+00 +2.3537e+00 +2.1823e+00 -3.0154e+00 +2.9067e+00 +1.1304e+00 -2.7177e+00 -1.4201e+00 +9.4604e-03
92527 +4.660606242e-03 +4.660606242e-03 +1.000004661e+03 +1.000004661e+03 -1.0087e+00 -9.9327e-02 -2.5664e+00 +2.8495e+00 -2.4359e+00 -8.7545e-01 -3.3473e+00 +2.6292e+00 -3.2830e+00 +3.3386e+00 +2.1318e+00 +1.1244e+00 +2.3064e+00 +2.1547e+00 -2.9728e+00 +2.8751e+00 +1.2046e+00 -2.6929e+00 -1.4047e+00 +6.6025e-02
92548 +3.491852169e-03 +3.491852169e-03 +1.000003492e+03 +1.000003492e+03 -9.4146e-01 -2.4756e-01 -2.5659e+00 +2.7884e+00 -2.3919e+00 -9.2109e-01 -3.3089e+00 +2.4688e+00 -3.2395e+00 +3.3622e+00 +2.1229e+00 +1.1945e+00 +2.2312e+00 +2.1141e+00 -2.8899e+00 +2.8306e+00 +1.3214e+00 -2.6532e+00 -1.3809e+00 +1.5658e-01
92590 +9.101096192e-04 +9.101096192e-04 +1.000000910e+03 +1.000000910e+03 -7.2830e-01 -7.3192e-01 -2.5333e+00 +2.6062e+00 -2.2260e+00 -1.0877e+00 -3.1931e+00 +1.9713e+00 -3.1435e+00 +3.4182e+00 +2.1017e+00 +1.3820e+00 +2.0077e+00 +2.0390e+00 -2.6619e+00 +2.6929e+00 +1.6629e+00 -2.5781e+00 -1.3325e+00 +4.5315e-01
