% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
799 +3.330048817e+01 +3.330048817e+01 +1.571304882e+02 +1.571304882e+02 +7.6594e-02 +2.3841e-01 +5.6978e-01 -3.6703e-02 -5.8363e-01 +3.9864e-02 +7.8684e-01 +5.9728e-02 -4.0421e-02 -1.0334e+00 +2.2289e-01 +1.4237e-01 -3.7622e-01 +7.6755e-02 +7.2060e-01 +4.3481e-01 -8.8808e-01 +8.6554e-02 -2.8293e-01 +5.4144e-02
841 +2.175124583e+01 +2.175124583e+01 +1.455812458e+02 +1.455812458e+02 -8.4342e-02 +3.8359e-01 +5.6620e-01 +5.7478e-03 -7.0228e-01 +8.1439e-02 +7.6384e-01 +1.1788e-01 -3.2411e-02 -1.0747e+00 +2.5671e-01 +1.3976e-01 -2.8451e-01 -1.8177e-02 +7.5712e-01 +4.9943e-01 -1.0008e+00 +9.3884e-02 -2.6770e-01 +3.0122e-02
2080 +1.580346612e+01 +1.580346612e+01 +1.396334661e+02 +1.396334661e+02 -1.0386e-01 +4.0095e-01 +8.9475e-01 -3.0275e-01 -3.5680e-01 -1.7302e-01 +2.8183e-01 +8.2368e-02 -1.0653e-03 -6.3967e-01 -1.2726e-01 +4.7094e-01 -2.8622e-01 +2.9067e-01 +5.9442e-01 +6.0726e-01 -9.8447e-01 -1.8038e-01 +3.7870e-01 +2.0139e-01
3445 +9.898419393e+00 +9.898419393e+00 +1.337284194e+02 +1.337284194e+02 -1.6777e-01 +1.8980e-01 +4.0734e-02 -1.4165e-01 +5.4875e-03 -4.9179e-02 +2.3893e-01 +5.8728e-01 +7.8839e-02 +2.4761e-02 -7.8332e-01 +1.0862e+00 -8.6096e-02 -1.8186e-01 -2.5203e-01 +3.2351e-01 -3.7283e-01 +9.2036e-02 +6.4432e-01 +8.4848e-01
4222 +6.216446820e+00 +6.216446820e+00 +1.300464468e+02 +1.300464468e+02 +3.6164e-01 -2.7642e-01 -5.4776e-02 +2.8126e-01 +1.2416e-01 -4.9556e-01 -1.6703e-01 +3.0097e-01 +2.5674e-01 +1.6892e-01 -6.2368e-01 +1.1776e+00 +3.0562e-01 -5.8520e-01 -6.6898e-01 -6.1350e-02 -3.4795e-02 +1.1653e-02 +4.8349e-01 +5.9713e-01
4474 +3.831652862e+00 +3.831652862e+00 +1.276616529e+02 +1.276616529e+02 +5.4519e-01 -4.6408e-01 -2.8944e-01 +2.4368e-01 +5.8382e-02 -4.9374e-01 -3.7820e-01 +1.3940e-01 +4.4588e-01 +5.1805e-01 -3.8663e-01 +8.8305e-01 +5.1281e-01 -6.1337e-01 -5.8006e-01 -1.3378e-01 +1.0858e-01 -1.7649e-01 +3.9859e-01 +6.5085e-01
4600 +2.332453235e+00 +2.332453235e+00 +1.261624532e+02 +1.261624532e+02 +4.5725e-01 -4.8131e-01 -3.7076e-01 +9.9916e-02 +7.3480e-02 -4.0696e-01 -4.2425e-01 +1.2795e-01 +4.4599e-01 +7.4022e-01 -1.6367e-01 +7.1706e-01 +6.9697e-01 -4.7478e-01 -5.8531e-01 -1.7455e-01 +4.1239e-01 -2.9166e-01 +3.4480e-01 +5.7863e-01
4663 +1.495754033e+00 +1.495754033e+00 +1.253257540e+02 +1.253257540e+02 +3.6828e-01 -5.1119e-01 -4.3457e-01 +4.2202e-03 +1.5154e-01 -3.4260e-01 -5.0636e-01 +1.0285e-01 +3.8968e-01 +7.8796e-01 -7.7989e-02 +6.0132e-01 +7.4219e-01 -3.5631e-01 -6.3242e-01 -1.4900e-01 +5.8965e-01 -3.2496e-01 +2.8711e-01 +5.0427e-01
4726 +8.544658881e-01 +8.544658881e-01 +1.246844659e+02 +1.246844659e+02 +2.9124e-01 -5.3573e-01 -5.0666e-01 -5.4878e-02 +2.6593e-01 -2.6058e-01 -6.0480e-01 +6.9154e-02 +3.0646e-01 +8.2238e-01 -4.9667e-02 +4.6260e-01 +7.0226e-01 -2.4731e-01 -6.8910e-01 -1.5730e-01 +7.5383e-01 -2.9629e-01 +2.5038e-01 +4.0342e-01
4768 +5.517515264e-01 +5.517515264e-01 +1.243817515e+02 +1.243817515e+02 +2.5328e-01 -5.3504e-01 -5.4331e-01 -6.1683e-02 +3.4074e-01 -2.2998e-01 -6.3932e-01 +3.4737e-02 +2.5507e-01 +8.6199e-01 -6.2682e-02 +3.6789e-01 +6.5317e-01 -1.9019e-01 -7.0210e-01 -1.9285e-01 +8.1493e-01 -2.7947e-01 +2.3351e-01 +3.3943e-01
4831 +3.169376890e-01 +3.169376890e-01 +1.241469377e+02 +1.241469377e+02 +2.2601e-01 -5.3150e-01 -5.7544e-01 -5.8402e-02 +4.1323e-01 -1.9414e-01 -6.7568e-01 +2.8699e-03 +2.0420e-01 +8.9494e-01 -9.1311e-02 +2.7497e-01 +5.8259e-01 -1.4932e-01 -7.1426e-01 -2.4313e-01 +8.7208e-01 -2.3884e-01 +2.2926e-01 +2.7371e-01
4852 +2.436602422e-01 +2.436602422e-01 +1.240736602e+02 +1.240736602e+02 +2.1555e-01 -5.1709e-01 -5.8814e-01 -5.6513e-02 +4.4061e-01 -1.7449e-01 -6.8082e-01 -1.2903e-02 +1.7442e-01 +9.1776e-01 -1.1264e-01 +2.3252e-01 +5.5504e-01 -1.3423e-01 -7.1477e-01 -2.7778e-01 +8.8955e-01 -2.2253e-01 +2.3099e-01 +2.4368e-01
4894 +1.226163991e-01 +1.226163991e-01 +1.239526164e+02 +1.239526164e+02 +1.9423e-01 -5.0818e-01 -6.1401e-01 -4.4118e-02 +4.9983e-01 -1.5385e-01 -6.9671e-01 -4.3779e-02 +1.3711e-01 +9.5980e-01 -1.4227e-01 +1.5025e-01 +4.9167e-01 -1.0074e-01 -7.1162e-01 -3.3126e-01 +9.2326e-01 -1.9673e-01 +2.2931e-01 +1.9045e-01
4915 +9.060811404e-02 +9.060811404e-02 +1.239206081e+02 +1.239206081e+02 +1.8002e-01 -4.9921e-01 -6.2645e-01 -4.0560e-02 +5.3614e-01 -1.3959e-01 -7.0806e-01 -6.3077e-02 +1.0765e-01 +9.8133e-01 -1.6122e-01 +1.0303e-01 +4.6112e-01 -8.2787e-02 -7.1656e-01 -3.6427e-01 +9.4639e-01 -1.7779e-01 +2.2728e-01 +1.5459e-01
4936 +5.920586781e-02 +5.920586781e-02 +1.238892059e+02 +1.238892059e+02 +1.7395e-01 -4.9142e-01 -6.3681e-01 -3.6973e-02 +5.5659e-01 -1.2584e-01 -7.1346e-01 -7.5505e-02 +8.8206e-02 +1.0009e+00 -1.7453e-01 +6.8727e-02 +4.3778e-01 -6.9799e-02 -7.1471e-01 -3.9086e-01 +9.6120e-01 -1.6679e-01 +2.2774e-01 +1.3309e-01
4957 +3.602451868e-02 +3.602451868e-02 +1.238660245e+02 +1.238660245e+02 +1.6828e-01 -4.8221e-01 -6.4416e-01 -3.1751e-02 +5.7533e-01 -1.1607e-01 -7.1448e-01 -8.6503e-02 +7.1557e-02 +1.0182e+00 -1.8993e-01 +3.9752e-02 +4.1525e-01 -6.1123e-02 -7.1207e-01 -4.1644e-01 +9.7005e-01 -1.5550e-01 +2.3032e-01 +1.1357e-01
4999 +2.345147946e-02 +2.345147946e-02 +1.238534515e+02 +1.238534515e+02 +1.5820e-01 -4.7126e-01 -6.5723e-01 -2.4070e-02 +6.0755e-01 -1.0161e-01 -7.2068e-01 -1.0504e-01 +4.5454e-02 +1.0438e+00 -2.1218e-01 -7.3117e-03 +3.8007e-01 -4.5637e-02 -7.1045e-01 -4.5369e-01 +9.8685e-01 -1.3791e-01 +2.3161e-01 +8.1356e-02
5020 +8.317991793e-03 +8.317991793e-03 +1.238383180e+02 +1.238383180e+02 +1.5222e-01 -4.6059e-01 -6.6628e-01 -1.5715e-02 +6.3203e-01 -9.2106e-02 -7.2398e-01 -1.2156e-01 +2.4405e-02 +1.0667e+00 -2.3208e-01 -4.4996e-02 +3.5379e-01 -3.6358e-02 -7.0839e-01 -4.8757e-01 +9.9741e-01 -1.2396e-01 +2.3255e-01 +5.4900e-02
5041 +2.877640536e-03 +2.877640536e-03 +1.238328776e+02 +1.238328776e+02 +1.4608e-01 -4.5083e-01 -6.7290e-01 -1.0290e-02 +6.5151e-01 -8.3280e-02 -7.2469e-01 -1.3308e-01 +7.1575e-03 +1.0844e+00 -2.4781e-01 -7.4509e-02 +3.3160e-01 -2.7473e-02 -7.0608e-01 -5.1397e-01 +1.0063e+00 -1.1257e-01 +2.3448e-01 +3.4634e-02
5062 +6.047022687e-04 +6.047022687e-04 +1.238306047e+02 +1.238306047e+02 +1.4288e-01 -4.4370e-01 -6.7827e-01 -5.3284e-03 +6.6541e-01 -7.6552e-02 -7.2560e-01 -1.4237e-01 -5.6537e-03 +1.0978e+00 -2.6047e-01 -9.6444e-02 +3.1501e-01 -2.1893e-02 -7.0394e-01 -5.3436e-01 +1.0119e+00 -1.0438e-01 +2.3597e-01 +1.9629e-02
5104 +1.800216847e-04 +1.800216847e-04 +1.238301800e+02 +1.238301800e+02 +1.4074e-01 -4.4036e-01 -6.8128e-01 -3.2549e-03 +6.7298e-01 -7.2987e-02 -7.2658e-01 -1.4724e-01 -1.2248e-02 +1.1051e+00 -2.6624e-01 -1.0844e-01 +3.0673e-01 -1.8540e-02 -7.0317e-01 -5.4475e-01 +1.0158e+00 -1.0011e-01 +2.3647e-01 +1.1518e-02
5125 +1.251624044e-04 +1.251624044e-04 +1.238301252e+02 +1.238301252e+02 +1.3999e-01 -4.3863e-01 -6.8230e-01 -2.3421e-03 +6.7578e-01 -7.1691e-02 -7.2656e-01 -1.4922e-01 -1.4855e-02 +1.1086e+00 -2.6855e-01 -1.1342e-01 +3.0365e-01 -1.7421e-02 -7.0266e-01 -5.4954e-01 +1.0172e+00 -9.8353e-02 +2.3678e-01 +8.2473e-03
5146 +3.932459322e-06 +3.932459322e-06 +1.238300039e+02 +1.238300039e+02 +1.3958e-01 -4.3794e-01 -6.8281e-01 -1.7391e-03 +6.7735e-01 -7.1049e-02 -7.2671e-01 -1.5009e-01 -1.6290e-02 +1.1096e+00 -2.7000e-01 -1.1544e-01 +3.0175e-01 -1.6733e-02 -7.0258e-01 -5.5138e-01 +1.0176e+00 -9.7395e-02 +2.3688e-01 +6.7049e-03
5167 +6.940277331e-07 +6.940277331e-07 +1.238300007e+02 +1.238300007e+02 +1.3964e-01 -4.3802e-01 -6.8276e-01 -1.7879e-03 +6.7721e-01 -7.1117e-02 -7.2669e-01 -1.5003e-01 -1.6125e-02 +1.1095e+00 -2.6992e-01 -1.1522e-01 +3.0190e-01 -1.6847e-02 -7.0256e-01 -5.5117e-01 +1.0176e+00 -9.7529e-02 +2.3688e-01 +6.8529e-03
5188 +3.184001685e-08 +3.184001685e-08 +1.238300000e+02 +1.238300000e+02 +1.3961e-01 -4.3796e-01 -6.8280e-01 -1.7523e-03 +6.7732e-01 -7.1064e-02 -7.2670e-01 -1.5010e-01 -1.6236e-02 +1.1096e+00 -2.7001e-01 -1.1541e-01 +3.0177e-01 -1.6789e-02 -7.0255e-01 -5.5135e-01 +1.0176e+00 -9.7449e-02 +2.3689e-01 +6.7359e-03
5209 +9.373749776e-09 +9.373749776e-09 +1.238300000e+02 +1.238300000e+02 +1.3959e-01 -4.3794e-01 -6.8282e-01 -1.7346e-03 +6.7736e-01 -7.1048e-02 -7.2670e-01 -1.5013e-01 -1.6274e-02 +1.1096e+00 -2.7004e-01 -1.1547e-01 +3.0173e-01 -1.6770e-02 -7.0255e-01 -5.5141e-01 +1.0176e+00 -9.7427e-02 +2.3689e-01 +6.6888e-03
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.116004245e+05 +6.116004245e+05 +6.116479345e+05 +6.116479345e+05 -3.2631e+00 +4.2581e+00 -2.1565e+00 -3.5952e+00 +3.2362e+00 -8.7052e-01 +9.7969e-01 +3.9572e+00 -4.3693e+00 +1.5148e+00 -3.7621e+00 +2.5568e+00 +4.6545e+00 +4.2450e+00 +1.1693e+00 -2.3880e+00 -4.2598e+00 +3.0887e+00 -2.1809e+00 -1.2135e+00
22 +3.151153198e+05 +3.151153198e+05 +3.151628298e+05 +3.151628298e+05 -3.2791e+00 +3.8567e+00 -1.5945e+00 -3.2391e+00 +2.6058e+00 -7.7789e-01 +1.2558e+00 +3.4833e+00 -3.8526e+00 +1.3016e+00 -2.7621e+00 +2.4482e+00 +4.5314e+00 +3.5823e+00 +1.0664e+00 -2.1512e+00 -3.5516e+00 +2.5441e+00 -1.9769e+00 -1.3617e+00
43 +1.008659915e+05 +1.008659915e+05 +1.009135015e+05 +1.009135015e+05 -3.0484e+00 +3.1841e+00 -8.1469e-01 -2.5208e+00 +1.8375e+00 -4.9558e-01 +1.6068e+00 +2.8976e+00 -3.1109e+00 +1.1766e+00 -1.2937e+00 +2.1287e+00 +4.0766e+00 +2.6012e+00 +7.8196e-01 -1.6952e+00 -2.6126e+00 +1.8862e+00 -1.5524e+00 -1.4030e+00
64 +4.042340940e+04 +4.042340940e+04 +4.047091940e+04 +4.047091940e+04 -2.7940e+00 +2.6505e+00 -3.7740e-01 -2.0010e+00 +1.3935e+00 -2.7414e-01 +1.8212e+00 +2.5243e+00 -2.5937e+00 +1.1202e+00 -3.6883e-01 +1.8717e+00 +3.6424e+00 +1.8829e+00 +5.4611e-01 -1.3476e+00 -2.0378e+00 +1.4694e+00 -1.2603e+00 -1.3606e+00
85 +1.663994327e+04 +1.663994327e+04 +1.668745327e+04 +1.668745327e+04 -2.5135e+00 +2.1365e+00 -5.9782e-02 -1.5446e+00 +1.0405e+00 -8.1020e-02 +1.9822e+00 +2.2051e+00 -2.1228e+00 +1.0906e+00 +3.6794e-01 +1.6427e+00 +3.1992e+00 +1.2261e+00 +3.3539e-01 -1.0158e+00 -1.5789e+00 +1.1092e+00 -1.0147e+00 -1.3029e+00
106 +8.094587129e+03 +8.094587129e+03 +8.142097129e+03 +8.142097129e+03 -2.2496e+00 +1.7023e+00 +1.4752e-01 -1.1869e+00 +7.7830e-01 +6.4266e-02 +2.0873e+00 +1.9458e+00 -1.7307e+00 +1.0797e+00 +8.9531e-01 +1.4633e+00 +2.8114e+00 +6.8713e-01 +1.7520e-01 -7.2990e-01 -1.2408e+00 +8.2225e-01 -8.2439e-01 -1.2495e+00
127 +4.671859628e+03 +4.671859628e+03 +4.719369628e+03 +4.719369628e+03 -1.9958e+00 +1.3253e+00 +2.9097e-01 -8.9336e-01 +5.6776e-01 +1.7659e-01 +2.1552e+00 +1.7146e+00 -1.3853e+00 +1.0768e+00 +1.2915e+00 +1.3155e+00 +2.4662e+00 +2.2505e-01 +5.2318e-02 -4.7142e-01 -9.7215e-01 +5.8045e-01 -6.6458e-01 -1.2026e+00
148 +3.189675663e+03 +3.189675663e+03 +3.237185663e+03 +3.237185663e+03 -1.7521e+00 +9.9856e-01 +3.9280e-01 -6.5048e-01 +3.9252e-01 +2.6365e-01 +2.1942e+00 +1.4989e+00 -1.0758e+00 +1.0756e+00 +1.5911e+00 +1.1908e+00 +2.1616e+00 -1.7424e-01 -3.9766e-02 -2.3520e-01 -7.5099e-01 +3.7500e-01 -5.2478e-01 -1.1629e+00
169 +2.446915289e+03 +2.446915289e+03 +2.494425289e+03 +2.494425289e+03 -1.5080e+00 +7.0203e-01 +4.7092e-01 -4.3872e-01 +2.3536e-01 +3.3539e-01 +2.2114e+00 +1.2822e+00 -7.8234e-01 +1.0712e+00 +1.8286e+00 +1.0775e+00 +1.8825e+00 -5.3699e-01 -1.1060e-01 -7.9773e-03 -5.5433e-01 +1.9262e-01 -3.9262e-01 -1.1279e+00
253 +1.287577969e+03 +1.287577969e+03 +1.335087969e+03 +1.335087969e+03 -5.8533e-01 -1.2302e-01 +5.7327e-01 +5.7604e-02 -1.9383e-01 +5.0933e-01 +2.0477e+00 +4.0343e-01 +1.5875e-01 +9.4517e-01 +2.1358e+00 +7.2402e-01 +1.1155e+00 -1.5088e+00 -2.0279e-01 +7.4955e-01 +7.7518e-03 -2.1218e-01 +6.9665e-02 -1.0034e+00
274 +7.651734598e+02 +7.651734598e+02 +8.126834598e+02 +8.126834598e+02 -2.7986e-01 -1.9874e-01 +4.6473e-01 +8.9430e-03 -2.0990e-01 +5.1016e-01 +1.8311e+00 +7.7933e-02 +3.4575e-01 +8.1874e-01 +1.8183e+00 +6.5480e-01 +1.0538e+00 -1.5404e+00 -1.2332e-01 +9.2267e-01 +6.6445e-02 -1.3676e-01 +1.9791e-01 -9.5135e-01
295 +4.080722676e+02 +4.080722676e+02 +4.555822676e+02 +4.555822676e+02 -7.5804e-02 -1.4242e-01 +3.1485e-01 -1.3965e-01 -1.5233e-01 +4.7826e-01 +1.5982e+00 -1.5229e-01 +4.0370e-01 +6.9098e-01 +1.3802e+00 +6.3421e-01 +1.1124e+00 -1.4022e+00 -1.1567e-02 +9.9281e-01 +3.3248e-02 +2.5522e-02 +2.6810e-01 -9.0910e-01
316 +2.784534958e+02 +2.784534958e+02 +3.259634958e+02 +3.259634958e+02 +3.3966e-02 -5.8425e-02 +1.9752e-01 -2.7676e-01 -8.9508e-02 +4.4418e-01 +1.4292e+00 -2.7863e-01 +4.0203e-01 +6.0084e-01 +1.0354e+00 +6.3455e-01 +1.1918e+00 -1.2479e+00 +7.7093e-02 +1.0047e+00 -2.1624e-02 +1.6691e-01 +2.9640e-01 -8.8130e-01
337 +2.342965899e+02 +2.342965899e+02 +2.818065899e+02 +2.818065899e+02 +1.0304e-01 +1.8253e-02 +1.0887e-01 -3.8695e-01 -3.7979e-02 +4.1502e-01 +1.3040e+00 -3.5545e-01 +3.8638e-01 +5.3435e-01 +7.7362e-01 +6.3825e-01 +1.2610e+00 -1.1158e+00 +1.4464e-01 +9.9785e-01 -7.3246e-02 +2.7785e-01 +3.0823e-01 -8.5985e-01
463 +1.126254334e+02 +1.126254334e+02 +1.601354334e+02 +1.601354334e+02 +5.8818e-01 +1.5699e-01 -9.6645e-02 -5.9509e-01 -1.2634e-01 +3.3937e-01 +7.5113e-01 -4.7253e-01 +4.9250e-01 +1.7106e-01 +8.6787e-02 +3.7899e-01 +1.1771e+00 -7.8568e-01 +2.9089e-01 +8.1862e-01 -2.3540e-01 +4.7261e-01 +3.0368e-01 -5.2682e-01
484 +6.145560716e+01 +6.145560716e+01 +1.089656072e+02 +1.089656072e+02 +6.4036e-01 +1.3127e-01 -2.6626e-02 -5.1375e-01 -2.5742e-01 +3.4678e-01 +7.2298e-01 -3.0247e-01 +5.1528e-01 +1.1953e-01 +2.4381e-01 +2.5150e-01 +1.0363e+00 -8.0885e-01 +2.3442e-01 +6.7251e-01 -2.5785e-01 +3.7420e-01 +2.3966e-01 -3.9452e-01
505 +3.913136337e+01 +3.913136337e+01 +8.664136337e+01 +8.664136337e+01 +6.0494e-01 +1.0590e-01 +5.9900e-02 -4.2549e-01 -3.5324e-01 +3.5910e-01 +7.7497e-01 -1.2019e-01 +5.0414e-01 +1.2478e-01 +4.6664e-01 +1.8023e-01 +9.3752e-01 -8.5393e-01 +1.6822e-01 +5.5305e-01 -2.6698e-01 +2.6979e-01 +1.7441e-01 -3.2434e-01
652 +2.368056739e+01 +2.368056739e+01 +7.119056739e+01 +7.119056739e+01 +5.0448e-01 +1.2440e-01 +1.0367e-01 -5.8104e-01 -3.7332e-01 +2.8930e-01 +9.2576e-01 +8.4537e-02 +4.6259e-01 +1.4963e-01 +6.0815e-01 +1.2784e-01 +8.6768e-01 -7.8199e-01 +2.8659e-01 +4.1728e-01 -2.5004e-01 +3.2303e-01 +4.2680e-02 -3.0911e-01
2017 +1.574887884e+01 +1.574887884e+01 +6.325887884e+01 +6.325887884e+01 +3.3983e-01 +1.3482e-01 -1.5514e-01 -2.8836e-01 +2.9639e-01 +4.1464e-01 +1.1646e+00 -2.6484e-01 +3.0279e-01 +3.7361e-02 +7.3938e-01 +2.9934e-01 +4.3939e-01 -7.1202e-01 +4.7663e-01 +3.5351e-01 -2.3964e-01 +3.2386e-01 -1.4292e-01 +2.7262e-01
3403 +9.918563182e+00 +9.918563182e+00 +5.742856318e+01 +5.742856318e+01 -9.4846e-02 +2.6253e-01 -3.1416e-01 +1.4250e-01 +5.2278e-01 +5.4372e-01 +6.9113e-01 -3.6115e-01 -4.2557e-01 -4.5216e-02 -1.4709e-01 +5.5326e-01 -4.0856e-01 -6.9690e-02 +9.9245e-02 +1.2788e+00 -4.1422e-02 -1.1404e-03 +2.1192e-01 +3.3716e-01
4201 +6.229718443e+00 +6.229718443e+00 +5.373971844e+01 +5.373971844e+01 -2.6134e-01 +1.2954e-01 -3.1699e-02 +6.3451e-02 +9.9177e-01 +2.0750e-01 +2.1613e-02 -2.8310e-01 -3.0485e-01 -1.9677e-01 -5.2433e-01 +7.6714e-01 -2.9387e-01 +3.0260e-01 +2.3602e-04 +1.2133e+00 -3.7130e-02 -2.6909e-01 +2.6734e-01 +2.8409e-01
