% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.939809249e+02 +1.939809249e+02 +2.734609249e+02 +2.734609249e+02 +8.9736e-01 -1.4352e+00 -2.8897e-02 -1.3532e+00 -7.0389e-01 -4.4779e+00 -2.2707e-01 +2.9587e-01 +2.3210e+00 -4.5201e+00 +4.6214e+00 +4.2768e+00 -1.4744e+00 -1.0072e+00 -2.2611e+00 +3.2579e+00 -2.9970e+00 -2.7432e+00 +1.0904e+00 -1.0182e+00
22 +1.509044046e+02 +1.509044046e+02 +2.303844046e+02 +2.303844046e+02 +8.2131e-01 -1.4024e+00 -1.1091e-01 -9.6627e-01 -9.3716e-01 -3.8977e+00 -2.1406e-01 +2.7511e-01 +1.8539e+00 -4.3467e+00 +3.6214e+00 +4.0101e+00 -1.1722e+00 -8.9851e-01 -1.5639e+00 +3.2167e+00 -2.6581e+00 -2.8830e+00 +1.2405e+00 -7.3782e-01
43 +3.729070386e-10 +3.729070386e-10 +7.948000000e+01 +7.948000000e+01 +2.5281e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3920e-01 -1.1681e-01 +1.2000e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0864e+00 -8.6407e-02 +3.6472e+00 +2.9088e+00 -1.2480e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.594469732e+02 +3.594469732e+02 +7.539269732e+02 +7.539269732e+02 +2.4911e+00 +2.8596e+00 +3.7286e+00 -5.7058e-01 -2.1108e+00 +1.0631e+00 -3.1367e+00 -2.1912e+00 +2.6338e+00 +2.5404e+00 +3.6241e-01 -4.7937e+00 +3.1949e+00 -2.3019e-01 -3.5577e+00 +3.7261e+00 -4.1096e-01 -3.9385e+00 +2.3092e+00 +4.5461e+00
43 +3.786055913e-09 +3.786055913e-09 +3.944800000e+02 +3.944800000e+02 -3.8984e+00 -2.8904e+00 -3.8024e+00 +3.9056e+00 +8.5921e-01 -2.9048e+00 +3.4448e+00 -6.0001e-01 -8.8240e-01 -3.7352e+00 +1.9096e+00 +1.2704e+00 +1.5712e+00 +3.7712e+00 -3.8160e+00 +2.9600e+00 -2.8976e+00 -1.3928e+00 +1.0401e-01 +1.2824e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.818708487e+02 +2.818708487e+02 +3.476084866e+01 +3.476084866e+01 +1.3268e+00 -4.0314e-01 +1.6956e+00 +3.1948e+00 -6.1986e-01 +2.3960e+00 +1.4032e+00 +4.3780e+00 +3.4669e+00 -3.8599e+00 -1.6773e+00 +1.3182e+00 +2.6730e+00 -3.9066e+00 +4.3506e+00 +4.1769e+00 +4.1597e+00 +2.0653e+00 +4.9280e+00 -6.4526e-01
22 +2.179985361e+02 +2.179985361e+02 -2.911146394e+01 -2.911146394e+01 +7.0883e-01 -3.3004e-01 +1.4079e+00 +2.3646e+00 -9.1879e-01 +2.3865e+00 +1.6222e+00 +3.3780e+00 +3.0403e+00 -3.0542e+00 -1.1941e+00 +1.3262e+00 +2.6911e+00 -3.3297e+00 +4.3051e+00 +3.7422e+00 +4.0132e+00 +1.7971e+00 +4.6025e+00 -5.3322e-01
43 +5.117897217e-10 +5.117897217e-10 -2.471100000e+02 -2.471100000e+02 -3.7984e+00 +2.0321e-01 -6.9120e-01 -3.6912e+00 -3.0992e+00 +2.3168e+00 +3.2200e+00 -3.9160e+00 -7.1201e-02 +2.8224e+00 +2.3304e+00 +1.3848e+00 +2.8232e+00 +8.7840e-01 +3.9736e+00 +5.7120e-01 +2.9448e+00 -1.5920e-01 +2.2280e+00 +2.8401e-01
