% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
253 +6.172381604e+02 +6.172381604e+02 +7.663881604e+02 +7.663881604e+02 -2.4309e-02 -1.0422e+00 -8.1849e-01 +5.6459e-01 -3.1325e+00 -1.5548e+00 -1.3670e+00 -1.9341e+00 +5.7847e-02 +9.0759e-02 -2.7523e+00 -9.0635e-02 +8.0451e-01 -1.1282e+00 -1.4728e+00 -1.5554e+00 -1.3928e+00 +8.5678e-01 -7.9262e-02 +3.5684e+00
316 +3.875676421e+02 +3.875676421e+02 +5.367176421e+02 +5.367176421e+02 -1.5482e-01 -7.3519e-01 -9.9075e-01 +2.7903e-01 -2.8930e+00 -1.3179e+00 -1.0730e+00 -1.5282e+00 -1.2365e-01 +5.0489e-02 -2.4328e+00 -2.0617e-01 +9.7475e-01 -8.5923e-01 -1.5216e+00 -1.3271e+00 -1.6885e+00 +1.2253e+00 +1.2725e-02 +3.5315e+00
547 +2.464885706e+02 +2.464885706e+02 +3.956385706e+02 +3.956385706e+02 -6.0094e-01 -9.2008e-01 -7.5038e-01 +5.1669e-01 -3.2418e+00 -1.6498e+00 -1.2992e+00 -1.6140e+00 -7.2144e-01 -4.9580e-02 -2.5149e+00 -2.0314e-01 +1.6210e+00 -1.1845e+00 -1.3936e+00 -1.5356e+00 -1.9198e+00 +1.1845e+00 -1.0212e-01 +3.4827e+00
1177 +1.584269345e+02 +1.584269345e+02 +3.075769345e+02 +3.075769345e+02 -6.1556e-01 -1.1839e+00 -9.2697e-01 +8.7007e-01 -3.7241e+00 -2.1827e+00 -1.8024e+00 -2.0511e+00 -9.1110e-01 -4.7769e-01 -2.6648e+00 -2.1478e-01 +1.7493e+00 -1.5406e+00 -1.6877e+00 -1.4630e+00 -1.8939e+00 +1.2177e+00 -1.2640e-01 +3.3380e+00
2206 +9.831839500e+01 +9.831839500e+01 +2.474683950e+02 +2.474683950e+02 -2.0782e-02 -3.5737e-01 -4.8953e-02 +1.6798e+00 -3.2039e+00 -2.1117e+00 -1.7775e+00 -2.0062e+00 -8.2328e-01 -3.9639e-01 -2.5671e+00 -2.5269e-01 +1.7954e+00 -1.5141e+00 -1.5167e+00 -1.4493e+00 -1.5167e+00 +5.5122e-01 -1.7774e+00 -2.8932e+00
2374 +5.630829434e+01 +5.630829434e+01 +2.054582943e+02 +2.054582943e+02 +1.2985e-02 -2.7753e-01 +3.4041e-02 +1.7940e+00 -3.0873e+00 -2.1730e+00 -1.9060e+00 -2.0675e+00 -7.5602e-01 -4.0308e-01 -2.5161e+00 -3.0659e-01 +1.8179e+00 -1.5512e+00 -1.4643e+00 -1.3907e+00 -7.7686e-01 -2.1287e-01 -2.6545e+00 -3.7696e+00
2500 +3.914273485e+01 +3.914273485e+01 +1.882927349e+02 +1.882927349e+02 -1.1484e-02 -3.2277e-01 +3.4927e-03 +1.7363e+00 -3.1301e+00 -2.0518e+00 -1.8538e+00 -2.0065e+00 -7.8207e-01 -3.8490e-01 -2.5379e+00 -2.8335e-01 +1.7933e+00 -1.5664e+00 -1.4812e+00 -1.3526e+00 -9.9882e-01 -4.0955e-01 -2.8553e+00 -3.7191e+00
2584 +2.170939581e+01 +2.170939581e+01 +1.708593958e+02 +1.708593958e+02 -4.0773e-02 -3.8544e-01 -7.4030e-02 +1.6222e+00 -3.2404e+00 -1.9944e+00 -1.8681e+00 -2.0353e+00 -8.8864e-01 -4.4695e-01 -2.5807e+00 -2.6918e-01 +1.7511e+00 -1.5015e+00 -1.5942e+00 -1.5999e+00 -8.3777e-01 -4.0963e-01 -2.7827e+00 -3.8082e+00
2710 +1.568056821e+01 +1.568056821e+01 +1.648305682e+02 +1.648305682e+02 -9.1875e-02 -4.4034e-01 -1.1504e-01 +1.5986e+00 -3.2273e+00 -1.9010e+00 -1.8075e+00 -2.0221e+00 -8.6510e-01 -4.5425e-01 -2.6098e+00 -2.4513e-01 +1.7564e+00 -1.5230e+00 -1.6484e+00 -1.4389e+00 -8.4953e-01 -3.6305e-01 -2.7717e+00 -3.8658e+00
3886 +9.787926307e+00 +9.787926307e+00 +1.589379263e+02 +1.589379263e+02 -6.3085e-02 -3.8397e-01 +1.3302e-02 +1.8352e+00 -2.7664e+00 -1.2520e+00 -9.3681e-01 -1.3157e+00 -3.5133e-01 -2.0283e-01 -2.6011e+00 -2.0655e-01 +1.7521e+00 -1.5507e+00 -1.6682e+00 -1.4848e+00 -8.4359e-01 -3.7407e-01 -2.7856e+00 -3.8510e+00
4285 +6.175805335e+00 +6.175805335e+00 +1.553258053e+02 +1.553258053e+02 -5.3156e-02 -3.6918e-01 +1.9522e-02 +1.8480e+00 -2.7417e+00 -1.1964e+00 -8.1866e-01 -1.0890e+00 +5.0272e-02 +4.3577e-01 -1.8138e+00 +5.1485e-01 +2.2483e+00 -1.3297e+00 -1.6689e+00 -1.4558e+00 -8.4639e-01 -3.5196e-01 -2.7934e+00 -3.8498e+00
4516 +3.899888630e+00 +3.899888630e+00 +1.530498886e+02 +1.530498886e+02 -5.6521e-02 -3.7234e-01 +2.1060e-02 +1.8520e+00 -2.7355e+00 -1.1901e+00 -8.1000e-01 -1.0717e+00 +8.7461e-02 +4.9849e-01 -1.7027e+00 +7.0891e-01 +2.6171e+00 -8.0857e-01 -1.1449e+00 -1.2011e+00 -8.0630e-01 -3.6253e-01 -2.7943e+00 -3.8517e+00
4663 +2.371568482e+00 +2.371568482e+00 +1.515215685e+02 +1.515215685e+02 -5.6864e-02 -3.7286e-01 +1.9572e-02 +1.8512e+00 -2.7358e+00 -1.1890e+00 -8.1049e-01 -1.0727e+00 +8.5954e-02 +4.9649e-01 -1.6943e+00 +7.4181e-01 +2.6759e+00 -6.8776e-01 -9.0682e-01 -8.5924e-01 -4.8442e-01 -2.1196e-01 -2.7718e+00 -3.8486e+00
4726 +1.527268636e+00 +1.527268636e+00 +1.506772686e+02 +1.506772686e+02 -5.5851e-02 -3.7159e-01 +1.9096e-02 +1.8504e+00 -2.7358e+00 -1.1887e+00 -8.1227e-01 -1.0724e+00 +8.9200e-02 +5.0364e-01 -1.6788e+00 +7.6198e-01 +2.7186e+00 -6.1375e-01 -7.9702e-01 -6.9122e-01 -2.5188e-01 -2.0551e-03 -2.6925e+00 -3.8423e+00
4831 +8.867444947e-01 +8.867444947e-01 +1.500367445e+02 +1.500367445e+02 -5.4094e-02 -3.6903e-01 +1.9116e-02 +1.8501e+00 -2.7363e+00 -1.1865e+00 -8.0933e-01 -1.0726e+00 +9.1303e-02 +5.0964e-01 -1.6734e+00 +7.7112e-01 +2.7258e+00 -5.9750e-01 -7.6419e-01 -6.0424e-01 -1.0123e-01 +2.0751e-01 -2.4780e+00 -3.7838e+00
4873 +4.496491934e-01 +4.496491934e-01 +1.495996492e+02 +1.495996492e+02 -5.5670e-02 -3.7134e-01 +1.9657e-02 +1.8502e+00 -2.7361e+00 -1.1874e+00 -8.0892e-01 -1.0715e+00 +9.1020e-02 +5.0883e-01 -1.6743e+00 +7.7343e-01 +2.7330e+00 -5.8459e-01 -7.3614e-01 -5.5506e-01 -1.6666e-02 +3.2704e-01 -2.3324e+00 -3.6355e+00
4894 +2.891434223e-01 +2.891434223e-01 +1.494391434e+02 +1.494391434e+02 -5.5620e-02 -3.7156e-01 +1.9174e-02 +1.8507e+00 -2.7360e+00 -1.1885e+00 -8.1061e-01 -1.0718e+00 +9.0484e-02 +5.0702e-01 -1.6747e+00 +7.7280e-01 +2.7350e+00 -5.7912e-01 -7.2375e-01 -5.3875e-01 +1.4087e-02 +3.9052e-01 -2.2269e+00 -3.5338e+00
4915 +1.923700691e-01 +1.923700691e-01 +1.493423701e+02 +1.493423701e+02 -5.5383e-02 -3.7116e-01 +1.9089e-02 +1.8508e+00 -2.7357e+00 -1.1877e+00 -8.0998e-01 -1.0710e+00 +9.1772e-02 +5.0917e-01 -1.6733e+00 +7.7313e-01 +2.7356e+00 -5.7487e-01 -7.2026e-01 -5.3047e-01 +4.2000e-02 +4.5143e-01 -2.1371e+00 -3.4176e+00
4936 +1.295652176e-01 +1.295652176e-01 +1.492795652e+02 +1.492795652e+02 -5.4839e-02 -3.7021e-01 +1.8863e-02 +1.8503e+00 -2.7359e+00 -1.1868e+00 -8.0932e-01 -1.0714e+00 +9.1839e-02 +5.0995e-01 -1.6723e+00 +7.7558e-01 +2.7384e+00 -5.7093e-01 -7.1308e-01 -5.1088e-01 +7.0825e-02 +4.9771e-01 -2.0318e+00 -3.2615e+00
5020 +5.725157207e-02 +5.725157207e-02 +1.492072516e+02 +1.492072516e+02 -5.4822e-02 -3.7020e-01 +1.9033e-02 +1.8502e+00 -2.7365e+00 -1.1876e+00 -8.0955e-01 -1.0713e+00 +9.3146e-02 +5.1176e-01 -1.6724e+00 +7.7598e-01 +2.7400e+00 -5.6358e-01 -6.9929e-01 -4.9133e-01 +1.0521e-01 +5.4796e-01 -1.9710e+00 -3.1616e+00
5041 +3.171421071e-02 +3.171421071e-02 +1.491817142e+02 +1.491817142e+02 -5.5116e-02 -3.7067e-01 +1.9204e-02 +1.8503e+00 -2.7361e+00 -1.1873e+00 -8.0936e-01 -1.0711e+00 +9.2306e-02 +5.1045e-01 -1.6730e+00 +7.7589e-01 +2.7404e+00 -5.6560e-01 -7.0105e-01 -4.9233e-01 +1.0855e-01 +5.6252e-01 -1.9407e+00 -3.1149e+00
5062 +2.054927181e-02 +2.054927181e-02 +1.491705493e+02 +1.491705493e+02 -5.5243e-02 -3.7090e-01 +1.9233e-02 +1.8505e+00 -2.7359e+00 -1.1875e+00 -8.0953e-01 -1.0711e+00 +9.2073e-02 +5.0993e-01 -1.6728e+00 +7.7581e-01 +2.7405e+00 -5.6546e-01 -7.0096e-01 -4.9130e-01 +1.1134e-01 +5.7038e-01 -1.9213e+00 -3.0776e+00
5083 +1.577361601e-02 +1.577361601e-02 +1.491657736e+02 +1.491657736e+02 -5.5348e-02 -3.7105e-01 +1.9256e-02 +1.8505e+00 -2.7358e+00 -1.1875e+00 -8.0953e-01 -1.0709e+00 +9.2165e-02 +5.1011e-01 -1.6722e+00 +7.7660e-01 +2.7419e+00 -5.6266e-01 -6.9579e-01 -4.8088e-01 +1.3109e-01 +6.0860e-01 -1.8489e+00 -2.9531e+00
5125 +3.365488209e-03 +3.365488209e-03 +1.491533655e+02 +1.491533655e+02 -5.5314e-02 -3.7096e-01 +1.9252e-02 +1.8505e+00 -2.7358e+00 -1.1872e+00 -8.0920e-01 -1.0708e+00 +9.2272e-02 +5.1053e-01 -1.6724e+00 +7.7682e-01 +2.7422e+00 -5.6254e-01 -6.9539e-01 -4.8039e-01 +1.3219e-01 +6.0940e-01 -1.8470e+00 -2.9409e+00
5146 +8.435344020e-04 +8.435344020e-04 +1.491508435e+02 +1.491508435e+02 -5.5224e-02 -3.7083e-01 +1.9181e-02 +1.8503e+00 -2.7362e+00 -1.1876e+00 -8.0951e-01 -1.0711e+00 +9.2438e-02 +5.1056e-01 -1.6722e+00 +7.7675e-01 +2.7421e+00 -5.6152e-01 -6.9344e-01 -4.7669e-01 +1.3874e-01 +6.2244e-01 -1.8218e+00 -2.8911e+00
5167 +1.262318272e-04 +1.262318272e-04 +1.491501262e+02 +1.491501262e+02 -5.5152e-02 -3.7073e-01 +1.9208e-02 +1.8504e+00 -2.7359e+00 -1.1873e+00 -8.0940e-01 -1.0710e+00 +9.2415e-02 +5.1063e-01 -1.6722e+00 +7.7698e-01 +2.7425e+00 -5.6117e-01 -6.9281e-01 -4.7560e-01 +1.4146e-01 +6.2765e-01 -1.8106e+00 -2.8672e+00
5188 +8.874161159e-05 +8.874161159e-05 +1.491500887e+02 +1.491500887e+02 -5.5184e-02 -3.7078e-01 +1.9201e-02 +1.8504e+00 -2.7359e+00 -1.1873e+00 -8.0933e-01 -1.0710e+00 +9.2376e-02 +5.1063e-01 -1.6722e+00 +7.7707e-01 +2.7428e+00 -5.6089e-01 -6.9219e-01 -4.7419e-01 +1.4437e-01 +6.3358e-01 -1.7990e+00 -2.8451e+00
5209 +4.917507368e-06 +4.917507368e-06 +1.491500049e+02 +1.491500049e+02 -5.5206e-02 -3.7081e-01 +1.9188e-02 +1.8504e+00 -2.7361e+00 -1.1874e+00 -8.0940e-01 -1.0710e+00 +9.2402e-02 +5.1059e-01 -1.6722e+00 +7.7698e-01 +2.7426e+00 -5.6104e-01 -6.9246e-01 -4.7465e-01 +1.4322e-01 +6.3155e-01 -1.8029e+00 -2.8522e+00
5230 +5.340204723e-07 +5.340204723e-07 +1.491500005e+02 +1.491500005e+02 -5.5197e-02 -3.7079e-01 +1.9203e-02 +1.8504e+00 -2.7360e+00 -1.1874e+00 -8.0941e-01 -1.0710e+00 +9.2406e-02 +5.1060e-01 -1.6722e+00 +7.7700e-01 +2.7426e+00 -5.6101e-01 -6.9241e-01 -4.7464e-01 +1.4333e-01 +6.3164e-01 -1.8027e+00 -2.8518e+00
5251 +2.203813665e-08 +2.203813665e-08 +1.491500000e+02 +1.491500000e+02 -5.5200e-02 -3.7080e-01 +1.9200e-02 +1.8504e+00 -2.7360e+00 -1.1874e+00 -8.0940e-01 -1.0710e+00 +9.2395e-02 +5.1060e-01 -1.6722e+00 +7.7700e-01 +2.7426e+00 -5.6100e-01 -6.9240e-01 -4.7460e-01 +1.4340e-01 +6.3180e-01 -1.8024e+00 -2.8512e+00
5272 +4.818957677e-09 +4.818957677e-09 +1.491500000e+02 +1.491500000e+02 -5.5200e-02 -3.7080e-01 +1.9200e-02 +1.8504e+00 -2.7360e+00 -1.1874e+00 -8.0940e-01 -1.0710e+00 +9.2402e-02 +5.1060e-01 -1.6722e+00 +7.7700e-01 +2.7426e+00 -5.6100e-01 -6.9240e-01 -4.7460e-01 +1.4340e-01 +6.3181e-01 -1.8024e+00 -2.8512e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.917749305e+05 +5.917749305e+05 +5.907749305e+05 +5.907749305e+05 +1.9397e+00 -1.9918e+00 -3.8675e+00 -4.5614e+00 +3.2653e-01 -2.4464e+00 -6.6134e-01 +2.5162e+00 -3.9645e+00 +9.3509e-01 +4.6437e+00 +3.5282e+00 +3.6200e+00 -3.2570e-01 -1.0740e+00 -3.8705e+00 -1.0397e+00 -2.3697e+00 +5.1716e-01 -1.8935e+00
22 +3.612152839e+05 +3.612152839e+05 +3.602152839e+05 +3.602152839e+05 +1.0687e+00 -1.8333e+00 -3.4537e+00 -4.5108e+00 +1.4360e-01 -2.4172e+00 -6.6625e-01 +1.9904e+00 -3.5876e+00 +9.5065e-01 +3.6437e+00 +2.9697e+00 +3.1940e+00 -4.7172e-01 -1.0298e+00 -3.8148e+00 -1.0307e+00 -2.3614e+00 +3.4769e-01 -1.8697e+00
43 +1.010363868e+05 +1.010363868e+05 +1.000363868e+05 +1.000363868e+05 -4.9188e-01 -1.3490e+00 -2.2422e+00 -4.3269e+00 -5.3153e-01 -2.3008e+00 -7.3158e-01 +6.5090e-01 -2.4688e+00 +1.0105e+00 +2.1892e+00 +1.5412e+00 +1.9980e+00 -1.0674e+00 -8.4300e-01 -3.5736e+00 -9.9141e-01 -2.3292e+00 -2.7536e-01 -1.7738e+00
64 +3.809332390e+04 +3.809332390e+04 +3.709332390e+04 +3.709332390e+04 -1.3404e+00 -9.9876e-01 -1.5045e+00 -4.1789e+00 -1.0333e+00 -2.2047e+00 -8.4236e-01 -8.7787e-02 -1.7780e+00 +1.0441e+00 +1.3010e+00 +7.9087e-01 +1.2977e+00 -1.5432e+00 -6.7642e-01 -3.3494e+00 -9.5446e-01 -2.3070e+00 -7.3127e-01 -1.6934e+00
85 +1.328255605e+04 +1.328255605e+04 +1.228255605e+04 +1.228255605e+04 -2.0606e+00 -6.6802e-01 -8.5958e-01 -4.0239e+00 -1.5056e+00 -2.1076e+00 -1.0030e+00 -7.0352e-01 -1.1704e+00 +1.0692e+00 +5.4550e-01 +1.5405e-01 +6.9812e-01 -2.0002e+00 -4.9987e-01 -3.1043e+00 -9.1421e-01 -2.2937e+00 -1.1499e+00 -1.6120e+00
106 +5.220340379e+03 +5.220340379e+03 +4.220340379e+03 +4.220340379e+03 -2.5845e+00 -4.1231e-01 -3.7945e-01 -3.8892e+00 -1.8716e+00 -2.0280e+00 -1.1741e+00 -1.1404e+00 -7.1608e-01 +1.0844e+00 -3.7032e-03 -3.0982e-01 +2.5959e-01 -2.3578e+00 -3.5009e-01 -2.8904e+00 -8.7989e-01 -2.2956e+00 -1.4626e+00 -1.5464e+00
127 +2.337776994e+03 +2.337776994e+03 +1.337776994e+03 +1.337776994e+03 -2.9929e+00 -2.0647e-01 +1.6941e-03 -3.7668e+00 -2.1688e+00 -1.9602e+00 -1.3496e+00 -1.4706e+00 -3.5396e-01 +1.0948e+00 -4.3071e-01 -6.7230e-01 -8.3719e-02 -2.6497e+00 -2.2029e-01 -2.6996e+00 -8.5067e-01 -2.3125e+00 -1.7043e+00 -1.4931e+00
148 +1.305318908e+03 +1.305318908e+03 +3.053189075e+02 +3.053189075e+02 -3.3061e+00 -4.6219e-02 +2.9737e-01 -3.6579e+00 -2.4031e+00 -1.9036e+00 -1.5165e+00 -1.7140e+00 -7.1652e-02 +1.1037e+00 -7.5635e-01 -9.5107e-01 -3.4793e-01 -2.8809e+00 -1.1280e-01 -2.5364e+00 -8.2741e-01 -2.3428e+00 -1.8828e+00 -1.4528e+00
169 +9.120155515e+02 +9.120155515e+02 -8.798444854e+01 -8.798444854e+01 -3.5493e+00 +7.8697e-02 +5.2707e-01 -3.5598e+00 -2.5879e+00 -1.8556e+00 -1.6712e+00 -1.8937e+00 +1.4906e-01 +1.1136e+00 -1.0067e+00 -1.1681e+00 -5.5364e-01 -3.0647e+00 -2.4561e-02 -2.3971e+00 -8.0954e-01 -2.3839e+00 -2.0120e+00 -1.4237e+00
232 +5.892606408e+02 +5.892606408e+02 -4.107393592e+02 -4.107393592e+02 -4.0016e+00 +3.1064e-01 +9.2921e-01 -3.2986e+00 -2.9338e+00 -1.7382e+00 -2.0717e+00 -2.1777e+00 +5.4364e-01 +1.1687e+00 -1.4538e+00 -1.5743e+00 -9.3902e-01 -3.4214e+00 +1.5363e-01 -2.0807e+00 -7.8190e-01 -2.5607e+00 -2.1873e+00 -1.3923e+00
274 +3.919199975e+02 +3.919199975e+02 -6.080800025e+02 -6.080800025e+02 -4.1992e+00 +4.1483e-01 +1.0325e+00 -3.0333e+00 -3.0804e+00 -1.6229e+00 -2.4356e+00 -2.2122e+00 +6.5905e-01 +1.2796e+00 -1.6107e+00 -1.7562e+00 -1.1134e+00 -3.6020e+00 +2.5053e-01 -1.8419e+00 -7.8186e-01 -2.8127e+00 -2.1377e+00 -1.4287e+00
316 +2.428100160e+02 +2.428100160e+02 -7.571899840e+02 -7.571899840e+02 -4.1736e+00 +4.0907e-01 +8.7879e-01 -2.7876e+00 -3.0521e+00 -1.5071e+00 -2.7286e+00 -2.0445e+00 +5.2736e-01 +1.4311e+00 -1.5182e+00 -1.7412e+00 -1.1035e+00 -3.6242e+00 +2.7110e-01 -1.6887e+00 -8.0125e-01 -3.0856e+00 -1.9188e+00 -1.5173e+00
463 +1.385112135e+02 +1.385112135e+02 -8.614887865e+02 -8.614887865e+02 -4.1428e+00 +3.6907e-01 +6.3299e-01 -2.6098e+00 -3.0290e+00 -1.1374e+00 -2.6645e+00 -2.0008e+00 +2.6636e-01 +1.6390e+00 -1.4249e+00 -1.7220e+00 -1.1384e+00 -3.5854e+00 +2.0200e-01 -1.6559e+00 -7.5298e-01 -2.9419e+00 -2.1292e+00 -1.5535e+00
610 +9.547320847e+01 +9.547320847e+01 -9.045267915e+02 -9.045267915e+02 -4.3176e+00 +4.0461e-01 +5.7506e-01 -2.3572e+00 -3.0925e+00 -7.4047e-01 -2.9552e+00 -2.1166e+00 +1.9256e-01 +1.9124e+00 -1.6012e+00 -1.9281e+00 -1.3803e+00 -3.7413e+00 +1.8340e-01 -1.6252e+00 -6.7202e-01 -3.0097e+00 -2.0644e+00 -1.8744e+00
925 +6.198012278e+01 +6.198012278e+01 -9.380198772e+02 -9.380198772e+02 -4.3603e+00 +5.0717e-01 +6.1381e-01 -2.5782e+00 -3.0108e+00 -7.8555e-01 -2.9458e+00 -2.2306e+00 +1.6993e-01 +1.9903e+00 -1.8580e+00 -2.1486e+00 -1.4932e+00 -3.8047e+00 +1.8031e-02 -1.7361e+00 -6.7938e-01 -3.1242e+00 -2.4598e+00 -2.1511e+00
1051 +3.790444841e+01 +3.790444841e+01 -9.620955516e+02 -9.620955516e+02 -4.4476e+00 +4.1599e-01 +6.1204e-01 -2.5674e+00 -2.9705e+00 -9.1587e-01 -2.9892e+00 -2.1112e+00 +1.4012e-01 +1.9801e+00 -1.8531e+00 -2.1537e+00 -1.4450e+00 -3.7868e+00 +1.6874e-03 -1.5888e+00 -5.7047e-01 -3.4068e+00 -2.7945e+00 -2.5559e+00
1198 +2.369148102e+01 +2.369148102e+01 -9.763085190e+02 -9.763085190e+02 -4.3905e+00 +4.6461e-01 +6.0579e-01 -2.5465e+00 -3.0363e+00 -8.0838e-01 -2.9214e+00 -2.2233e+00 +1.9531e-01 +1.9502e+00 -1.8510e+00 -2.1159e+00 -1.4747e+00 -3.7870e+00 +4.2889e-02 -1.7317e+00 -3.6142e-01 -3.4828e+00 -2.9290e+00 -2.7891e+00
3088 +1.578433729e+01 +1.578433729e+01 -9.842156627e+02 -9.842156627e+02 -2.9817e+00 +9.2528e-01 +1.0739e+00 -2.2609e+00 -2.9819e+00 -8.4062e-01 -2.9546e+00 -2.1978e+00 +2.2023e-01 +1.9420e+00 -1.8104e+00 -2.1005e+00 -1.4711e+00 -3.8018e+00 +6.1769e-02 -1.6937e+00 -2.9786e-01 -3.6206e+00 -2.9465e+00 -2.6761e+00
4264 +9.767311020e+00 +9.767311020e+00 -9.902326890e+02 -9.902326890e+02 -2.8539e+00 +1.1685e+00 +1.5099e+00 -1.5755e+00 -2.0878e+00 +7.4443e-02 -2.1200e+00 -1.4947e+00 +7.0576e-01 +2.2069e+00 -1.7704e+00 -2.0920e+00 -1.4505e+00 -3.7865e+00 +6.5878e-02 -1.7056e+00 -3.2248e-01 -3.6313e+00 -2.9479e+00 -2.6775e+00
4747 +6.308068203e+00 +6.308068203e+00 -9.936919318e+02 -9.936919318e+02 -2.8460e+00 +1.1781e+00 +1.5258e+00 -1.5509e+00 -2.0461e+00 +1.5429e-01 -1.9710e+00 -1.2280e+00 +1.1533e+00 +2.8475e+00 -1.0022e+00 -1.4403e+00 -1.0625e+00 -3.6333e+00 +8.8732e-02 -1.7146e+00 -3.4327e-01 -3.6412e+00 -2.9537e+00 -2.6800e+00
5041 +3.774024086e+00 +3.774024086e+00 -9.962259759e+02 -9.962259759e+02 -2.8484e+00 +1.1767e+00 +1.5256e+00 -1.5496e+00 -2.0429e+00 +1.5995e-01 -1.9629e+00 -1.2132e+00 +1.1893e+00 +2.9186e+00 -8.6298e-01 -1.1786e+00 -6.0189e-01 -3.0598e+00 +5.9716e-01 -1.4497e+00 -2.5508e-01 -3.6277e+00 -2.9494e+00 -2.6786e+00
