% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
53173 +9.931063270e-02 +9.931063270e-02 +4.087931063e+01 +4.087931063e+01 -2.7935e+00 -1.5795e+00 +3.8106e+00 -2.2549e+00 -3.3656e+00 +1.3249e+00 -3.0661e+00 -2.8664e+00 +2.9183e+00 -3.4988e+00 +8.9990e-01 -2.3369e+00 +1.1113e+00 +2.5010e+00 -1.0123e+00 -1.1865e+00 +1.0771e+00 +8.4184e-01 +9.5131e-01 +7.1059e-01
53215 +6.110617139e-02 +6.110617139e-02 +4.084110617e+01 +4.084110617e+01 -2.7248e+00 -1.6661e+00 +3.8375e+00 -2.2793e+00 -3.4023e+00 +1.2458e+00 -3.0714e+00 -2.7551e+00 +2.9647e+00 -3.4582e+00 +1.0577e+00 -2.3488e+00 +1.1265e+00 +2.5549e+00 -1.0099e+00 -1.2356e+00 +1.2117e+00 +8.3888e-01 +8.1338e-01 +8.4755e-01
53278 +3.626132487e-02 +3.626132487e-02 +4.081626132e+01 +4.081626132e+01 -2.6340e+00 -1.7743e+00 +3.8782e+00 -2.2884e+00 -3.4769e+00 +1.1111e+00 -3.0602e+00 -2.5733e+00 +3.0244e+00 -3.3904e+00 +1.3270e+00 -2.3608e+00 +1.1492e+00 +2.6145e+00 -9.6809e-01 -1.3000e+00 +1.4448e+00 +8.1998e-01 +6.3756e-01 +1.0335e+00
53299 +1.575502832e-02 +1.575502832e-02 +4.079575503e+01 +4.079575503e+01 -2.5975e+00 -1.8030e+00 +3.9066e+00 -2.2396e+00 -3.5670e+00 +9.8807e-01 -3.0124e+00 -2.4208e+00 +3.0434e+00 -3.3301e+00 +1.5712e+00 -2.3564e+00 +1.1639e+00 +2.6118e+00 -8.6369e-01 -1.3229e+00 +1.6624e+00 +7.7789e-01 +5.8336e-01 +1.1187e+00
53383 +5.289573999e-03 +5.289573999e-03 +4.078528957e+01 +4.078528957e+01 -2.6628e+00 -1.6988e+00 +3.8995e+00 -2.1497e+00 -3.6166e+00 +9.7023e-01 -2.9401e+00 -2.4169e+00 +2.9860e+00 -3.3194e+00 +1.5896e+00 -2.3279e+00 +1.1538e+00 +2.5245e+00 -7.5282e-01 -1.2644e+00 +1.6895e+00 +7.3341e-01 +7.4377e-01 +9.9893e-01
53467 +3.777012043e-03 +3.777012043e-03 +4.078377701e+01 +4.078377701e+01 -2.6792e+00 -1.6719e+00 +3.8982e+00 -2.1538e+00 -3.6157e+00 +9.8906e-01 -2.9153e+00 -2.4359e+00 +2.9583e+00 -3.3182e+00 +1.5118e+00 -2.3133e+00 +1.1420e+00 +2.5103e+00 -7.6376e-01 -1.2322e+00 +1.6272e+00 +7.3240e-01 +7.9701e-01 +9.5389e-01
53614 +1.934462811e-03 +1.934462811e-03 +4.078193446e+01 +4.078193446e+01 -2.6366e+00 -1.6934e+00 +3.9377e+00 -2.1834e+00 -3.6882e+00 +9.1361e-01 -2.8150e+00 -2.3056e+00 +2.9232e+00 -3.2445e+00 +1.5101e+00 -2.2748e+00 +1.1224e+00 +2.5259e+00 -7.5977e-01 -1.1861e+00 +1.6494e+00 +7.1212e-01 +7.9795e-01 +9.8869e-01
53698 +1.528025969e-03 +1.528025969e-03 +4.078152803e+01 +4.078152803e+01 -2.6198e+00 -1.7067e+00 +3.9473e+00 -2.1767e+00 -3.7107e+00 +8.7768e-01 -2.8022e+00 -2.2554e+00 +2.9301e+00 -3.2290e+00 +1.5706e+00 -2.2746e+00 +1.1253e+00 +2.5305e+00 -7.3346e-01 -1.1942e+00 +1.7091e+00 +7.0392e-01 +7.7652e-01 +1.0145e+00
53761 +9.666032836e-04 +9.666032836e-04 +4.078096660e+01 +4.078096660e+01 -2.6207e+00 -1.6976e+00 +3.9409e+00 -2.1778e+00 -3.6884e+00 +8.9232e-01 -2.8180e+00 -2.2684e+00 +2.9325e+00 -3.2540e+00 +1.5361e+00 -2.2840e+00 +1.1233e+00 +2.5294e+00 -7.2601e-01 -1.1993e+00 +1.6967e+00 +7.1494e-01 +7.8877e-01 +9.8402e-01
53866 +5.486463755e-04 +5.486463755e-04 +4.078054865e+01 +4.078054865e+01 -2.5931e+00 -1.6938e+00 +3.9480e+00 -2.1837e+00 -3.6794e+00 +8.6837e-01 -2.8110e+00 -2.2109e+00 +2.9321e+00 -3.2762e+00 +1.5065e+00 -2.2946e+00 +1.1142e+00 +2.5366e+00 -6.8095e-01 -1.2031e+00 +1.7293e+00 +7.2716e-01 +8.0107e-01 +9.4336e-01
53971 +3.683853894e-04 +3.683853894e-04 +4.078036839e+01 +4.078036839e+01 -2.5671e+00 -1.7002e+00 +3.9621e+00 -2.1874e+00 -3.6966e+00 +8.2967e-01 -2.7874e+00 -2.1473e+00 +2.9286e+00 -3.2684e+00 +1.5181e+00 -2.2947e+00 +1.1083e+00 +2.5454e+00 -6.4891e-01 -1.2002e+00 +1.7722e+00 +7.2543e-01 +7.9945e-01 +9.4042e-01
54097 +2.368761745e-04 +2.368761745e-04 +4.078023688e+01 +4.078023688e+01 -2.5385e+00 -1.7045e+00 +3.9864e+00 -2.1863e+00 -3.7226e+00 +7.7278e-01 -2.7672e+00 -2.1156e+00 +2.9188e+00 -3.2561e+00 +1.5325e+00 -2.3092e+00 +1.1021e+00 +2.5725e+00 -6.1753e-01 -1.1894e+00 +1.8152e+00 +7.1582e-01 +8.0869e-01 +9.3758e-01
54265 +1.457739023e-04 +1.457739023e-04 +4.078014577e+01 +4.078014577e+01 -2.5591e+00 -1.7120e+00 +3.9713e+00 -2.1776e+00 -3.6809e+00 +8.0857e-01 -2.8007e+00 -2.1770e+00 +2.9369e+00 -3.2708e+00 +1.4950e+00 -2.3198e+00 +1.0973e+00 +2.5780e+00 -6.2187e-01 -1.2052e+00 +1.7572e+00 +7.1808e-01 +8.1660e-01 +9.2791e-01
54307 +7.895007928e-05 +7.895007928e-05 +4.078007895e+01 +4.078007895e+01 -2.5465e+00 -1.7337e+00 +3.9801e+00 -2.1709e+00 -3.6770e+00 +7.8176e-01 -2.7940e+00 -2.1569e+00 +2.9480e+00 -3.2571e+00 +1.4944e+00 -2.3271e+00 +1.0854e+00 +2.5995e+00 -5.8920e-01 -1.2122e+00 +1.7595e+00 +7.0806e-01 +8.1823e-01 +9.3448e-01
54328 +3.745801120e-05 +3.745801120e-05 +4.078003746e+01 +4.078003746e+01 -2.5233e+00 -1.7532e+00 +3.9969e+00 -2.1648e+00 -3.6832e+00 +7.3571e-01 -2.7786e+00 -2.1217e+00 +2.9535e+00 -3.2416e+00 +1.4972e+00 -2.3384e+00 +1.0720e+00 +2.6272e+00 -5.4539e-01 -1.2139e+00 +1.7798e+00 +6.9620e-01 +8.2475e-01 +9.3596e-01
54895 +2.510756337e-05 +2.510756337e-05 +4.078002511e+01 +4.078002511e+01 -2.4994e+00 -1.7371e+00 +3.9797e+00 -2.1747e+00 -3.6784e+00 +6.9754e-01 -2.7479e+00 -2.1137e+00 +2.9470e+00 -3.2428e+00 +1.4736e+00 -2.3393e+00 +1.0680e+00 +2.6169e+00 -5.2025e-01 -1.2103e+00 +1.7827e+00 +6.6368e-01 +8.5151e-01 +9.3213e-01
55126 +1.420492138e-05 +1.420492138e-05 +4.078001420e+01 +4.078001420e+01 -2.5159e+00 -1.7497e+00 +3.9538e+00 -2.1849e+00 -3.6730e+00 +6.8585e-01 -2.7451e+00 -2.1341e+00 +2.9532e+00 -3.2265e+00 +1.4657e+00 -2.3328e+00 +1.0709e+00 +2.6262e+00 -5.1557e-01 -1.2144e+00 +1.8069e+00 +6.7099e-01 +8.5066e-01 +9.6707e-01
55147 +9.032705464e-06 +9.032705464e-06 +4.078000903e+01 +4.078000903e+01 -2.5179e+00 -1.7552e+00 +3.9554e+00 -2.1819e+00 -3.6700e+00 +6.8096e-01 -2.7447e+00 -2.1259e+00 +2.9553e+00 -3.2247e+00 +1.4562e+00 -2.3343e+00 +1.0661e+00 +2.6338e+00 -4.9980e-01 -1.2150e+00 +1.8127e+00 +6.7723e-01 +8.5689e-01 +9.6048e-01
55420 +6.206984501e-06 +6.206984501e-06 +4.078000621e+01 +4.078000621e+01 -2.5270e+00 -1.7633e+00 +3.9456e+00 -2.1817e+00 -3.6524e+00 +6.6885e-01 -2.7551e+00 -2.1419e+00 +2.9513e+00 -3.2282e+00 +1.4296e+00 -2.3401e+00 +1.0762e+00 +2.6338e+00 -4.8378e-01 -1.2054e+00 +1.8107e+00 +6.8404e-01 +8.7635e-01 +9.6050e-01
55546 +1.810147573e-06 +1.810147573e-06 +4.078000181e+01 +4.078000181e+01 -2.5348e+00 -1.7805e+00 +3.9343e+00 -2.1861e+00 -3.6379e+00 +6.4955e-01 -2.7627e+00 -2.1432e+00 +2.9438e+00 -3.2246e+00 +1.4151e+00 -2.3392e+00 +1.0978e+00 +2.6240e+00 -4.7380e-01 -1.1894e+00 +1.8139e+00 +6.8989e-01 +8.8729e-01 +9.8045e-01
55609 +1.579069128e-06 +1.579069128e-06 +4.078000158e+01 +4.078000158e+01 -2.5348e+00 -1.7840e+00 +3.9339e+00 -2.1861e+00 -3.6393e+00 +6.4312e-01 -2.7584e+00 -2.1329e+00 +2.9428e+00 -3.2204e+00 +1.4156e+00 -2.3367e+00 +1.0986e+00 +2.6231e+00 -4.6706e-01 -1.1871e+00 +1.8201e+00 +6.9048e-01 +8.8896e-01 +9.8357e-01
56050 +8.962382694e-07 +8.962382694e-07 +4.078000090e+01 +4.078000090e+01 -2.5296e+00 -1.7944e+00 +3.9182e+00 -2.1848e+00 -3.6364e+00 +6.1975e-01 -2.7653e+00 -2.1296e+00 +2.9378e+00 -3.2074e+00 +1.4081e+00 -2.3288e+00 +1.1143e+00 +2.6194e+00 -4.5648e-01 -1.1845e+00 +1.8318e+00 +6.9331e-01 +8.8846e-01 +1.0080e+00
56071 +6.026202755e-07 +6.026202755e-07 +4.078000060e+01 +4.078000060e+01 -2.5269e+00 -1.7942e+00 +3.9165e+00 -2.1815e+00 -3.6387e+00 +6.1663e-01 -2.7678e+00 -2.1273e+00 +2.9363e+00 -3.2042e+00 +1.4088e+00 -2.3260e+00 +1.1164e+00 +2.6188e+00 -4.5441e-01 -1.1855e+00 +1.8341e+00 +6.9429e-01 +8.8703e-01 +1.0101e+00
56113 +3.536567732e-07 +3.536567732e-07 +4.078000035e+01 +4.078000035e+01 -2.5252e+00 -1.7931e+00 +3.9149e+00 -2.1765e+00 -3.6414e+00 +6.1434e-01 -2.7702e+00 -2.1242e+00 +2.9346e+00 -3.2004e+00 +1.4072e+00 -2.3225e+00 +1.1172e+00 +2.6189e+00 -4.5018e-01 -1.1867e+00 +1.8362e+00 +6.9674e-01 +8.8740e-01 +1.0093e+00
56155 +1.681939779e-07 +1.681939779e-07 +4.078000017e+01 +4.078000017e+01 -2.5217e+00 -1.7911e+00 +3.9110e+00 -2.1662e+00 -3.6457e+00 +6.0895e-01 -2.7760e+00 -2.1189e+00 +2.9301e+00 -3.1926e+00 +1.3993e+00 -2.3152e+00 +1.1192e+00 +2.6192e+00 -4.4048e-01 -1.1882e+00 +1.8385e+00 +7.0241e-01 +8.9021e-01 +1.0065e+00
56197 +1.505819682e-07 +1.505819682e-07 +4.078000015e+01 +4.078000015e+01 -2.5227e+00 -1.7918e+00 +3.9099e+00 -2.1677e+00 -3.6424e+00 +6.0854e-01 -2.7767e+00 -2.1223e+00 +2.9292e+00 -3.1938e+00 +1.3924e+00 -2.3162e+00 +1.1199e+00 +2.6193e+00 -4.4017e-01 -1.1862e+00 +1.8347e+00 +7.0300e-01 +8.9361e-01 +1.0053e+00
72976 +8.978028632e-08 +8.978028632e-08 +4.078000009e+01 +4.078000009e+01 -2.5161e+00 -1.8033e+00 +3.9089e+00 -2.1623e+00 -3.6752e+00 +6.1774e-01 -2.8136e+00 -2.1390e+00 +2.9374e+00 -3.1867e+00 +1.3511e+00 -2.3263e+00 +1.1170e+00 +2.5847e+00 -4.2322e-01 -1.1886e+00 +1.8347e+00 +7.1320e-01 +9.0058e-01 +1.0245e+00
111259 +6.021057430e-08 +6.021057430e-08 +4.078000006e+01 +4.078000006e+01 -2.4997e+00 -1.7993e+00 +3.8980e+00 -2.1635e+00 -3.6715e+00 +6.1814e-01 -2.8217e+00 -2.1371e+00 +2.9424e+00 -3.1616e+00 +1.3357e+00 -2.3217e+00 +1.1361e+00 +2.5866e+00 -4.0160e-01 -1.1666e+00 +1.8448e+00 +7.1178e-01 +9.0381e-01 +1.0314e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.474560020e+01 +8.474560020e+01 +8.314560020e+01 +8.314560020e+01 +1.9367e-01 +6.0988e-01 +2.9971e-01 -5.8171e-01 -8.2949e-01 +3.8541e+00 +1.8894e+00 +1.2033e+00 +2.5700e+00 -1.3140e+00 -2.3461e+00 +6.9027e-01 -2.4615e+00 +4.2598e-01 -1.2096e+00 +3.4116e+00 +3.3404e+00 -3.4020e+00 +4.9509e+00 -1.0602e+00
127 +5.551460957e+01 +5.551460957e+01 +5.391460957e+01 +5.391460957e+01 -9.9414e-01 +3.8520e-02 -2.7137e+00 +9.1447e-01 -5.9041e-01 -3.1720e-01 +4.2703e+00 -1.9525e+00 +4.6504e+00 -2.1926e+00 -4.0486e+00 +1.2718e+00 -2.1579e+00 -4.0508e-01 +2.6767e-02 +2.3737e+00 +2.0573e+00 -1.4440e+00 +3.5571e+00 -1.7745e-01
211 +3.646369346e+01 +3.646369346e+01 +3.486369346e+01 +3.486369346e+01 -2.1549e+00 -4.0845e-02 -3.2604e+00 +1.7462e+00 -5.0249e-01 -8.9721e-01 +5.0629e+00 -2.1049e+00 +4.0767e+00 -2.0343e+00 -3.6004e+00 +9.4629e-01 -1.3895e+00 -4.8610e-02 -4.7247e-01 +3.0148e+00 +1.7158e+00 -5.6961e-01 +3.1770e+00 -3.4949e-01
253 +2.405146700e+01 +2.405146700e+01 +2.245146700e+01 +2.245146700e+01 -3.0526e+00 -2.9575e-01 -4.0087e+00 +2.7867e+00 -4.5428e-01 -2.1039e+00 +5.1400e+00 -1.8377e+00 +3.6520e+00 -2.0206e+00 -2.7376e+00 +8.0767e-01 -7.7457e-01 +2.3877e-01 -1.0395e+00 +3.8839e+00 +1.3125e+00 +8.4001e-01 +3.1582e+00 -4.4933e-01
316 +1.315304524e+01 +1.315304524e+01 +1.155304524e+01 +1.155304524e+01 -3.4329e+00 -4.2945e-01 -4.2411e+00 +3.1190e+00 -1.1597e+00 -2.5428e+00 +4.8184e+00 -1.6077e+00 +3.5313e+00 -2.1228e+00 -8.1613e-01 +1.7591e+00 -7.6427e-01 +1.0359e+00 -1.6788e+00 +4.6728e+00 +1.1893e+00 +2.0446e+00 +3.4660e+00 -3.5389e-01
358 +9.952044293e+00 +9.952044293e+00 +8.352044293e+00 +8.352044293e+00 -3.6970e+00 -5.6216e-01 -4.5488e+00 +3.4660e+00 -1.4221e+00 -3.2215e+00 +4.5277e+00 -1.6818e+00 +3.6738e+00 -1.9211e+00 +1.9532e-02 +2.2722e+00 -7.8678e-01 +1.1694e+00 -2.0513e+00 +4.7984e+00 +7.9891e-01 +3.2165e+00 +3.4398e+00 -2.6325e-02
5041 +2.058947844e+00 +2.058947844e+00 +4.589478436e-01 +4.589478436e-01 -2.8409e-01 +1.8614e+00 -2.6929e+00 -4.1328e+00 -8.5578e-01 -1.3476e+00 +1.9715e+00 -3.8996e+00 -3.7405e+00 -4.9538e+00 +4.6987e+00 +1.5602e+00 +3.8789e+00 -3.4200e+00 -1.0131e+00 +2.2645e+00 +9.3650e-01 -6.9176e-02 -6.6077e-01 +3.6827e-01
8443 +1.497684735e+00 +1.497684735e+00 -1.023152650e-01 -1.023152650e-01 -3.9372e+00 +2.1738e+00 -2.7066e+00 +2.3196e+00 +4.0591e+00 -4.5101e+00 +2.5064e+00 -4.7780e+00 -3.7028e+00 -3.4928e+00 -2.9616e+00 +5.0357e+00 +5.3445e-02 -9.6442e-01 -2.2869e+00 +8.6924e-02 +4.0449e+00 +7.4319e-01 -2.2124e-01 -4.0852e+00
51934 +5.211339107e-01 +5.211339107e-01 -1.078866089e+00 -1.078866089e+00 +1.3074e+00 -1.2780e+00 -7.5777e-01 +2.4114e+00 -1.7037e+00 -8.9774e-01 -3.2177e+00 -3.9020e+00 +2.7518e-01 +4.3390e+00 -2.9998e+00 +4.0876e+00 -3.6522e+00 +2.3958e+00 -4.0679e+00 -2.3805e+00 +3.3741e+00 -1.9172e-01 -3.2818e+00 +5.2130e-01
52039 +2.691431627e-01 +2.691431627e-01 -1.330856837e+00 -1.330856837e+00 +1.2330e+00 -1.4771e+00 -5.6706e-01 +2.5558e+00 -1.6618e+00 -9.4748e-01 -3.3954e+00 -3.8966e+00 +2.1415e-01 +4.2537e+00 -3.0833e+00 +3.8982e+00 -3.6326e+00 +2.3323e+00 -3.7692e+00 -2.2909e+00 +3.5592e+00 -7.6774e-02 -3.0526e+00 +6.7549e-01
52123 +2.357015088e-01 +2.357015088e-01 -1.364298491e+00 -1.364298491e+00 +1.2321e+00 -1.5102e+00 -5.3138e-01 +2.5883e+00 -1.6466e+00 -9.4247e-01 -3.4154e+00 -3.9091e+00 +2.2477e-01 +4.2391e+00 -3.1016e+00 +3.8725e+00 -3.6327e+00 +2.3204e+00 -3.7220e+00 -2.2899e+00 +3.5719e+00 -5.0148e-02 -3.0302e+00 +6.9532e-01
52144 +1.452047878e-01 +1.452047878e-01 -1.454795212e+00 -1.454795212e+00 +1.2673e+00 -1.5741e+00 -4.5519e-01 +2.6680e+00 -1.5995e+00 -8.9243e-01 -3.4322e+00 -3.9642e+00 +2.9729e-01 +4.2009e+00 -3.1511e+00 +3.8328e+00 -3.6293e+00 +2.2929e+00 -3.6361e+00 -2.3310e+00 +3.5429e+00 +9.8464e-03 -3.0293e+00 +7.2384e-01
52228 +7.627337301e-02 +7.627337301e-02 -1.523726627e+00 -1.523726627e+00 +1.4372e+00 -1.8043e+00 -2.0446e-01 +2.9169e+00 -1.4627e+00 -6.8042e-01 -3.5160e+00 -4.1275e+00 +5.3529e-01 +4.0011e+00 -3.3468e+00 +3.6531e+00 -3.5311e+00 +2.1829e+00 -3.3212e+00 -2.5172e+00 +3.4034e+00 +1.4435e-01 -3.0304e+00 +8.6300e-01
52270 +6.003552537e-02 +6.003552537e-02 -1.539964475e+00 -1.539964475e+00 +1.4030e+00 -1.7415e+00 -2.8138e-01 +2.8357e+00 -1.5128e+00 -7.2961e-01 -3.5010e+00 -4.0697e+00 +4.6086e-01 +4.0350e+00 -3.2981e+00 +3.6904e+00 -3.5294e+00 +2.2090e+00 -3.4072e+00 -2.4779e+00 +3.4315e+00 +7.8884e-02 -3.0303e+00 +8.3659e-01
52375 +3.960833728e-02 +3.960833728e-02 -1.560391663e+00 -1.560391663e+00 +1.4578e+00 -1.7485e+00 -3.3057e-01 +2.7620e+00 -1.6093e+00 -6.9037e-01 -3.5410e+00 -3.9814e+00 +4.0218e-01 +3.9047e+00 -3.3180e+00 +3.6269e+00 -3.3591e+00 +2.1742e+00 -3.4303e+00 -2.5470e+00 +3.3785e+00 -1.1031e-01 -3.0268e+00 +8.9460e-01
52438 +1.928399722e-02 +1.928399722e-02 -1.580716003e+00 -1.580716003e+00 +1.4170e+00 -1.9115e+00 -2.1215e-01 +2.9052e+00 -1.7306e+00 -6.7094e-01 -3.5364e+00 -3.9598e+00 +4.8735e-01 +3.7149e+00 -3.3565e+00 +3.5718e+00 -3.2582e+00 +2.0234e+00 -3.4638e+00 -2.6637e+00 +3.3423e+00 -2.3481e-01 -2.9938e+00 +8.9054e-01
52480 +1.580834439e-02 +1.580834439e-02 -1.584191656e+00 -1.584191656e+00 +1.3809e+00 -1.9386e+00 -1.7717e-01 +2.9547e+00 -1.7353e+00 -6.8789e-01 -3.5166e+00 -3.9754e+00 +5.1845e-01 +3.7195e+00 -3.3503e+00 +3.5876e+00 -3.2941e+00 +2.0032e+00 -3.4782e+00 -2.6633e+00 +3.3555e+00 -2.0801e-01 -2.9889e+00 +8.6285e-01
52690 +9.073259345e-03 +9.073259345e-03 -1.590926741e+00 -1.590926741e+00 +1.2210e+00 -1.8979e+00 -1.0413e-01 +3.0319e+00 -1.8762e+00 -7.3680e-01 -3.3640e+00 -3.7818e+00 +5.4701e-01 +3.6651e+00 -3.2559e+00 +3.6275e+00 -3.3168e+00 +2.0382e+00 -3.4934e+00 -2.7808e+00 +3.3104e+00 -1.4658e-01 -3.1063e+00 +7.1073e-01
52711 +5.380086927e-03 +5.380086927e-03 -1.594619913e+00 -1.594619913e+00 +1.2319e+00 -1.9430e+00 -7.1157e-02 +3.0580e+00 -1.9174e+00 -7.1127e-01 -3.3777e+00 -3.7523e+00 +5.5856e-01 +3.5800e+00 -3.2793e+00 +3.5830e+00 -3.2470e+00 +2.0006e+00 -3.4684e+00 -2.8353e+00 +3.2833e+00 -1.9834e-01 -3.1006e+00 +7.3340e-01
52816 +3.942245056e-03 +3.942245056e-03 -1.596057755e+00 -1.596057755e+00 +1.2080e+00 -2.0388e+00 +2.5550e-02 +3.1533e+00 -1.9363e+00 -7.0430e-01 -3.3948e+00 -3.7612e+00 +6.0241e-01 +3.5046e+00 -3.3160e+00 +3.5341e+00 -3.2270e+00 +1.9385e+00 -3.4091e+00 -2.8697e+00 +3.2951e+00 -1.8674e-01 -3.0603e+00 +7.4910e-01
53194 +1.839335556e-03 +1.839335556e-03 -1.598160664e+00 -1.598160664e+00 +1.1224e+00 -2.0653e+00 +2.1625e-01 +3.1670e+00 -2.1171e+00 -7.4666e-01 -3.2748e+00 -3.6315e+00 +5.8664e-01 +3.3495e+00 -3.3917e+00 +3.4828e+00 -3.1875e+00 +1.8760e+00 -3.3069e+00 -2.9783e+00 +3.3251e+00 -1.9840e-01 -3.0507e+00 +6.3896e-01
53236 +1.365166465e-03 +1.365166465e-03 -1.598634834e+00 -1.598634834e+00 +1.1008e+00 -2.0724e+00 +2.8890e-01 +3.1757e+00 -2.1797e+00 -7.5099e-01 -3.2209e+00 -3.5912e+00 +5.9624e-01 +3.2900e+00 -3.4232e+00 +3.4683e+00 -3.1732e+00 +1.8525e+00 -3.2719e+00 -3.0323e+00 +3.3194e+00 -1.9943e-01 -3.0620e+00 +5.9264e-01
53257 +9.936174949e-04 +9.936174949e-04 -1.599006383e+00 -1.599006383e+00 +1.1236e+00 -2.0462e+00 +2.4700e-01 +3.1471e+00 -2.1504e+00 -7.4612e-01 -3.2281e+00 -3.6166e+00 +5.9080e-01 +3.3288e+00 -3.4144e+00 +3.4883e+00 -3.1871e+00 +1.8707e+00 -3.2987e+00 -3.0094e+00 +3.3144e+00 -2.0083e-01 -3.0704e+00 +5.9963e-01
