% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
8254 +3.936354802e+01 +3.936354802e+01 +3.125135480e+02 +3.125135480e+02 +7.0956e-01 -2.6572e+00 -4.0334e+00 +4.6189e-01 +1.4512e+00 -2.0753e+00 +1.1826e+00 +4.0378e-01 -3.4657e+00 -1.1029e+00 -3.0270e+00 +1.8475e+00 -1.1703e+00 +4.3718e+00 -4.5582e+00 +1.5531e+00 +4.7827e+00 -7.5110e-01 -2.8244e+00 +1.8134e+00
18964 +2.460206755e+01 +2.460206755e+01 +2.977520675e+02 +2.977520675e+02 -4.1001e+00 -3.8805e+00 -2.3977e+00 +4.4559e+00 -2.9514e-01 +3.7822e-01 -6.9277e-01 -6.0097e-01 -1.0868e+00 -1.3537e+00 +2.3053e+00 -2.7392e+00 +1.6120e-01 +2.5197e+00 -1.5716e+00 -4.9987e+00 -2.2328e+00 +5.7051e-01 -2.3230e+00 -4.9445e+00
19195 +1.581706977e+01 +1.581706977e+01 +2.889670698e+02 +2.889670698e+02 -4.1927e+00 -3.8295e+00 -2.3438e+00 +4.4151e+00 -1.8546e-01 +4.2855e-01 -7.7071e-01 -4.7353e-01 -1.0864e+00 -1.3519e+00 +2.5595e+00 -2.6462e+00 +2.2266e-01 +2.4974e+00 -1.6767e+00 -4.9432e+00 -2.0338e+00 +5.3176e-01 -2.3036e+00 -5.0826e+00
23647 +9.714417902e+00 +9.714417902e+00 +2.828644179e+02 +2.828644179e+02 +1.5886e-02 +3.1494e+00 +2.6981e-03 +2.6403e-01 -7.4268e-01 -3.8749e+00 -2.3131e+00 -1.4835e+00 -4.6935e+00 +5.0850e+00 -3.8246e-01 -3.1686e+00 +2.4124e+00 +3.0474e+00 +2.8429e+00 -3.2550e+00 -1.7212e+00 +4.7000e+00 +3.2284e+00 -2.1610e+00
99163 +6.203768838e+00 +6.203768838e+00 +2.793537688e+02 +2.793537688e+02 -3.8111e+00 +2.2169e+00 -1.3821e+00 +2.1676e+00 +2.3719e+00 -4.4092e+00 -4.3313e+00 -2.4115e+00 -4.8934e+00 +1.0501e+00 +2.3843e+00 +3.8710e+00 +1.3925e+00 +1.1113e+00 +2.1174e+00 -3.9257e+00 +2.6013e+00 +2.3016e-01 -2.6370e+00 -3.0169e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.392681775e+01 +2.392681775e+01 +6.110681775e+01 +6.110681775e+01 -2.2852e+00 +2.7156e+00 +3.0940e+00 +3.2190e+00 +3.6479e+00 +4.6290e+00 +3.5298e+00 +2.2141e+00 -2.6323e-01 -4.1671e+00 -1.9489e+00 -3.6504e+00 +2.6448e+00 +4.3044e+00 -1.1772e+00 +2.4413e+00 -1.2029e+00 +3.2837e+00 -1.0077e+00 -1.7169e+00
148 +1.521755979e+01 +1.521755979e+01 +5.239755979e+01 +5.239755979e+01 -1.9059e+00 +2.3520e+00 +2.8457e+00 +2.9577e+00 +2.6686e+00 +4.1064e+00 +3.3466e+00 +2.2163e+00 -2.1702e-01 -4.8786e+00 -1.3257e+00 -3.8709e+00 +2.4202e+00 +4.7153e+00 -1.5863e+00 +2.3292e+00 -9.5549e-01 +3.2805e+00 -1.5401e+00 -1.4699e+00
5650 +9.842360950e+00 +9.842360950e+00 +4.702236095e+01 +4.702236095e+01 -4.6498e+00 +1.4593e+00 +1.9789e+00 -3.6010e+00 +1.9609e+00 +4.1515e-01 +5.2693e-01 +3.1303e+00 -2.2865e+00 -8.3539e-01 -4.0558e+00 -2.0497e+00 -3.6514e-02 +1.8965e+00 -2.5483e+00 -9.6551e-01 +3.1288e+00 +2.5843e-01 +2.6268e+00 -1.4051e+00
177766 +6.295072371e+00 +6.295072371e+00 +4.347507237e+01 +4.347507237e+01 +4.7665e-01 -1.5366e+00 -2.0634e+00 -3.4190e-01 -2.9814e+00 -3.6191e+00 +6.2452e-01 -4.0778e+00 -4.5613e+00 -5.1991e-01 -1.7910e+00 +1.3730e+00 -3.8932e+00 +3.7864e-01 -9.9040e-01 +1.2825e+00 -6.2182e-01 -6.4507e-01 -2.3101e+00 -9.9971e-01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.572128910e+01 +2.572128910e+01 -1.221787109e+02 -1.221787109e+02 +2.5869e+00 +3.3812e+00 +5.9334e-01 -2.2663e+00 +3.1982e+00 +1.7774e-01 -4.8518e+00 +2.3058e+00 +2.1425e+00 -4.2007e+00 -8.3295e-01 -2.6283e+00 +7.2056e-01 +3.0218e+00 +2.0037e+00 +4.5909e+00 -3.7492e+00 -3.1911e-01 -3.3512e+00 -1.8777e+00
43 +2.115613512e+01 +2.115613512e+01 -1.267438649e+02 -1.267438649e+02 +2.9364e+00 +3.5241e+00 +8.0166e-01 -2.0397e+00 +3.1203e+00 -1.6039e-01 -4.5708e+00 +2.4739e+00 +2.0293e+00 -4.3001e+00 -1.0885e+00 -2.6845e+00 +1.1250e+00 +3.0390e+00 +2.1151e+00 +4.7052e+00 -3.6835e+00 -2.3948e-01 -3.1611e+00 -1.7498e+00
169 +1.558870128e+01 +1.558870128e+01 -1.323112987e+02 -1.323112987e+02 +3.1302e+00 +3.8035e+00 +9.2986e-01 -1.6628e+00 +2.8048e+00 -3.4068e-02 -4.1413e+00 +2.3739e+00 +1.9856e+00 -4.1213e+00 -1.1741e+00 -3.0416e+00 +8.5549e-01 +2.9347e+00 +2.1372e+00 +4.2947e+00 -3.4334e+00 +4.2725e-02 -3.0083e+00 -1.8512e+00
5629 +9.909173184e+00 +9.909173184e+00 -1.379908268e+02 -1.379908268e+02 +1.7578e+00 +1.2428e+00 -3.5857e+00 +1.6693e+00 -3.7881e+00 -4.9328e+00 -3.7345e+00 -1.0264e+00 -5.1901e-01 +1.8675e+00 -4.0729e+00 -1.3259e-01 -1.7537e+00 -1.0219e-01 -2.4213e+00 -1.5626e+00 -1.4052e+00 -7.3337e-01 -2.7581e+00 -3.8809e+00
185620 +6.309417757e+00 +6.309417757e+00 -1.415905822e+02 -1.415905822e+02 +7.2330e-01 +3.5227e+00 -8.8007e-01 +7.9850e-01 -9.0344e-01 +2.7652e+00 -3.4458e+00 -2.3961e+00 -3.4805e+00 -4.9577e+00 -2.6346e+00 +1.0721e+00 -9.4247e-01 -4.3550e+00 -1.1939e+00 -1.6032e+00 -3.9331e+00 +3.2624e+00 -5.0324e+00 -2.5071e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.764351323e+01 +6.764351323e+01 +1.048235132e+02 +1.048235132e+02 +1.6804e+00 +4.4519e+00 +4.6562e+00 +4.1625e+00 -8.3976e-01 -4.3446e+00 +1.6454e+00 +1.1889e-02 +4.8893e+00 +4.6659e+00 +2.8873e+00 -3.6993e+00 -3.2461e+00 -2.4116e+00 +3.5428e+00 -8.2919e-01 -2.7973e+00 +2.4243e+00 +4.3160e+00 -3.6931e+00
22 +3.693032711e+01 +3.693032711e+01 +7.411032711e+01 +7.411032711e+01 +2.4076e+00 +4.1245e+00 +4.3353e+00 +3.4094e+00 -7.5064e-01 -3.4448e+00 +1.8162e+00 +3.7014e-01 +4.3145e+00 +4.2836e+00 +2.1036e+00 -4.1618e+00 -3.0047e+00 -1.8942e+00 +4.2424e+00 -2.6095e-01 -2.2052e+00 +2.1834e+00 +4.1616e+00 -2.6931e+00
253 +2.436941926e+01 +2.436941926e+01 +6.154941926e+01 +6.154941926e+01 +2.6045e+00 +3.5989e+00 +4.2435e+00 +3.0776e+00 -7.3915e-01 -3.6690e+00 +1.7738e+00 +5.7812e-01 +3.9255e+00 +4.1454e+00 +2.0593e+00 -4.4663e+00 -3.3060e+00 -1.9016e+00 +3.8092e+00 -2.0315e-01 -2.1419e+00 +2.1448e+00 +3.9799e+00 -2.3857e+00
9199 +1.580339955e+01 +1.580339955e+01 +5.298339955e+01 +5.298339955e+01 -2.3280e+00 +4.7825e+00 +3.6992e+00 +3.8736e+00 -3.2488e+00 +2.6153e+00 -4.0237e+00 -3.9785e+00 +1.7649e-02 -4.2444e+00 -2.7538e+00 +9.3445e-01 -1.9343e+00 -1.8196e+00 -3.8086e+00 +1.5680e+00 -2.4094e+00 -3.8189e-01 -3.6904e-02 -2.8864e+00
12055 +9.984436279e+00 +9.984436279e+00 +4.716443628e+01 +4.716443628e+01 -8.8620e-01 +3.8480e+00 +2.4306e+00 -8.6596e-01 -2.0069e+00 +3.8473e+00 +2.3114e+00 -1.4564e-01 +1.0380e+00 -1.8501e+00 +4.8859e+00 +1.3694e+00 +3.8349e+00 +4.4367e+00 +3.1743e+00 -4.8022e-01 -3.5223e+00 +4.6267e+00 -5.0574e+00 -3.2063e+00
136816 +6.292366448e+00 +6.292366448e+00 +4.347236645e+01 +4.347236645e+01 +3.0879e+00 -2.5409e+00 -3.5145e+00 -4.5849e+00 -4.9090e+00 -2.4678e+00 +4.3445e-01 -1.5896e+00 -1.3490e+00 +3.0139e+00 +2.0515e+00 +1.1139e+00 +1.2731e+00 +3.3558e+00 +3.3565e+00 +3.5077e+00 -1.5225e+00 -5.8528e-01 -1.3164e+00 -4.1635e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.912804395e+01 +1.912804395e+01 -1.287719560e+02 -1.287719560e+02 -4.9445e+00 -2.1722e-01 -3.2629e+00 +1.5345e-01 +5.7201e-01 +2.3367e+00 -4.3566e+00 -2.8432e+00 +3.5457e+00 -2.1220e+00 +3.1738e+00 -3.3384e+00 +3.9966e+00 -2.6920e-02 +1.7854e+00 +4.4039e+00 +1.4546e+00 -1.0741e+00 +1.1393e+00 -1.7581e+00
85 +1.466574731e+01 +1.466574731e+01 -1.332342527e+02 -1.332342527e+02 -4.9886e+00 -2.4161e-01 -3.1636e+00 +1.2567e-01 +5.4885e-01 +2.2158e+00 -4.4018e+00 -2.9356e+00 +3.6414e+00 -2.1250e+00 +3.1152e+00 -3.1936e+00 +3.9205e+00 +2.5198e-02 +1.7742e+00 +4.3993e+00 +1.4641e+00 -1.0245e+00 +1.0277e+00 -1.7539e+00
4075 +9.856989789e+00 +9.856989789e+00 -1.380430102e+02 -1.380430102e+02 +1.4378e+00 -2.9541e-01 -1.0519e+00 -4.5852e+00 -1.9715e+00 -1.9619e+00 +4.0862e+00 +4.1460e-01 -1.8399e+00 -4.5565e+00 +1.0591e+00 +1.6897e+00 -1.3376e+00 +5.0059e-01 +7.6371e-01 -4.9109e+00 -3.6446e+00 -2.5283e+00 -1.5108e+00 +3.2830e+00
145090 +6.305986466e+00 +6.305986466e+00 -1.415940135e+02 -1.415940135e+02 +2.2975e+00 +1.8487e+00 +3.4899e+00 -1.5457e+00 +1.6677e+00 -1.3698e+00 -3.9587e+00 -1.6581e+00 +1.6512e+00 -3.2454e+00 -3.6960e+00 +3.5992e+00 +1.3575e-02 -1.2911e+00 +4.9664e+00 +4.3733e+00 +1.9413e+00 -4.5830e-01 +7.9613e-01 +3.0113e+00
