% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
72031 +3.773881523e+01 +3.773881523e+01 +1.369088152e+02 +1.369088152e+02 -1.9114e+00 +1.9418e+00 +4.0107e+00 +2.3277e+00 -4.7770e-02 +3.5271e+00 +1.0895e+00 +1.3378e+00 +3.7170e+00 -2.2935e-02 -2.8732e+00 +3.2273e+00 +1.0468e+00 +4.9916e+00 -5.0699e+00 +1.4834e+00 -3.9508e+00 +4.5035e-01 -2.8080e+00 -1.5543e+00
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.724357417e+01 +7.724357417e+01 -4.406664258e+02 -4.406664258e+02 -3.3326e+00 -4.5739e+00 -4.4015e+00 -1.0461e+00 +4.4411e+00 -4.9856e+00 +2.9353e+00 +3.9003e+00 -7.2805e-01 +4.0575e+00 +2.2957e+00 +2.9034e+00 +4.0991e+00 -1.0602e+00 +1.9540e+00 +2.1047e+00 -4.6832e+00 -2.8348e+00 +4.3609e+00 -6.5275e-01
2269 +4.487992913e+01 +4.487992913e+01 -4.730300709e+02 -4.730300709e+02 -4.1599e+00 +2.6802e+00 +4.1661e+00 +7.9024e-01 -1.3725e+00 +4.3513e+00 +2.3571e+00 +3.5021e-01 +3.1751e+00 -3.4939e+00 -2.4098e+00 +6.6650e-01 -4.4658e+00 +3.6918e+00 -2.9490e+00 -1.9179e+00 +1.5584e+00 -4.5925e+00 -3.9257e+00 -4.7833e+00
2311 +3.451158050e+01 +3.451158050e+01 -4.833984195e+02 -4.833984195e+02 -4.1734e+00 +2.6126e+00 +4.2020e+00 +7.4231e-01 -1.3330e+00 +4.3301e+00 +2.3905e+00 +3.6344e-01 +3.2209e+00 -3.4582e+00 -2.4784e+00 +6.1254e-01 -4.5097e+00 +3.7134e+00 -2.9760e+00 -1.8405e+00 +1.5152e+00 -4.6261e+00 -3.9329e+00 -4.7854e+00
227221 +1.875565837e+01 +1.875565837e+01 -4.991543416e+02 -4.991543416e+02 +2.6717e+00 -1.8022e+00 +1.9940e+00 -3.3008e+00 -4.6517e+00 -3.4052e+00 +2.2493e+00 +2.1683e+00 +6.0106e-01 +4.4859e+00 -3.1571e+00 +1.3824e+00 +4.0154e+00 -4.3574e+00 -2.7947e-01 -1.8731e+00 -5.4793e+00 -4.8401e+00 -2.6013e+00 -1.3590e+00
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.983047733e+01 +7.983047733e+01 +2.262047733e+01 +2.262047733e+01 -2.4222e+00 +8.5402e-02 -2.1899e+00 +2.5676e+00 -1.9988e+00 -1.3970e+00 +7.0719e-01 +4.3409e+00 +1.2170e+00 +1.0637e-01 +2.2285e+00 +3.0132e+00 +3.3782e+00 -4.5948e+00 +1.8561e+00 -4.5730e+00 +3.6776e+00 +3.2723e+00 -4.7437e+00 +4.1900e+00
43 +6.275810343e+01 +6.275810343e+01 +5.548103432e+00 +5.548103432e+00 -2.4862e+00 +3.4674e-01 -2.0499e+00 +2.3684e+00 -2.1908e+00 -1.3101e+00 +1.0140e+00 +4.4447e+00 +1.0976e+00 +5.4530e-02 +2.4410e+00 +2.9783e+00 +3.1947e+00 -4.7555e+00 +1.9631e+00 -4.6300e+00 +3.7236e+00 +3.4732e+00 -4.7424e+00 +4.2160e+00
37423 +3.783016642e+01 +3.783016642e+01 -1.937983358e+01 -1.937983358e+01 -9.8162e-01 -2.6401e+00 -3.7626e+00 -4.9087e+00 -1.8963e-01 +2.6548e+00 -3.8588e+00 -2.8711e-01 +2.6892e+00 -3.6710e+00 -1.7539e+00 +1.1189e+00 +9.9259e-01 +3.6997e+00 +2.8963e+00 -2.4257e+00 +1.7541e+00 +8.9824e-01 +1.0701e+00 +7.5665e-01
% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.228136199e+02 +1.228136199e+02 +1.941636199e+02 +1.941636199e+02 +1.8805e+00 +4.1770e+00 -1.1795e+00 -3.0994e-01 -2.6808e+00 -2.6753e-01 +2.6333e+00 +4.4526e+00 -4.7240e+00 +2.8065e+00 +5.4225e-01 +4.4422e+00 +1.8490e-01 -2.4578e+00 +2.2396e-02 +3.8193e+00 -2.5621e+00 +1.9633e+00 +4.7658e+00 -2.1599e+00
22 +7.621363021e+01 +7.621363021e+01 +1.475636302e+02 +1.475636302e+02 +2.1713e+00 +4.1979e+00 -1.6157e+00 -6.2036e-01 -2.8773e+00 -2.6982e-01 +2.4718e+00 +4.1587e+00 -4.7294e+00 +2.7565e+00 +1.5422e+00 +4.7406e+00 +3.2009e-01 -1.7458e+00 +3.1606e-01 +3.9741e+00 -3.1990e+00 +2.0703e+00 +4.2829e+00 -2.3157e+00
43 +6.022117296e+01 +6.022117296e+01 +1.315711730e+02 +1.315711730e+02 +1.9943e+00 +4.1851e+00 -1.3502e+00 -4.3142e-01 -2.7577e+00 -2.6843e-01 +2.5701e+00 +4.3376e+00 -4.7261e+00 +2.7870e+00 +9.3361e-01 +4.5589e+00 +2.3781e-01 -2.1791e+00 +1.3732e-01 +3.8799e+00 -2.8114e+00 +2.0052e+00 +4.5768e+00 -2.2208e+00
82804 +3.958734753e+01 +3.958734753e+01 +1.109373475e+02 +1.109373475e+02 -2.3262e+00 -2.7366e+00 -3.7625e+00 -1.9428e+00 +5.9377e-02 -2.0607e+00 +3.8610e+00 +2.6286e+00 -5.8262e-01 -4.1055e-01 -4.7267e+00 +7.8671e-01 +4.9887e+00 -7.4497e-01 -7.9929e-01 +1.1540e+00 -2.0048e+00 +1.6991e+00 -4.8164e+00 +3.5900e+00
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.471287905e+01 +9.471287905e+01 -2.605071209e+02 -2.605071209e+02 -1.7554e+00 -5.2271e-01 -4.7415e+00 -4.2321e+00 -3.1599e+00 -1.3838e-03 -1.0293e+00 -1.2145e+00 +2.0286e+00 -3.9248e+00 +3.0412e+00 -3.8812e+00 +3.3581e+00 +2.2588e+00 -4.3515e+00 -3.8678e+00 -7.3067e-01 +1.8819e+00 +3.6692e+00 -1.0481e+00
22 +5.825619031e+01 +5.825619031e+01 -2.969638097e+02 -2.969638097e+02 -1.8407e+00 -7.2667e-01 -4.3539e+00 -4.7783e+00 -4.1599e+00 +2.4304e-01 -6.2449e-01 -8.8803e-01 +2.2082e+00 -3.8817e+00 +3.1353e+00 -3.9195e+00 +3.9756e+00 +2.4604e+00 -4.6507e+00 -3.5328e+00 -6.2300e-01 +1.7094e+00 +3.5549e+00 -1.1416e+00
20854 +3.523983316e+01 +3.523983316e+01 -3.199801668e+02 -3.199801668e+02 -3.8423e+00 -1.9479e+00 -5.5242e+00 -8.9303e-02 -3.6630e+00 -1.3331e+00 +8.8616e-01 +2.4670e+00 +3.5902e+00 -3.0638e+00 +1.7530e+00 +4.5893e-01 -2.7017e-01 -5.7708e-01 +3.9194e-01 +1.1988e+00 -3.5270e+00 +3.1146e+00 -4.2983e+00 +5.3508e+00
298180 +2.507028047e+01 +2.507028047e+01 -3.301497195e+02 -3.301497195e+02 -9.2436e-01 -2.4381e+00 -3.7715e+00 -1.7875e+00 +4.1839e+00 -9.7905e-01 +2.5003e+00 +4.8537e+00 -1.6376e+00 -2.5415e+00 +3.9404e+00 -4.6899e+00 -3.9151e+00 +5.5471e-01 +4.3487e+00 -1.4587e+00 +4.0614e+00 +4.7017e+00 +4.6648e-01 -4.3211e+00
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.842786292e+01 +9.842786292e+01 +1.975978629e+02 +1.975978629e+02 +2.5133e+00 -2.6616e-01 -1.2024e+00 +3.7055e+00 +1.9168e-01 -1.4942e+00 -2.4669e+00 -1.4411e+00 -2.9029e+00 +3.8771e+00 +2.9686e+00 -4.6771e+00 +4.7549e+00 -3.6978e+00 -1.3590e-01 +1.3630e+00 +2.9169e+00 -1.2787e+00 +6.5358e-01 +3.1408e+00
6658 +5.768243308e+01 +5.768243308e+01 +1.568524331e+02 +1.568524331e+02 -2.4442e+00 -8.7834e-01 -4.7789e+00 -3.8235e-01 -7.5739e-01 -3.1179e-02 +2.0336e+00 +3.4361e-01 -2.8486e+00 -3.1716e+00 +1.5069e+00 +3.4295e+00 +1.3957e+00 +5.0928e+00 +4.0240e+00 +4.8666e+00 +9.6771e-01 -4.3636e-01 -3.3309e-01 +5.1511e+00
57688 +3.857590665e+01 +3.857590665e+01 +1.377459067e+02 +1.377459067e+02 +4.4730e+00 +4.0815e+00 -6.6669e-01 +3.8854e+00 -2.1267e+00 +2.4488e+00 +4.2430e+00 -1.8225e+00 -1.6771e+00 +6.0880e-01 -2.7248e+00 -4.1856e+00 -2.0120e+00 -4.2238e+00 -5.3902e-01 -3.9773e+00 +4.1809e+00 +1.7837e+00 -3.6880e+00 -1.6440e+00
