% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
9493 +1.577242307e+00 +1.577242307e+00 +1.001577242e+03 +1.001577242e+03 -2.0693e+00 -2.1941e+00 -3.2221e+00 +1.2934e+00 +6.6106e-01 +2.7778e+00 +1.2651e+00 +2.9284e+00 +9.3729e-01 -1.2920e+00 -1.7290e+00 -3.5197e-01 -1.2286e+00 -2.3312e+00 -5.3553e-01 -2.5032e+00 -6.4150e-01 -1.1480e+00 -1.0977e+00 +1.6511e+00
352780 +9.972919367e-01 +9.972919367e-01 +1.000997292e+03 +1.000997292e+03 -1.1900e+00 +2.2086e+00 -2.0940e+00 +9.2250e-01 -2.8545e+00 +1.9203e+00 -2.1173e+00 -9.1230e-01 -2.8359e+00 -1.9249e+00 +3.6395e-01 -2.7121e+00 -2.1134e-01 -9.3431e-01 -2.3863e+00 -5.8397e-01 -2.5059e+00 -7.2186e-01 -2.0957e+00 +1.7695e+00
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.107100190e+05 +2.107100190e+05 +2.109183990e+05 +2.109183990e+05 -4.2991e+00 -1.3160e+00 -3.6198e+00 +3.5423e+00 -1.0341e+00 -2.7007e+00 -1.3241e-01 -2.5706e-01 +3.0649e+00 +2.9890e+00 +3.3412e+00 +4.9227e+00 -4.5790e+00 -3.7817e+00 +2.9752e+00 -2.2147e+00 +4.3273e+00 -2.8399e+00 +2.9356e+00 -4.9426e+00
22 +1.508058666e+05 +1.508058666e+05 +1.510142466e+05 +1.510142466e+05 -4.2657e+00 -1.3012e+00 -3.5606e+00 +3.5423e+00 -1.0155e+00 -2.6239e+00 -1.2329e-01 -2.2128e-01 +2.9216e+00 +2.9697e+00 +3.2123e+00 +4.6573e+00 -4.2940e+00 -3.5635e+00 +2.8570e+00 -2.1277e+00 +4.1561e+00 -2.4397e+00 +3.1856e+00 -3.9426e+00
43 +1.533435842e+04 +1.533435842e+04 +1.554273842e+04 +1.554273842e+04 -3.9328e+00 -1.1568e+00 -2.9834e+00 +3.5422e+00 -8.4113e-01 -1.9100e+00 -6.1713e-02 +9.7169e-02 +1.6470e+00 +2.8311e+00 +2.2820e+00 +2.7460e+00 -2.3768e+00 -2.2196e+00 +2.2679e+00 -1.8272e+00 +2.7318e+00 +1.3281e-01 +4.2630e+00 +3.6362e-01
64 +3.987708876e+03 +3.987708876e+03 +4.196088876e+03 +4.196088876e+03 -3.7654e+00 -1.0881e+00 -2.7093e+00 +3.5420e+00 -7.6683e-01 -1.6112e+00 -5.7268e-02 +2.1390e-01 +1.1807e+00 +2.8090e+00 +2.1189e+00 +2.3947e+00 -2.1282e+00 -2.1103e+00 +2.2048e+00 -1.7242e+00 +2.3797e+00 +1.2128e-01 +2.9831e+00 +7.5855e-01
85 +1.774124656e+03 +1.774124656e+03 +1.982504656e+03 +1.982504656e+03 -3.5633e+00 -1.0091e+00 -2.3936e+00 +3.5417e+00 -6.8823e-01 -1.2958e+00 -5.4855e-02 +3.2109e-01 +7.5245e-01 +2.8016e+00 +2.0544e+00 +2.2384e+00 -2.0312e+00 -2.0513e+00 +2.1763e+00 -1.6926e+00 +2.3280e+00 +4.1365e-01 +2.5495e+00 +9.5580e-01
106 +6.462546749e+02 +6.462546749e+02 +8.546346749e+02 +8.546346749e+02 -3.2969e+00 -9.1022e-01 -1.9991e+00 +3.5414e+00 -5.9929e-01 -9.3952e-01 -5.2977e-02 +4.2266e-01 +3.4590e-01 +2.7951e+00 +2.0049e+00 +2.1286e+00 -1.9494e+00 -2.0029e+00 +2.1524e+00 -1.6684e+00 +2.2561e+00 +5.3757e-01 +2.3141e+00 +1.1171e+00
127 +1.835073158e+02 +1.835073158e+02 +3.918873158e+02 +3.918873158e+02 -3.0032e+00 -8.0873e-01 -1.5996e+00 +3.5193e+00 -5.2023e-01 -6.2341e-01 -5.1334e-02 +4.9050e-01 +7.3501e-02 +2.7892e+00 +1.9621e+00 +2.0339e+00 -1.8799e+00 -1.9620e+00 +2.1319e+00 -1.6474e+00 +2.1950e+00 +6.4735e-01 +2.1048e+00 +1.2559e+00
148 +6.084070820e+01 +6.084070820e+01 +2.692207082e+02 +2.692207082e+02 -2.7918e+00 -7.4379e-01 -1.3516e+00 +3.4761e+00 -4.8106e-01 -4.6717e-01 -5.0235e-02 +5.3001e-01 -8.5623e-02 +2.7855e+00 +1.9368e+00 +1.9780e+00 -1.8388e+00 -1.9380e+00 +2.1199e+00 -1.6351e+00 +2.1594e+00 +7.1338e-01 +1.9795e+00 +1.3377e+00
169 +2.606920269e+01 +2.606920269e+01 +2.344492027e+02 +2.344492027e+02 -2.6335e+00 -7.0280e-01 -1.2028e+00 +3.4189e+00 -4.5491e-01 -3.6320e-01 -4.9362e-02 +5.5616e-01 -1.9119e-01 +2.7828e+00 +1.9203e+00 +1.9415e+00 -1.8118e+00 -1.9223e+00 +2.1122e+00 -1.6272e+00 +2.1365e+00 +7.5716e-01 +1.8971e+00 +1.3913e+00
190 +1.309273077e+01 +1.309273077e+01 +2.214727308e+02 +2.214727308e+02 -2.5339e+00 -6.8033e-01 -1.1282e+00 +3.3612e+00 -4.3988e-01 -3.0377e-01 -4.8696e-02 +5.7093e-01 -2.5101e-01 +2.7810e+00 +1.9112e+00 +1.9212e+00 -1.7964e+00 -1.9136e+00 +2.1081e+00 -1.6230e+00 +2.1240e+00 +7.8186e-01 +1.8506e+00 +1.4215e+00
211 +7.206740327e+00 +7.206740327e+00 +2.155867403e+02 +2.155867403e+02 -2.4597e+00 -6.6336e-01 -1.0769e+00 +3.2989e+00 -4.2873e-01 -2.6005e-01 -4.8002e-02 +5.8163e-01 -2.9445e-01 +2.7794e+00 +1.9047e+00 +1.9066e+00 -1.7851e+00 -1.9073e+00 +2.1054e+00 -1.6204e+00 +2.1154e+00 +7.9979e-01 +1.8169e+00 +1.4434e+00
232 +4.702476338e+00 +4.702476338e+00 +2.130824763e+02 +2.130824763e+02 -2.4082e+00 -6.5145e-01 -1.0438e+00 +3.2449e+00 -4.2096e-01 -2.2999e-01 -4.7306e-02 +5.8884e-01 -3.2376e-01 +2.7780e+00 +1.9004e+00 +1.8969e+00 -1.7772e+00 -1.9031e+00 +2.1038e+00 -1.6189e+00 +2.1101e+00 +8.1195e-01 +1.7944e+00 +1.4584e+00
316 +3.941506507e+00 +3.941506507e+00 +2.123215065e+02 +2.123215065e+02 -2.2997e+00 -6.2591e-01 -9.9300e-01 +3.1249e+00 -3.9882e-01 -1.6449e-01 -3.4760e-02 +5.9875e-01 -3.5784e-01 +2.7410e+00 +1.9003e+00 +1.8838e+00 -1.7500e+00 -1.8959e+00 +2.1155e+00 -1.6328e+00 +2.1217e+00 +8.3107e-01 +1.7613e+00 +1.4865e+00
631 +2.394972346e+00 +2.394972346e+00 +2.107749723e+02 +2.107749723e+02 -2.0460e+00 -5.1259e-01 -9.1978e-01 +2.8061e+00 -2.5127e-01 +7.2637e-02 +1.1483e-01 +6.1648e-01 -2.8244e-01 +2.5091e+00 +2.0095e+00 +1.9130e+00 -1.5729e+00 -1.7613e+00 +2.1587e+00 -1.6363e+00 +2.2206e+00 +7.6177e-01 +1.7018e+00 +1.5141e+00
1555 +1.562177911e+00 +1.562177911e+00 +2.099421779e+02 +2.099421779e+02 -2.0496e+00 -3.8704e-01 -5.4679e-01 +2.8131e+00 -2.1769e-01 +1.6549e-02 +8.6956e-02 +8.6776e-01 -1.5865e-01 +2.5951e+00 +1.9874e+00 +2.1113e+00 -1.5862e+00 -1.7704e+00 +2.2103e+00 -1.6695e+00 +2.2219e+00 +7.7530e-01 +1.6910e+00 +1.5070e+00
272119 +9.994407074e-01 +9.994407074e-01 +2.093794407e+02 +2.093794407e+02 -2.0934e+00 -1.2789e+00 -2.5912e-01 +2.6994e+00 +1.9529e+00 -1.2594e+00 +2.9468e+00 -1.1196e+00 -2.9120e+00 +3.1618e-01 +2.5554e+00 +8.4560e-01 -2.4191e+00 -1.2146e+00 +7.7743e-01 -2.4421e+00 +6.4668e-01 +2.4693e+00 +2.0131e+00 +2.1280e+00
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.103961161e+05 +1.103961161e+05 +1.102511561e+05 +1.102511561e+05 -4.4414e+00 +2.8637e+00 -3.0615e+00 -1.5563e+00 -4.6165e+00 +2.0211e+00 +7.7584e-01 +4.5595e+00 +4.9096e+00 -1.0564e+00 +1.3923e+00 -3.1633e+00 +3.9473e+00 +2.7586e+00 -1.8582e+00 -4.4941e-01 +1.2642e+00 +8.6878e-01 -1.3244e+00 -3.4621e+00
22 +5.175084471e+04 +5.175084471e+04 +5.160588471e+04 +5.160588471e+04 -4.3571e+00 +2.8613e+00 -3.0615e+00 -1.5197e+00 -4.4649e+00 +2.0009e+00 +8.1351e-01 +4.5115e+00 +4.4254e+00 -7.6397e-01 +1.5201e+00 -2.6677e+00 +3.8354e+00 +2.6701e+00 -1.3078e+00 +1.7781e-01 +3.9032e-01 -1.3122e-01 -3.4768e-01 -3.2979e+00
43 +9.333388438e+03 +9.333388438e+03 +9.188428438e+03 +9.188428438e+03 -4.0657e+00 +2.8477e+00 -3.0618e+00 -1.3991e+00 -3.9686e+00 +1.9493e+00 +9.4515e-01 +4.2969e+00 +2.9762e+00 +4.7103e-02 +1.8833e+00 -1.2756e+00 +3.4424e+00 +2.3094e+00 -1.5797e-01 +1.0851e+00 -7.6670e-01 -1.1662e+00 +8.6065e-01 -2.5200e+00
64 +3.519586588e+03 +3.519586588e+03 +3.374626588e+03 +3.374626588e+03 -3.8451e+00 +2.8290e+00 -3.0620e+00 -1.3164e+00 -3.6346e+00 +1.9374e+00 +1.0441e+00 +4.0779e+00 +2.1847e+00 +3.9557e-01 +2.0554e+00 -6.3390e-01 +3.1848e+00 +2.0935e+00 +1.6887e-01 +1.2269e+00 -9.4854e-01 -1.3329e+00 +1.0513e+00 -2.4055e+00
85 +1.032994379e+03 +1.032994379e+03 +8.880343790e+02 +8.880343790e+02 -3.5350e+00 +2.7909e+00 -3.0623e+00 -1.2113e+00 -3.2125e+00 +1.9286e+00 +1.1765e+00 +3.7355e+00 +1.3857e+00 +6.2391e-01 +2.1991e+00 -1.1356e-01 +2.9127e+00 +1.9369e+00 +3.7126e-01 +1.3618e+00 -1.1231e+00 -1.4949e+00 +1.2352e+00 -2.2984e+00
106 +4.198959169e+02 +4.198959169e+02 +2.749359169e+02 +2.749359169e+02 -3.2924e+00 +2.7469e+00 -3.0625e+00 -1.1415e+00 -2.9326e+00 +1.9328e+00 +1.2316e+00 +3.4661e+00 +9.8423e-01 +7.3340e-01 +2.2602e+00 +1.0121e-01 +2.7731e+00 +1.8688e+00 +4.8098e-01 +1.4328e+00 -1.2145e+00 -1.5798e+00 +1.3316e+00 -2.2430e+00
127 +1.757299772e+02 +1.757299772e+02 +3.076997719e+01 +3.076997719e+01 -3.0519e+00 +2.6880e+00 -3.0628e+00 -1.0847e+00 -2.7055e+00 +1.9468e+00 +1.2357e+00 +3.2309e+00 +7.1836e-01 +8.1721e-01 +2.3074e+00 +2.7060e-01 +2.6826e+00 +1.8169e+00 +5.6426e-01 +1.4857e+00 -1.2831e+00 -1.6434e+00 +1.4037e+00 -2.2021e+00
148 +9.158496147e+01 +9.158496147e+01 -5.337503853e+01 -5.337503853e+01 -2.8656e+00 +2.6268e+00 -3.0631e+00 -1.0522e+00 -2.5760e+00 +1.9645e+00 +1.1981e+00 +3.1022e+00 +5.5146e-01 +8.6877e-01 +2.3368e+00 +3.7496e-01 +2.6256e+00 +1.7850e+00 +6.1569e-01 +1.5181e+00 -1.3250e+00 -1.6827e+00 +1.4482e+00 -2.1772e+00
169 +2.032778189e+01 +2.032778189e+01 -1.246322181e+02 -1.246322181e+02 -2.5822e+00 +2.5147e+00 -3.0637e+00 -1.0059e+00 -2.3918e+00 +1.9952e+00 +1.1227e+00 +2.9206e+00 +3.0707e-01 +9.4368e-01 +2.3796e+00 +5.2666e-01 +2.5420e+00 +1.7388e+00 +6.9044e-01 +1.5656e+00 -1.3861e+00 -1.7395e+00 +1.5132e+00 -2.1415e+00
190 +1.067128518e+01 +1.067128518e+01 -1.342887148e+02 -1.342887148e+02 -2.4693e+00 +2.4513e+00 -3.0640e+00 -9.8662e-01 -2.3150e+00 +2.0093e+00 +1.0863e+00 +2.8446e+00 +2.0607e-01 +9.7472e-01 +2.3974e+00 +5.8943e-01 +2.5073e+00 +1.7197e+00 +7.2102e-01 +1.5851e+00 -1.4113e+00 -1.7628e+00 +1.5400e+00 -2.1271e+00
211 +7.352950559e+00 +7.352950559e+00 -1.376070494e+02 -1.376070494e+02 -2.4271e+00 +2.4101e+00 -3.0643e+00 -9.7865e-01 -2.2835e+00 +2.0156e+00 +1.0696e+00 +2.8131e+00 +1.6516e-01 +9.8741e-01 +2.4045e+00 +6.1488e-01 +2.4931e+00 +1.7118e+00 +7.3313e-01 +1.5929e+00 -1.4214e+00 -1.7724e+00 +1.5509e+00 -2.1217e+00
232 +3.395794203e+00 +3.395794203e+00 -1.415642058e+02 -1.415642058e+02 -2.3404e+00 +2.3183e+00 -3.0649e+00 -9.6209e-01 -2.2179e+00 +2.0274e+00 +1.0400e+00 +2.7478e+00 +7.9987e-02 +1.0141e+00 +2.4194e+00 +6.6795e-01 +2.4634e+00 +1.6952e+00 +7.5818e-01 +1.6092e+00 -1.4424e+00 -1.7924e+00 +1.5741e+00 -2.1107e+00
442 +2.478109186e+00 +2.478109186e+00 -1.424818908e+02 -1.424818908e+02 -2.3407e+00 +2.2636e+00 -3.0839e+00 -9.6758e-01 -2.2553e+00 +2.0274e+00 +1.0669e+00 +2.7789e+00 +1.2489e-01 +1.0246e+00 +2.4077e+00 +6.5324e-01 +2.4612e+00 +1.6666e+00 +7.1238e-01 +1.5877e+00 -1.4282e+00 -1.8146e+00 +1.5894e+00 -2.1842e+00
1324 +1.583495633e+00 +1.583495633e+00 -1.433765044e+02 -1.433765044e+02 -2.1868e+00 +2.2509e+00 -3.1700e+00 -9.5930e-01 -2.3754e+00 +2.0442e+00 +1.0818e+00 +2.8796e+00 +3.0066e-01 +1.1207e+00 +2.3568e+00 +6.4739e-01 +2.4650e+00 +1.5110e+00 +7.0953e-01 +1.5652e+00 -1.3856e+00 -1.9024e+00 +1.5550e+00 -2.2410e+00
14428 +9.987100531e-01 +9.987100531e-01 -1.439612899e+02 -1.439612899e+02 -2.0462e+00 -2.1756e+00 -2.0509e+00 -1.2316e+00 -9.2720e-01 -2.6130e-01 +5.0566e-01 +2.7528e+00 -1.9384e+00 +5.5598e-01 +2.4888e+00 -3.5647e-01 +9.7268e-01 +7.4589e-01 +2.4505e+00 +5.6404e-01 -1.1223e+00 -2.3487e+00 +2.0287e+00 -2.1192e+00
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.452028637e+05 +3.452028637e+05 +3.451965637e+05 +3.451965637e+05 +4.1389e+00 +3.0346e+00 +4.0660e+00 +4.9643e+00 +2.7247e+00 -1.2135e+00 +4.5754e+00 +3.6532e-01 -4.3443e+00 -4.7917e+00 +5.7715e-01 +1.1194e+00 -2.5855e+00 +1.8095e+00 -4.9051e+00 +4.0757e+00 +1.6170e+00 +1.6235e+00 +3.5351e+00 +3.3288e+00
22 +2.346549427e+05 +2.346549427e+05 +2.346486427e+05 +2.346486427e+05 +4.1120e+00 +3.0103e+00 +3.9980e+00 +4.9433e+00 +2.7106e+00 -1.1959e+00 +4.5050e+00 +3.1719e-01 -4.0768e+00 -4.4644e+00 +4.6747e-01 +1.1186e+00 -2.5823e+00 +1.7494e+00 -4.5976e+00 +3.8533e+00 +1.3373e+00 +1.0236e+00 +2.5351e+00 +2.3993e+00
43 +1.947225546e+04 +1.947225546e+04 +1.946595546e+04 +1.946595546e+04 +3.8845e+00 +2.8135e+00 +3.4362e+00 +4.7596e+00 +2.5925e+00 -1.0566e+00 +3.9471e+00 -3.3056e-02 -2.1324e+00 -2.1126e+00 -2.4490e-01 +1.1130e+00 -2.5595e+00 +1.3935e+00 -2.7695e+00 +2.4688e+00 +7.1375e-03 -1.1861e+00 -1.0924e+00 -1.1349e+00
64 +9.103634083e+03 +9.103634083e+03 +9.097334083e+03 +9.097334083e+03 +3.7500e+00 +2.7107e+00 +3.1250e+00 +4.6426e+00 +2.5241e+00 -9.8756e-01 +3.6707e+00 -1.6819e-01 -1.3839e+00 -1.2397e+00 -4.1143e-01 +1.1112e+00 -2.5519e+00 +1.3323e+00 -2.4473e+00 +2.2189e+00 -2.4599e-01 -1.3195e+00 -1.3105e+00 -1.3495e+00
