% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
379 +1.197549218e+00 +1.197549218e+00 -5.115245078e+01 -5.115245078e+01 -1.3822e+00 -1.4531e+00 +2.7543e+00 -2.3572e+00 -1.9947e+00 +3.6115e+00 -3.9859e+00 +6.6068e-01 +2.2297e+00 -2.3826e+00 +3.5854e+00 -3.2132e-01 +3.4400e+00 -8.3720e-01 -1.9421e+00 +1.2530e+00 -1.3157e+00 +1.5881e+00 +2.7544e+00 -3.7188e+00
421 +9.810964284e-01 +9.810964284e-01 -5.136890357e+01 -5.136890357e+01 -1.1709e+00 -1.4743e+00 +2.8983e+00 -2.4985e+00 -1.9705e+00 +3.8730e+00 -4.0243e+00 +5.7675e-01 +2.4593e+00 -2.3278e+00 +3.6636e+00 -4.5618e-01 +3.7138e+00 -8.3582e-01 -2.0236e+00 +1.2777e+00 -1.2122e+00 +1.6174e+00 +2.8804e+00 -4.0126e+00
442 +5.798599760e-01 +5.798599760e-01 -5.177014002e+01 -5.177014002e+01 -1.0194e+00 -1.4375e+00 +2.8016e+00 -2.4375e+00 -1.8148e+00 +3.8459e+00 -3.9534e+00 +1.3990e-01 +2.5238e+00 -2.2718e+00 +3.4320e+00 -4.1501e-01 +3.7347e+00 -9.3187e-01 -1.8660e+00 +1.0506e+00 -1.1032e+00 +1.4230e+00 +2.9391e+00 -4.1059e+00
484 +3.397356843e-01 +3.397356843e-01 -5.201026432e+01 -5.201026432e+01 -8.4663e-01 -1.4349e+00 +2.7425e+00 -2.3884e+00 -1.6679e+00 +3.8029e+00 -3.8963e+00 -2.0458e-01 +2.5873e+00 -2.1736e+00 +3.2841e+00 -3.9882e-01 +3.7716e+00 -9.9440e-01 -1.7830e+00 +8.8061e-01 -1.0148e+00 +1.3760e+00 +3.1116e+00 -4.2094e+00
505 +2.191411030e-01 +2.191411030e-01 -5.213085890e+01 -5.213085890e+01 -7.7094e-01 -1.4408e+00 +2.7152e+00 -2.3749e+00 -1.6009e+00 +3.6949e+00 -3.8573e+00 -1.9186e-01 +2.5701e+00 -2.0739e+00 +3.2626e+00 -3.9354e-01 +3.7226e+00 -9.7072e-01 -1.8390e+00 +8.7549e-01 -1.0347e+00 +1.5097e+00 +3.2300e+00 -4.1866e+00
547 +1.279944645e-01 +1.279944645e-01 -5.222200554e+01 -5.222200554e+01 -8.1577e-01 -1.4297e+00 +2.6691e+00 -2.3607e+00 -1.5926e+00 +3.5291e+00 -3.8193e+00 +4.3838e-02 +2.4746e+00 -2.0033e+00 +3.2623e+00 -3.7538e-01 +3.5592e+00 -9.0253e-01 -1.9368e+00 +9.6698e-01 -1.1386e+00 +1.6716e+00 +3.1966e+00 -4.0277e+00
589 +8.981648335e-02 +8.981648335e-02 -5.226018352e+01 -5.226018352e+01 -7.6994e-01 -1.4251e+00 +2.6924e+00 -2.4042e+00 -1.5736e+00 +3.6105e+00 -3.8214e+00 +4.6180e-02 +2.5590e+00 -1.9678e+00 +3.2411e+00 -4.2870e-01 +3.6025e+00 -8.8707e-01 -1.9622e+00 +1.0013e+00 -1.1291e+00 +1.6580e+00 +3.1553e+00 -4.0921e+00
610 +6.235304831e-02 +6.235304831e-02 -5.228764695e+01 -5.228764695e+01 -7.8969e-01 -1.4092e+00 +2.6546e+00 -2.4030e+00 -1.5358e+00 +3.5696e+00 -3.7977e+00 +1.6528e-01 +2.5766e+00 -1.8801e+00 +3.1723e+00 -4.5982e-01 +3.4987e+00 -8.2982e-01 -2.0125e+00 +1.0895e+00 -1.1930e+00 +1.7169e+00 +3.0593e+00 -4.0222e+00
652 +3.213815915e-02 +3.213815915e-02 -5.231786184e+01 -5.231786184e+01 -7.5854e-01 -1.3645e+00 +2.6131e+00 -2.4093e+00 -1.4775e+00 +3.6088e+00 -3.7953e+00 +1.1946e-01 +2.6429e+00 -1.8206e+00 +3.0658e+00 -4.7570e-01 +3.4820e+00 -8.0766e-01 -1.9992e+00 +1.1013e+00 -1.2087e+00 +1.6794e+00 +2.9798e+00 -4.0238e+00
694 +2.115740884e-02 +2.115740884e-02 -5.232884259e+01 -5.232884259e+01 -7.8985e-01 -1.3733e+00 +2.6138e+00 -2.3894e+00 -1.4723e+00 +3.6139e+00 -3.8176e+00 +1.2673e-01 +2.6608e+00 -1.8026e+00 +3.0762e+00 -4.8113e-01 +3.4715e+00 -8.0740e-01 -2.0042e+00 +1.1283e+00 -1.2113e+00 +1.7208e+00 +3.0106e+00 -4.0053e+00
715 +1.492721724e-02 +1.492721724e-02 -5.233507278e+01 -5.233507278e+01 -7.9798e-01 -1.3719e+00 +2.6072e+00 -2.3754e+00 -1.4644e+00 +3.6251e+00 -3.8310e+00 +9.5040e-02 +2.6780e+00 -1.7946e+00 +3.0667e+00 -4.8202e-01 +3.4741e+00 -8.1497e-01 -1.9896e+00 +1.1273e+00 -1.2047e+00 +1.7233e+00 +3.0278e+00 -4.0047e+00
757 +8.987033994e-03 +8.987033994e-03 -5.234101297e+01 -5.234101297e+01 -8.1742e-01 -1.3721e+00 +2.6037e+00 -2.3565e+00 -1.4610e+00 +3.6624e+00 -3.8653e+00 +3.2212e-02 +2.7314e+00 -1.7804e+00 +3.0581e+00 -5.0209e-01 +3.4912e+00 -8.3566e-01 -1.9631e+00 +1.1390e+00 -1.1757e+00 +1.7271e+00 +3.0657e+00 -4.0190e+00
820 +5.868102090e-03 +5.868102090e-03 -5.234413190e+01 -5.234413190e+01 -8.3732e-01 -1.3618e+00 +2.5936e+00 -2.3437e+00 -1.4727e+00 +3.6580e+00 -3.8933e+00 -3.9091e-03 +2.7443e+00 -1.7805e+00 +3.0672e+00 -5.0594e-01 +3.4975e+00 -8.5165e-01 -1.9488e+00 +1.1466e+00 -1.1508e+00 +1.7421e+00 +3.1155e+00 -4.0150e+00
862 +3.325862079e-03 +3.325862079e-03 -5.234667414e+01 -5.234667414e+01 -8.3872e-01 -1.3262e+00 +2.5767e+00 -2.3559e+00 -1.4765e+00 +3.6587e+00 -3.9001e+00 -4.0471e-03 +2.7647e+00 -1.7603e+00 +3.0382e+00 -5.1910e-01 +3.4871e+00 -8.5152e-01 -1.9539e+00 +1.1726e+00 -1.1453e+00 +1.7381e+00 +3.1000e+00 -4.0075e+00
946 +2.028583874e-03 +2.028583874e-03 -5.234797142e+01 -5.234797142e+01 -8.3909e-01 -1.3120e+00 +2.5736e+00 -2.3622e+00 -1.4843e+00 +3.6430e+00 -3.8927e+00 +1.4274e-02 +2.7511e+00 -1.7596e+00 +3.0337e+00 -5.1208e-01 +3.4768e+00 -8.5159e-01 -1.9624e+00 +1.1765e+00 -1.1488e+00 +1.7395e+00 +3.0953e+00 -3.9947e+00
1030 +1.460927745e-03 +1.460927745e-03 -5.234853907e+01 -5.234853907e+01 -8.4089e-01 -1.2929e+00 +2.5666e+00 -2.3680e+00 -1.4926e+00 +3.6370e+00 -3.8939e+00 +1.7209e-02 +2.7533e+00 -1.7537e+00 +3.0234e+00 -5.1222e-01 +3.4715e+00 -8.5452e-01 -1.9636e+00 +1.1848e+00 -1.1448e+00 +1.7380e+00 +3.0933e+00 -3.9874e+00
1072 +8.896755911e-04 +8.896755911e-04 -5.234911032e+01 -5.234911032e+01 -8.4212e-01 -1.2816e+00 +2.5632e+00 -2.3695e+00 -1.4995e+00 +3.6401e+00 -3.8972e+00 +1.7188e-02 +2.7662e+00 -1.7416e+00 +3.0139e+00 -5.1302e-01 +3.4706e+00 -8.5725e-01 -1.9572e+00 +1.1903e+00 -1.1411e+00 +1.7417e+00 +3.0928e+00 -3.9841e+00
1093 +6.115418703e-04 +6.115418703e-04 -5.234938846e+01 -5.234938846e+01 -8.4632e-01 -1.2734e+00 +2.5649e+00 -2.3690e+00 -1.5117e+00 +3.6365e+00 -3.8978e+00 +1.7725e-02 +2.7694e+00 -1.7356e+00 +3.0122e+00 -5.0661e-01 +3.4721e+00 -8.6593e-01 -1.9502e+00 +1.1898e+00 -1.1367e+00 +1.7482e+00 +3.1002e+00 -3.9801e+00
1135 +2.748058743e-04 +2.748058743e-04 -5.234972519e+01 -5.234972519e+01 -8.5054e-01 -1.2708e+00 +2.5644e+00 -2.3652e+00 -1.5144e+00 +3.6360e+00 -3.9014e+00 +1.0472e-02 +2.7732e+00 -1.7339e+00 +3.0114e+00 -5.0599e-01 +3.4740e+00 -8.7049e-01 -1.9445e+00 +1.1907e+00 -1.1325e+00 +1.7534e+00 +3.1078e+00 -3.9795e+00
1177 +2.432760937e-04 +2.432760937e-04 -5.234975672e+01 -5.234975672e+01 -8.5095e-01 -1.2697e+00 +2.5639e+00 -2.3653e+00 -1.5147e+00 +3.6360e+00 -3.9017e+00 +1.0247e-02 +2.7743e+00 -1.7327e+00 +3.0105e+00 -5.0638e-01 +3.4737e+00 -8.7086e-01 -1.9444e+00 +1.1917e+00 -1.1322e+00 +1.7539e+00 +3.1078e+00 -3.9792e+00
1303 +1.396435355e-04 +1.396435355e-04 -5.234986036e+01 -5.234986036e+01 -8.5546e-01 -1.2614e+00 +2.5606e+00 -2.3633e+00 -1.5179e+00 +3.6334e+00 -3.9021e+00 +9.2752e-03 +2.7777e+00 -1.7244e+00 +3.0070e+00 -5.0622e-01 +3.4717e+00 -8.7391e-01 -1.9406e+00 +1.1978e+00 -1.1325e+00 +1.7598e+00 +3.1098e+00 -3.9761e+00
1345 +8.086318952e-05 +8.086318952e-05 -5.234991914e+01 -5.234991914e+01 -8.6017e-01 -1.2533e+00 +2.5571e+00 -2.3613e+00 -1.5226e+00 +3.6292e+00 -3.9015e+00 +8.9581e-03 +2.7788e+00 -1.7165e+00 +3.0068e+00 -5.0578e-01 +3.4702e+00 -8.7711e-01 -1.9355e+00 +1.2029e+00 -1.1331e+00 +1.7656e+00 +3.1134e+00 -3.9732e+00
1387 +5.552282642e-05 +5.552282642e-05 -5.234994448e+01 -5.234994448e+01 -8.6352e-01 -1.2480e+00 +2.5539e+00 -2.3605e+00 -1.5241e+00 +3.6258e+00 -3.9002e+00 +9.1498e-03 +2.7770e+00 -1.7118e+00 +3.0088e+00 -5.0666e-01 +3.4689e+00 -8.7806e-01 -1.9337e+00 +1.2075e+00 -1.1351e+00 +1.7681e+00 +3.1153e+00 -3.9720e+00
1492 +3.580441407e-05 +3.580441407e-05 -5.234996420e+01 -5.234996420e+01 -8.6552e-01 -1.2502e+00 +2.5530e+00 -2.3590e+00 -1.5208e+00 +3.6266e+00 -3.8956e+00 +9.2681e-03 +2.7759e+00 -1.7121e+00 +3.0126e+00 -5.0823e-01 +3.4725e+00 -8.7732e-01 -1.9310e+00 +1.2067e+00 -1.1357e+00 +1.7683e+00 +3.1189e+00 -3.9705e+00
1576 +2.492206698e-05 +2.492206698e-05 -5.234997508e+01 -5.234997508e+01 -8.6662e-01 -1.2477e+00 +2.5510e+00 -2.3602e+00 -1.5205e+00 +3.6257e+00 -3.8940e+00 +1.0054e-02 +2.7766e+00 -1.7108e+00 +3.0117e+00 -5.0904e-01 +3.4733e+00 -8.7774e-01 -1.9307e+00 +1.2078e+00 -1.1350e+00 +1.7681e+00 +3.1194e+00 -3.9680e+00
1660 +1.493621909e-05 +1.493621909e-05 -5.234998506e+01 -5.234998506e+01 -8.6822e-01 -1.2467e+00 +2.5480e+00 -2.3620e+00 -1.5192e+00 +3.6242e+00 -3.8907e+00 +1.1492e-02 +2.7778e+00 -1.7092e+00 +3.0111e+00 -5.1016e-01 +3.4769e+00 -8.7868e-01 -1.9301e+00 +1.2081e+00 -1.1350e+00 +1.7685e+00 +3.1187e+00 -3.9645e+00
1681 +9.375158825e-06 +9.375158825e-06 -5.234999062e+01 -5.234999062e+01 -8.6933e-01 -1.2457e+00 +2.5462e+00 -2.3633e+00 -1.5189e+00 +3.6229e+00 -3.8888e+00 +1.2305e-02 +2.7785e+00 -1.7079e+00 +3.0106e+00 -5.1055e-01 +3.4791e+00 -8.7967e-01 -1.9298e+00 +1.2085e+00 -1.1353e+00 +1.7690e+00 +3.1178e+00 -3.9624e+00
1786 +6.062131291e-06 +6.062131291e-06 -5.234999394e+01 -5.234999394e+01 -8.6973e-01 -1.2457e+00 +2.5455e+00 -2.3638e+00 -1.5184e+00 +3.6227e+00 -3.8881e+00 +1.2299e-02 +2.7788e+00 -1.7079e+00 +3.0107e+00 -5.1107e-01 +3.4805e+00 -8.8005e-01 -1.9298e+00 +1.2085e+00 -1.1351e+00 +1.7688e+00 +3.1178e+00 -3.9617e+00
1891 +3.880668501e-06 +3.880668501e-06 -5.234999612e+01 -5.234999612e+01 -8.7035e-01 -1.2457e+00 +2.5443e+00 -2.3636e+00 -1.5184e+00 +3.6225e+00 -3.8868e+00 +1.2214e-02 +2.7784e+00 -1.7074e+00 +3.0115e+00 -5.1182e-01 +3.4824e+00 -8.8105e-01 -1.9294e+00 +1.2086e+00 -1.1354e+00 +1.7693e+00 +3.1184e+00 -3.9604e+00
61279 +2.456967799e-06 +2.456967799e-06 -5.234999754e+01 -5.234999754e+01 -8.7018e-01 -1.2404e+00 +2.5379e+00 -2.3536e+00 -1.5279e+00 +3.6174e+00 -3.8826e+00 +1.2626e-02 +2.7829e+00 -1.7014e+00 +3.0077e+00 -5.1574e-01 +3.4940e+00 -8.7990e-01 -1.9359e+00 +1.2124e+00 -1.1346e+00 +1.7675e+00 +3.1154e+00 -3.9487e+00
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.263021265e+02 +2.263021265e+02 +4.676212650e+01 +4.676212650e+01 -4.5813e+00 +1.2611e+00 -9.9821e-01 -2.9027e+00 +3.6143e+00 -2.3694e+00 +4.8795e+00 +1.7634e+00 -4.2102e+00 -1.8951e+00 -4.4971e+00 -3.1063e+00 -4.4829e+00 -2.0354e+00 +3.3165e-01 -3.8699e+00 +9.6612e-01 +4.6937e+00 -4.5702e+00 +2.1776e+00
22 +9.491602740e+01 +9.491602740e+01 -8.462397260e+01 -8.462397260e+01 -4.5850e+00 +1.5117e+00 -1.0515e+00 -2.0658e+00 +4.1204e+00 -2.3037e+00 +4.4942e+00 +2.7634e+00 -4.0617e+00 -1.4267e+00 -3.7959e+00 -2.5648e+00 -4.6066e+00 -2.2057e+00 +5.2595e-01 -3.9794e+00 +9.5422e-01 +4.0450e+00 -4.3899e+00 +2.6842e+00
43 +5.834027926e+01 +5.834027926e+01 -1.211997207e+02 -1.211997207e+02 -4.6227e+00 +1.8431e+00 -1.3554e+00 -1.4836e+00 +4.3027e+00 -2.2783e+00 +4.1445e+00 +3.1103e+00 -3.7700e+00 -1.2081e+00 -3.2454e+00 -2.0164e+00 -4.5397e+00 -2.1414e+00 +5.1948e-01 -3.9642e+00 +9.0144e-01 +3.5230e+00 -4.3488e+00 +2.7025e+00
64 +3.880083173e+01 +3.880083173e+01 -1.407391683e+02 -1.407391683e+02 -4.6450e+00 +2.2134e+00 -1.8017e+00 -8.5959e-01 +4.3883e+00 -2.2149e+00 +3.8099e+00 +3.2944e+00 -3.4015e+00 -9.9464e-01 -2.6914e+00 -1.3259e+00 -4.4156e+00 -1.8859e+00 +5.1744e-01 -3.9000e+00 +8.9567e-01 +3.0328e+00 -4.3074e+00 +2.5616e+00
106 +2.451837039e+01 +2.451837039e+01 -1.550216296e+02 -1.550216296e+02 -4.5772e+00 +2.6844e+00 -2.5884e+00 +2.6707e-01 +4.3835e+00 -1.9355e+00 +3.4048e+00 +3.4666e+00 -2.7395e+00 -5.2344e-01 -1.8238e+00 +6.9077e-02 -4.2241e+00 -1.0838e+00 +6.8662e-01 -3.6640e+00 +1.0345e+00 +2.3877e+00 -4.0844e+00 +2.2345e+00
232 +1.510959581e+01 +1.510959581e+01 -1.644304042e+02 -1.644304042e+02 -3.7381e+00 +2.9509e+00 -3.5141e+00 +2.0163e+00 +4.0055e+00 -1.2509e+00 +2.9962e+00 +3.3131e+00 -1.4908e+00 +6.6491e-01 -4.6061e-01 +2.4917e+00 -3.7855e+00 +5.6708e-01 +1.0632e+00 -2.4377e+00 +8.8166e-01 +1.6977e+00 -2.8001e+00 +1.4669e+00
253 +8.456057499e+00 +8.456057499e+00 -1.710839425e+02 -1.710839425e+02 -1.8116e+00 +2.1464e+00 -3.2916e+00 +2.2908e+00 +3.1771e+00 -7.5566e-01 +3.3380e+00 +2.2220e+00 -6.9125e-01 +1.8826e+00 -2.3946e-01 +3.3477e+00 -3.2149e+00 +1.7500e+00 +1.2843e+00 -2.5407e-01 -1.3266e-01 +2.3727e+00 -3.9912e-01 +4.2246e-01
295 +5.930324403e+00 +5.930324403e+00 -1.736096756e+02 -1.736096756e+02 -9.7380e-01 +1.4585e+00 -2.6985e+00 +1.6279e+00 +2.8705e+00 -7.6110e-01 +3.7750e+00 +1.6725e+00 -7.9948e-01 +2.0957e+00 -7.8964e-01 +2.6773e+00 -3.0716e+00 +1.6994e+00 +1.2884e+00 +5.1734e-01 -6.7536e-01 +3.1787e+00 +5.2706e-01 +1.4566e-01
379 +3.319101256e+00 +3.319101256e+00 -1.762208987e+02 -1.762208987e+02 +6.5752e-01 +6.4576e-01 -3.0479e+00 +1.8758e+00 +3.1019e+00 -6.9815e-01 +3.7638e+00 +1.8506e+00 +6.9914e-02 +2.8901e+00 -9.3575e-01 +2.1347e+00 -2.2671e+00 +1.9302e+00 +1.5960e+00 +1.6089e+00 -1.5366e+00 +4.0145e+00 +2.3386e+00 -1.0874e+00
400 +2.080959262e+00 +2.080959262e+00 -1.774590407e+02 -1.774590407e+02 +8.4532e-01 +5.4969e-01 -3.4019e+00 +2.0493e+00 +3.4886e+00 -7.8377e-01 +3.5870e+00 +2.3452e+00 +3.1522e-01 +2.9093e+00 -9.6952e-01 +1.7284e+00 -2.0035e+00 +1.7519e+00 +1.7088e+00 +1.4696e+00 -1.6145e+00 +4.1118e+00 +2.4760e+00 -1.3940e+00
421 +1.182895396e+00 +1.182895396e+00 -1.783571046e+02 -1.783571046e+02 +5.5330e-01 +6.3282e-01 -3.5771e+00 +2.0266e+00 +3.8014e+00 -9.1074e-01 +3.4591e+00 +2.7737e+00 +2.2696e-01 +2.6210e+00 -1.0556e+00 +1.3132e+00 -1.9742e+00 +1.4243e+00 +1.7204e+00 +9.9066e-01 -1.4527e+00 +4.0325e+00 +2.0563e+00 -1.3082e+00
463 +8.794587580e-01 +8.794587580e-01 -1.786605412e+02 -1.786605412e+02 +5.4897e-01 +6.0540e-01 -3.7314e+00 +2.0634e+00 +4.0089e+00 -9.6952e-01 +3.3731e+00 +3.0537e+00 +2.7858e-01 +2.5388e+00 -1.1019e+00 +1.0361e+00 -1.8646e+00 +1.2697e+00 +1.7655e+00 +8.2395e-01 -1.4417e+00 +4.0577e+00 +1.9974e+00 -1.3902e+00
547 +5.231395162e-01 +5.231395162e-01 -1.790168605e+02 -1.790168605e+02 +5.8349e-01 +6.0155e-01 -3.8773e+00 +2.3599e+00 +3.9403e+00 -7.7191e-01 +3.2956e+00 +3.2756e+00 +4.1356e-01 +2.4602e+00 -8.3786e-01 +1.1717e+00 -1.5684e+00 +1.4358e+00 +1.9409e+00 +9.0603e-01 -1.3738e+00 +3.8881e+00 +2.0132e+00 -1.4344e+00
568 +2.561474467e-01 +2.561474467e-01 -1.792838526e+02 -1.792838526e+02 +5.4185e-01 +5.2862e-01 -3.7626e+00 +2.3701e+00 +3.7906e+00 -6.1798e-01 +3.3568e+00 +3.3814e+00 +3.2621e-01 +2.2474e+00 -7.5881e-01 +1.0610e+00 -1.3592e+00 +1.4429e+00 +2.0700e+00 +9.3246e-01 -1.2972e+00 +3.8432e+00 +1.9113e+00 -1.3151e+00
589 +1.792349547e-01 +1.792349547e-01 -1.793607650e+02 -1.793607650e+02 +5.6819e-01 +4.1586e-01 -3.6361e+00 +2.3270e+00 +3.6805e+00 -5.0126e-01 +3.4348e+00 +3.4671e+00 +2.4757e-01 +2.0699e+00 -7.4840e-01 +8.6324e-01 -1.1659e+00 +1.4072e+00 +2.1821e+00 +9.7651e-01 -1.2710e+00 +3.8703e+00 +1.8780e+00 -1.2385e+00
610 +1.355215009e-01 +1.355215009e-01 -1.794044785e+02 -1.794044785e+02 +5.6124e-01 +4.3735e-01 -3.6283e+00 +2.2691e+00 +3.7206e+00 -5.6078e-01 +3.4404e+00 +3.3965e+00 +2.3194e-01 +2.1161e+00 -8.1152e-01 +8.6589e-01 -1.2701e+00 +1.3760e+00 +2.1232e+00 +9.5052e-01 -1.2910e+00 +3.8959e+00 +1.8806e+00 -1.2386e+00
673 +8.662207067e-02 +8.662207067e-02 -1.794533779e+02 -1.794533779e+02 +6.5553e-01 +3.9595e-01 -3.6076e+00 +2.2358e+00 +3.7876e+00 -5.3229e-01 +3.4962e+00 +3.4259e+00 +2.3734e-01 +2.0515e+00 -8.6908e-01 +6.8223e-01 -1.2370e+00 +1.2939e+00 +2.1641e+00 +9.4140e-01 -1.3104e+00 +3.9066e+00 +1.8987e+00 -1.2268e+00
736 +5.388350126e-02 +5.388350126e-02 -1.794861165e+02 -1.794861165e+02 +6.5799e-01 +4.7760e-01 -3.6030e+00 +2.3100e+00 +3.7739e+00 -5.0761e-01 +3.5262e+00 +3.4199e+00 +2.7246e-01 +2.0518e+00 -7.9002e-01 +7.7756e-01 -1.2711e+00 +1.3259e+00 +2.1847e+00 +9.5438e-01 -1.2776e+00 +3.8309e+00 +1.8761e+00 -1.1896e+00
778 +3.188232759e-02 +3.188232759e-02 -1.795081177e+02 -1.795081177e+02 +7.5591e-01 +5.1678e-01 -3.5103e+00 +2.3310e+00 +3.7385e+00 -4.7791e-01 +3.6324e+00 +3.4022e+00 +2.9266e-01 +2.0283e+00 -7.4620e-01 +7.4973e-01 -1.2859e+00 +1.3019e+00 +2.2274e+00 +1.0259e+00 -1.2812e+00 +3.8238e+00 +1.9100e+00 -1.1465e+00
820 +2.493346123e-02 +2.493346123e-02 -1.795150665e+02 -1.795150665e+02 +7.6071e-01 +5.2081e-01 -3.4981e+00 +2.3118e+00 +3.7588e+00 -4.9441e-01 +3.6308e+00 +3.4082e+00 +2.7847e-01 +2.0245e+00 -7.6265e-01 +7.1841e-01 -1.3093e+00 +1.2574e+00 +2.2141e+00 +1.0122e+00 -1.2815e+00 +3.8468e+00 +1.8968e+00 -1.1394e+00
862 +1.332228491e-02 +1.332228491e-02 -1.795266777e+02 -1.795266777e+02 +7.9669e-01 +5.6422e-01 -3.4737e+00 +2.3181e+00 +3.8168e+00 -5.1203e-01 +3.6363e+00 +3.4646e+00 +2.7403e-01 +2.0057e+00 -7.4311e-01 +6.6748e-01 -1.3430e+00 +1.1380e+00 +2.2163e+00 +9.8965e-01 -1.2675e+00 +3.8779e+00 +1.8613e+00 -1.1085e+00
904 +9.859895339e-03 +9.859895339e-03 -1.795301401e+02 -1.795301401e+02 +8.0399e-01 +5.7851e-01 -3.4897e+00 +2.3360e+00 +3.8208e+00 -5.1017e-01 +3.6305e+00 +3.4601e+00 +2.9225e-01 +2.0318e+00 -7.2138e-01 +7.1343e-01 -1.3430e+00 +1.1528e+00 +2.2198e+00 +1.0046e+00 -1.2750e+00 +3.8724e+00 +1.8816e+00 -1.1133e+00
