% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.214323884e+02 +2.214323884e+02 +4.945823884e+02 +4.945823884e+02 +4.1441e+00 +3.5936e+00 +2.2733e+00 -3.0148e+00 -3.4548e+00 +1.3872e+00 -3.2778e+00 -3.2142e+00 -3.7103e+00 -1.3246e+00 -7.9954e-01 +4.9801e+00 -2.0605e+00 -3.0082e-01 +4.6669e+00 -3.0603e+00 -6.4365e-01 +4.8234e+00 +1.4938e+00 -2.5231e+00
43 +1.486814962e+02 +1.486814962e+02 +4.218314962e+02 +4.218314962e+02 -4.6278e+00 +3.8539e+00 +6.1154e+00 -7.3849e-01 -1.1467e+00 -2.1808e+00 -3.1500e+00 -1.4985e+00 -5.3649e+00 +3.6622e+00 +2.5696e+00 +5.9238e+00 -3.1884e+00 +2.9444e+00 +6.3579e+00 -7.0341e+00 +1.3153e+00 +2.7914e+00 +1.2797e+00 -2.4781e+00
64 +9.982466277e+01 +9.982466277e+01 +3.729746628e+02 +3.729746628e+02 +5.8566e-01 +3.7080e+00 +3.7948e+00 -2.1082e+00 -2.5320e+00 -6.8755e-02 -3.2398e+00 -2.5312e+00 -4.3713e+00 +6.9541e-01 +5.6691e-01 +5.3764e+00 -2.5353e+00 +1.0137e+00 +5.3519e+00 -4.6819e+00 +1.4389e-01 +4.0121e+00 +1.3971e+00 -2.5065e+00
274 +6.121814784e+01 +6.121814784e+01 +3.343681478e+02 +3.343681478e+02 +7.0487e-01 +3.6915e+00 +3.7679e+00 -2.1214e+00 -2.6972e+00 +9.1270e-02 -3.2671e+00 -2.6019e+00 -4.3495e+00 +5.1998e-01 +5.5003e-01 +5.3153e+00 -2.4509e+00 +1.0124e+00 +5.3331e+00 -4.6299e+00 +9.7033e-02 +4.0701e+00 +1.4311e+00 -2.4383e+00
12727 +3.687063029e+01 +3.687063029e+01 +3.100206303e+02 +3.100206303e+02 -3.7631e+00 +1.6907e+00 +9.5986e-01 +4.4073e+00 -2.4805e+00 -4.4509e+00 -3.2044e+00 +2.6957e+00 -6.8970e-02 +4.4102e-03 -1.8367e+00 -2.8052e+00 -1.0879e+00 +1.1882e+00 +4.9714e+00 -3.5168e+00 +3.1280e+00 +1.9094e+00 +3.9117e+00 -4.1781e+00
20875 +2.510909606e+01 +2.510909606e+01 +2.982590961e+02 +2.982590961e+02 -3.6285e+00 +4.3218e+00 +4.2741e+00 +2.5870e+00 +3.7244e+00 -3.3911e+00 +2.2153e+00 -3.4949e+00 -2.4597e+00 +3.3220e+00 +3.0202e+00 +1.1642e+00 -6.2818e-01 +9.9479e-01 -1.7415e+00 -2.3820e+00 -4.0218e-01 +1.2213e+00 +4.7295e+00 -2.8886e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.859897755e+01 +8.859897755e+01 +1.257789775e+02 +1.257789775e+02 +1.8917e+00 +2.6565e+00 +1.6228e-01 +3.6015e+00 +2.1430e+00 +3.7597e+00 -2.1726e+00 +8.9183e-01 +1.0147e+00 +4.8769e+00 +2.1070e+00 +3.4642e+00 +2.7816e+00 +1.2126e+00 +2.4841e-01 +3.7009e+00 -5.7431e-01 -4.6955e+00 +4.1838e+00 -1.3970e+00
211 +6.257909120e+01 +6.257909120e+01 +9.975909120e+01 +9.975909120e+01 +2.0594e+00 +2.9423e+00 +3.2476e-01 +3.5327e+00 +2.1624e+00 +3.9363e+00 -2.4020e+00 +8.8986e-01 +1.5098e+00 +5.2087e+00 +1.8046e+00 +3.2606e+00 +2.3095e+00 +1.6003e+00 +2.3776e-01 +3.5067e+00 -1.9383e-01 -4.8059e+00 +3.7475e+00 -1.4425e+00
421 +3.913291693e+01 +3.913291693e+01 +7.631291693e+01 +7.631291693e+01 +2.1379e+00 +2.7210e+00 +3.2089e-01 +3.8713e+00 +1.8811e+00 +3.8209e+00 -2.6955e+00 +6.7146e-01 +1.5578e+00 +5.1280e+00 +1.6445e+00 +3.2158e+00 +2.4426e+00 +1.6047e+00 +2.7472e-01 +3.9531e+00 -2.3952e-01 -5.1914e+00 +3.6802e+00 -1.0636e+00
210610 +2.495970869e+01 +2.495970869e+01 +6.213970869e+01 +6.213970869e+01 +3.0639e-02 -4.0799e+00 +9.2665e-01 -2.3993e+00 -1.4749e+00 +8.5945e-01 +2.2232e-01 +2.5730e+00 +4.4896e+00 +1.9280e+00 +1.7597e+00 +4.7332e+00 +1.7186e+00 +3.3054e+00 -3.8253e+00 +3.9932e+00 +2.6070e+00 +3.1119e+00 -1.9778e-02 +3.4293e-01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.881535589e+01 +6.881535589e+01 -7.908464411e+01 -7.908464411e+01 -4.2853e+00 -2.7278e+00 +1.3924e+00 -2.5074e+00 -9.6409e-01 +3.5502e+00 -3.1949e+00 -1.4876e+00 +3.1755e+00 +4.3196e+00 -8.2381e-01 -8.6689e-01 +4.0180e+00 -1.2300e+00 +7.8570e-01 -3.2623e+00 +7.8382e-01 -2.1515e+00 +1.3492e+00 -4.5105e-01
85 +5.312816012e+01 +5.312816012e+01 -9.477183988e+01 -9.477183988e+01 -4.3401e+00 -2.7940e+00 +1.4580e+00 -2.5544e+00 -9.8613e-01 +3.5688e+00 -3.1405e+00 -1.5493e+00 +3.1543e+00 +4.3678e+00 -7.2293e-01 -9.5175e-01 +4.0149e+00 -1.3175e+00 +8.2290e-01 -3.2493e+00 +8.7978e-01 -2.1243e+00 +1.3979e+00 -4.1726e-01
358 +3.956200842e+01 +3.956200842e+01 -1.083379916e+02 -1.083379916e+02 -4.0303e+00 -2.7205e+00 +1.4493e+00 -2.4693e+00 -9.6498e-01 +3.5081e+00 -3.0827e+00 -1.4640e+00 +3.0118e+00 +4.4240e+00 -5.1514e-01 -1.1799e+00 +4.0380e+00 -1.4981e+00 +7.2483e-01 -3.5332e+00 +8.1872e-01 -2.1175e+00 +1.5746e+00 -5.2033e-01
26062 +2.502033768e+01 +2.502033768e+01 -1.228796623e+02 -1.228796623e+02 +2.1118e+00 -1.0266e+00 +2.9671e-01 -1.5183e+00 -2.5060e+00 -1.4220e+00 -3.3394e-01 -2.5405e+00 +2.4138e+00 -5.6733e-01 +3.3073e+00 -3.4320e+00 +1.4401e+00 +4.8100e-01 +3.1142e+00 +4.9173e+00 -9.3569e-01 -1.1684e+00 -3.9759e+00 +8.2989e-01
% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.445790091e+02 +2.445790091e+02 +2.276390091e+02 +2.276390091e+02 +1.0950e+00 +4.7693e+00 +2.1476e+00 +3.7851e-02 -4.2289e+00 +6.3109e-01 +9.0714e-01 +3.6182e+00 +1.1301e+00 +4.4437e+00 +2.1786e+00 -1.8481e+00 +9.2029e-01 -6.0530e-01 +3.5737e+00 +3.2219e-01 +3.6322e+00 -9.3298e-02 +4.8105e+00 +2.3281e+00
610 +1.584376474e+02 +1.584376474e+02 +1.414976474e+02 +1.414976474e+02 +1.0790e+00 +4.5672e+00 +2.1618e+00 +2.5107e-01 -4.0539e+00 +7.2687e-01 +9.1393e-01 +3.6759e+00 +9.2612e-01 +4.5786e+00 +2.3521e+00 -1.6961e+00 +1.0403e+00 -5.5136e-01 +3.6507e+00 +2.1860e-01 +3.6500e+00 -3.2722e-01 +4.7299e+00 +2.3677e+00
15121 +9.939868991e+01 +9.939868991e+01 +8.245868991e+01 +8.245868991e+01 +1.3019e+00 +8.3879e-01 +2.8776e-01 -4.8016e+00 -5.1683e-02 +2.0574e+00 +1.9603e+00 +5.0391e+00 -4.3249e+00 -2.2630e+00 -1.2886e+00 -1.7446e+00 -1.0718e+00 -5.2208e-01 +7.1027e-01 +3.7672e+00 +4.7373e+00 -4.3746e+00 +3.3760e-01 +8.7711e-01
15289 +5.949262720e+01 +5.949262720e+01 +4.255262720e+01 +4.255262720e+01 +1.0626e+00 +1.0363e+00 +3.5993e-01 -4.7849e+00 +1.5901e-02 +2.3037e+00 +2.1255e+00 +5.0511e+00 -4.4145e+00 -2.5223e+00 -1.2531e+00 -1.4907e+00 -1.2801e+00 -6.6849e-01 +9.2657e-01 +3.5017e+00 +4.6051e+00 -4.4102e+00 +2.7101e-01 +8.1935e-01
52228 +3.959034639e+01 +3.959034639e+01 +2.265034639e+01 +2.265034639e+01 +1.7881e+00 +9.9526e-01 -1.4545e+00 -5.9249e-01 +2.3670e+00 +4.9756e-01 -4.3098e-01 +3.5632e+00 +7.7434e-01 -8.8222e-01 -8.1277e-01 +1.3232e+00 -3.7539e+00 -6.0491e-01 +8.4656e-01 +2.9314e+00 +3.6780e+00 -2.6842e+00 +7.6226e-01 +2.3224e+00
316492 +2.505885432e+01 +2.505885432e+01 +8.118854317e+00 +8.118854317e+00 -2.2854e+00 +3.7250e+00 -3.8406e+00 -4.0231e+00 +4.6677e+00 -1.4926e+00 -1.1634e+00 +3.1725e+00 +1.8800e+00 -1.4718e+00 -1.9820e+00 +2.8415e+00 -3.2365e+00 -1.7942e+00 -1.5796e-01 +1.1851e+00 +4.6080e+00 -2.8784e+00 -1.7464e-01 -2.0067e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.451206075e+02 +3.451206075e+02 +3.639306075e+02 +3.639306075e+02 +4.4965e-01 +7.3315e-01 -4.6504e+00 -8.8823e-02 -2.4865e+00 +3.1074e+00 +3.4278e+00 -2.0635e+00 -4.4671e-01 +1.3882e+00 +4.5843e+00 -3.7826e+00 +4.6142e+00 -5.2216e-01 +7.8042e-01 +2.6109e+00 +5.2470e-01 -4.0587e+00 +3.1987e+00 -2.7482e+00
316 +2.483504666e+02 +2.483504666e+02 +2.671604666e+02 +2.671604666e+02 +2.3069e-01 +4.3455e-01 -4.3265e+00 -1.9919e-02 -2.2429e+00 +3.0992e+00 +3.1869e+00 -1.9430e+00 -3.6319e-01 +1.8389e+00 +4.3822e+00 -4.0467e+00 +4.1915e+00 -6.6332e-01 +1.0226e+00 +2.6631e+00 +4.5366e-01 -4.2693e+00 +3.6003e+00 -2.8874e+00
11215 +1.220193382e+02 +1.220193382e+02 +1.408293382e+02 +1.408293382e+02 +3.4888e+00 -1.0245e+00 +3.4776e+00 -2.3997e+00 +4.3400e+00 +1.9704e+00 -9.6544e-01 -1.0378e+00 -2.7970e+00 +2.2758e+00 -3.7617e-01 -4.0814e+00 +4.6546e+00 -3.5768e+00 +2.9756e+00 -1.4602e+00 +3.7964e+00 -5.0380e-01 +3.3052e+00 -2.0346e+00
11341 +9.382991868e+01 +9.382991868e+01 +1.126399187e+02 +1.126399187e+02 +3.4763e+00 -1.0358e+00 +3.4961e+00 -2.3979e+00 +4.3455e+00 +1.9746e+00 -9.2977e-01 -1.0186e+00 -2.7703e+00 +2.2859e+00 -3.7346e-01 -4.0560e+00 +4.6729e+00 -3.5774e+00 +2.9682e+00 -1.4524e+00 +3.7950e+00 -4.7041e-01 +3.3181e+00 -2.0010e+00
16402 +6.209616883e+01 +6.209616883e+01 +8.090616883e+01 +8.090616883e+01 -3.3548e-02 -1.5590e+00 -2.9999e+00 +4.6045e+00 +1.4466e-01 -2.9639e+00 -1.6476e+00 +3.9957e+00 +4.5478e+00 +2.2905e-01 -9.0974e-01 +4.5823e+00 +3.0984e+00 +4.6448e+00 +4.0995e-01 -1.5675e+00 +1.7049e+00 +1.9920e+00 -3.3056e+00 +2.2092e+00
16591 +3.977402916e+01 +3.977402916e+01 +5.858402916e+01 +5.858402916e+01 -5.2316e-02 -1.5957e+00 -3.0499e+00 +4.6878e+00 +2.2052e-01 -3.0832e+00 -1.5544e+00 +4.0773e+00 +4.4322e+00 +1.6239e-01 -9.9158e-01 +4.6330e+00 +3.0057e+00 +4.5100e+00 +4.7404e-01 -1.6047e+00 +1.7752e+00 +1.9769e+00 -3.5765e+00 +2.3241e+00
53110 +2.480862211e+01 +2.480862211e+01 +4.361862211e+01 +4.361862211e+01 +3.7034e+00 +1.6748e+00 +2.3748e+00 -1.6703e+00 +3.5570e+00 -4.8309e+00 +2.2460e+00 -9.6055e-01 -3.6031e+00 +1.6940e+00 -3.0289e+00 -3.6542e-01 +5.2335e+00 +3.7724e+00 +8.5781e-01 -5.0529e-02 -4.8862e+00 +5.1373e-01 -2.2932e+00 +3.6268e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.643320493e+02 +3.643320493e+02 +6.374820493e+02 +6.374820493e+02 +2.0379e+00 -1.0386e+00 -1.3548e+00 +1.9306e+00 -4.7159e+00 +2.1760e-01 -4.0769e-01 +3.8589e+00 +2.1849e+00 -3.6326e+00 -4.2441e+00 +3.8591e+00 -4.1648e-01 -2.0709e+00 +5.3614e-01 -4.3248e+00 +2.1219e+00 +4.6614e+00 +3.3240e+00 +2.3582e-01
148 +2.509422358e+02 +2.509422358e+02 +5.240922358e+02 +5.240922358e+02 +2.1025e+00 -1.0615e+00 -1.3864e+00 +1.9003e+00 -4.7443e+00 +2.4654e-01 -4.0597e-01 +3.8573e+00 +2.2174e+00 -3.6990e+00 -4.2429e+00 +3.8478e+00 -4.0800e-01 -2.0798e+00 +5.2590e-01 -4.2780e+00 +2.0828e+00 +4.6762e+00 +3.3354e+00 +2.7968e-01
2164 +1.584569880e+02 +1.584569880e+02 +4.316069880e+02 +4.316069880e+02 +2.4384e+00 -2.3953e+00 -2.5386e-01 +8.8451e-01 -4.3683e+00 -7.8546e-01 -2.3974e-01 +3.6550e+00 +2.0320e+00 -3.4131e+00 -4.5681e+00 +3.1491e+00 -3.1878e+00 -3.5528e+00 -3.4143e-01 -3.3899e+00 +8.4020e-01 +4.5517e+00 +4.6397e+00 -1.3837e+00
7855 +9.534660409e+01 +9.534660409e+01 +3.684966041e+02 +3.684966041e+02 -3.7994e+00 +2.1360e+00 +2.0177e+00 +1.5170e+00 +3.2520e+00 +3.5254e+00 +1.1672e+00 -3.2238e+00 -3.9665e+00 +1.5669e+00 -9.3780e-01 +5.0420e+00 -4.1684e+00 -1.8235e+00 -1.9914e+00 -2.5569e+00 -9.9466e-01 +1.8612e+00 +4.4150e+00 +2.9590e+00
8149 +6.165451812e+01 +6.165451812e+01 +3.348045181e+02 +3.348045181e+02 -3.8440e+00 +2.1551e+00 +2.0451e+00 +1.4947e+00 +3.2808e+00 +3.4907e+00 +1.1894e+00 -3.1452e+00 -3.9248e+00 +1.5953e+00 -9.3084e-01 +5.1500e+00 -4.3236e+00 -1.8473e+00 -2.0547e+00 -2.6771e+00 -1.0017e+00 +2.0035e+00 +4.3458e+00 +3.0124e+00
61699 +3.976003166e+01 +3.976003166e+01 +3.129100317e+02 +3.129100317e+02 -4.9794e+00 +5.3959e+00 -1.4926e+00 -1.5571e+00 -1.7704e+00 -2.7009e+00 -5.1042e+00 +2.6461e+00 +2.9308e-02 -8.5642e-01 +7.9819e-02 +1.3051e+00 -3.5671e+00 +1.0704e+00 +1.7915e+00 +6.7654e-01 +5.1705e+00 -5.8295e-01 +3.2058e+00 -6.5821e-02
