% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.649540608e+03 +1.649540608e+03 +1.601320608e+03 +1.601320608e+03 +2.5622e+00 +2.4208e+00 +4.3357e-01 -4.6380e+00 +2.0630e+00 -2.8777e+00 +3.4120e+00 -3.2316e+00 -3.3538e+00 +3.8806e+00 +2.3533e+00 -1.3643e+00 +3.3040e+00 -9.6689e-01 -6.0704e-01 -1.5617e+00 -2.3967e+00 +1.1176e-01 -2.6714e+00 +3.6973e+00
22 +1.565355315e+03 +1.565355315e+03 +1.517135315e+03 +1.517135315e+03 +2.7886e+00 +2.1716e+00 +4.4142e-01 -4.2338e+00 +1.2001e+00 -3.3961e+00 +2.5835e+00 -3.6689e+00 -3.9083e+00 +4.8806e+00 +2.2643e+00 -1.5977e+00 +2.3835e+00 -1.6579e+00 -5.3762e-01 -2.1988e+00 -2.7390e+00 +1.6263e-01 -2.8928e+00 +3.4019e+00
1072 +9.514990734e+02 +9.514990734e+02 +9.032790734e+02 +9.032790734e+02 +4.1646e+00 -2.2533e-01 -7.1014e-01 -1.5278e-02 +4.0788e-01 +1.1945e+00 -9.7152e-01 -1.4499e-02 +1.7784e+00 -1.2613e+00 -4.0170e+00 -2.3947e+00 -1.2440e+00 +3.6876e+00 -2.8227e-01 -4.4298e+00 -5.1277e+00 -8.3508e-01 -2.2034e+00 +3.2917e+00
1324 +6.263256311e+02 +6.263256311e+02 +5.781056311e+02 +5.781056311e+02 -4.9296e-01 -3.7453e-01 -3.0233e+00 +1.7844e-01 -2.8653e+00 +3.2926e+00 -4.1764e+00 -1.9743e+00 +9.5738e-01 +4.8138e-01 -4.5202e+00 -2.2048e+00 -8.6449e-01 -1.0102e-01 -1.6196e+00 -1.4387e+00 -7.5428e+00 -1.2060e+00 -3.7509e+00 +3.8949e-01
2731 +3.906308513e+02 +3.906308513e+02 +3.424108513e+02 +3.424108513e+02 -2.7059e-01 -1.0700e+00 +2.8671e+00 +1.5017e+00 -2.6248e+00 +1.0161e+00 -1.4659e-01 -7.5325e-01 -4.0532e+00 +3.5660e+00 -3.2776e+00 -1.9741e-01 -5.2256e-01 +3.1568e-01 -4.0445e+00 -8.8444e-01 -7.1693e-01 +1.6301e+00 +9.9248e-01 +2.5624e+00
8590 +2.441120360e+02 +2.441120360e+02 +1.958920360e+02 +1.958920360e+02 -2.6341e+00 +9.1901e-01 +8.8681e-02 +3.0527e+00 -1.9393e+00 +1.7808e+00 -2.5652e+00 +2.3862e+00 -1.4040e+00 +4.7983e+00 +1.9274e+00 -3.3549e+00 -3.9554e-01 +1.7312e+00 -1.9629e+00 -1.7347e+00 -3.2379e+00 -3.4656e+00 -3.0935e-01 -2.7386e+00
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.083505248e+03 +1.083505248e+03 +1.108975248e+03 +1.108975248e+03 -3.3367e+00 +4.6506e-03 +5.1421e-01 -4.9859e+00 -3.3692e+00 -4.5291e+00 -2.1163e+00 +5.7136e-01 -8.8961e-01 -3.9875e+00 +1.5810e+00 -4.4754e+00 +1.1860e+00 -2.6058e+00 +1.9662e+00 -3.9424e+00 -3.5423e+00 +4.2220e+00 +6.7048e-01 +2.4939e+00
22 +9.594776968e+02 +9.594776968e+02 +9.849476968e+02 +9.849476968e+02 -3.5081e+00 -2.2005e-01 +9.7064e-01 -4.9573e+00 -3.4779e+00 -3.5291e+00 -2.1250e+00 +1.1001e+00 -9.2932e-01 -4.1842e+00 +1.4744e+00 -4.6730e+00 +1.2003e+00 -2.1208e+00 +2.8407e+00 -4.1378e+00 -3.3904e+00 +4.6535e+00 +1.4299e+00 +2.4575e+00
4579 +6.270727886e+02 +6.270727886e+02 +6.525427886e+02 +6.525427886e+02 -9.9375e+00 -4.3008e+00 +1.1339e+00 -1.1549e+00 +1.9790e+00 +3.9691e+00 -2.5535e+00 +5.4034e+00 +6.4330e-01 +3.5624e+00 -6.4515e-01 -1.0602e-01 -9.5347e-01 -2.8133e+00 +7.8129e+00 -4.4413e+00 +1.3420e+00 -9.0649e-01 -3.0251e+00 -5.8297e+00
21379 +3.927484027e+02 +3.927484027e+02 +4.182184027e+02 +4.182184027e+02 -4.7256e+00 -3.0096e+00 +2.7362e+00 -2.8656e+00 -3.6328e+00 +1.7143e+00 +4.0460e-01 +2.2668e+00 +1.1731e+00 +5.8032e-01 -8.9794e-01 -6.9025e-01 +8.0101e-01 +2.9705e+00 +2.3534e+00 -6.0205e+00 -3.6964e+00 +5.0558e+00 -2.9686e+00 -3.1254e+00
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.978493283e+03 +1.978493283e+03 +1.877683283e+03 +1.877683283e+03 +1.9250e-01 +4.7396e+00 +9.4023e-01 -3.5779e+00 -3.5286e+00 +3.4952e+00 -3.1753e+00 -1.6818e+00 +1.8682e+00 -3.9929e+00 +1.0626e+00 +2.2852e+00 -3.6401e+00 -6.9710e-01 +1.4330e-01 -2.7787e+00 -2.6670e+00 -3.9395e+00 -2.7763e+00 -4.1766e+00
22 +1.509110379e+03 +1.509110379e+03 +1.408300379e+03 +1.408300379e+03 +4.0762e-01 +4.7657e+00 +9.8529e-01 -3.6755e+00 -2.5286e+00 +3.5435e+00 -3.5924e+00 -1.9148e+00 +1.3244e+00 -3.9348e+00 +9.7966e-01 +1.3517e+00 -3.2029e+00 -1.4250e+00 +7.4461e-01 -2.6114e+00 -2.4412e+00 -3.9610e+00 -2.1950e+00 -4.4081e+00
2983 +9.511180665e+02 +9.511180665e+02 +8.503080665e+02 +8.503080665e+02 -6.3788e+00 +1.5942e+00 +7.5966e-01 +1.8013e+00 +4.1669e+00 -1.1207e+00 +2.1443e+00 +4.1179e+00 -1.5800e+00 -5.2126e+00 +1.9886e+00 -2.0262e+00 -3.0236e+00 +1.1620e+00 +3.5190e+00 +3.0919e+00 -1.0505e-01 +1.0296e+00 +5.9235e-01 +1.0802e+00
8044 +5.339648365e+02 +5.339648365e+02 +4.331548365e+02 +4.331548365e+02 +8.9438e-01 +1.5116e+00 +9.6226e-01 +7.4905e-01 +1.2196e+00 -3.0845e+00 -4.7925e-01 -1.5312e+00 -1.2655e+00 -1.9496e+00 -1.1923e+00 -3.1301e+00 +1.4068e+00 -9.6927e-01 +2.6469e+00 +3.8111e-01 +2.1923e+00 -4.3545e+00 -1.9095e+00 +1.8689e-01
8359 +3.885799556e+02 +3.885799556e+02 +2.877699556e+02 +2.877699556e+02 +8.4604e-01 +1.4576e+00 +8.7294e-01 +8.3558e-01 +1.4778e+00 -2.9155e+00 -4.8946e-01 -1.5654e+00 -1.3512e+00 -2.1241e+00 -1.2486e+00 -3.1546e+00 +1.4401e+00 -9.6861e-01 +2.5297e+00 +4.0475e-01 +2.1402e+00 -4.6559e+00 -1.8571e+00 +5.3330e-01
69301 +2.502192024e+02 +2.502192024e+02 +1.494092024e+02 +1.494092024e+02 +9.6052e-01 +2.0761e+00 -9.5132e-01 +1.4584e+00 +3.0305e+00 +1.8838e+00 -1.6945e+00 +2.2486e+00 -2.1637e+00 -2.9358e+00 +9.0321e-02 -2.1076e+00 -3.9289e+00 -2.0534e+00 +1.0778e+00 +2.8712e-01 +5.0407e+00 -1.3279e+00 -2.1026e+00 +3.1525e+00
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.624192643e+03 +1.624192643e+03 +1.649662643e+03 +1.649662643e+03 +1.0632e+00 +2.0030e+00 -2.2304e+00 -6.5395e-01 -3.2115e+00 +2.9384e+00 -3.9237e+00 +9.4108e-01 +4.4209e+00 +9.0002e-01 -2.6235e+00 -2.4170e+00 -3.8296e+00 +4.1662e+00 -4.0654e+00 -1.6119e+00 -2.0433e+00 +6.0587e-01 -3.1815e+00 +1.4457e+00
22 +9.854895475e+02 +9.854895475e+02 +1.010959547e+03 +1.010959547e+03 +6.3188e-02 +2.3401e+00 -1.8576e+00 -9.0098e-01 -3.3330e+00 +3.1464e+00 -3.9577e+00 +1.5657e+00 +4.7591e+00 +1.5761e+00 -2.5139e+00 -2.6223e+00 -3.8809e+00 +4.2139e+00 -3.3870e+00 -2.0448e+00 -1.8800e+00 +7.3305e-01 -2.6368e+00 +6.9617e-01
358 +6.292532149e+02 +6.292532149e+02 +6.547232149e+02 +6.547232149e+02 -3.3588e+00 +2.4792e+00 -1.0298e+00 -1.1000e+00 -3.9741e+00 +1.8269e+00 -5.0618e+00 +2.4386e+00 +5.3230e+00 +2.4497e+00 -3.5558e+00 -3.5617e+00 -2.0059e+00 +4.5066e+00 -1.2421e+00 -8.4080e-01 -4.3152e-01 +1.6161e+00 -1.7899e+00 -4.3924e-01
6427 +3.892169602e+02 +3.892169602e+02 +4.146869602e+02 +4.146869602e+02 -7.4157e+00 +1.3786e+00 -5.0744e-01 -2.0672e+00 +7.5452e-01 +3.3995e+00 -1.6646e+00 -8.0281e-01 +2.8300e+00 -5.8150e-01 -2.5434e+00 -2.6924e+00 +4.8487e-01 +3.4170e+00 +4.2174e+00 -5.3726e+00 +2.0235e+00 +1.8855e+00 -1.9583e+00 -5.0490e+00
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.695143607e+03 +3.695143607e+03 +3.594333607e+03 +3.594333607e+03 +4.7699e+00 -2.6624e+00 +2.5213e+00 -1.3262e+00 -2.4072e+00 +7.6429e-01 -4.0659e+00 -4.0794e-01 +3.9494e+00 +1.7141e+00 -2.3961e+00 -2.4618e+00 +1.7594e+00 +4.9676e+00 -2.0578e+00 +1.1345e-01 +3.7042e-02 +2.1438e-01 +3.7588e-02 -2.4893e-01
22 +1.930107848e+03 +1.930107848e+03 +1.829297848e+03 +1.829297848e+03 +3.7838e+00 -2.3467e+00 +2.8386e+00 -1.4510e+00 -2.7141e+00 +4.2421e-01 -3.9468e+00 -2.9966e-01 +2.9494e+00 +2.1620e+00 -1.9819e+00 -2.7292e+00 +8.6009e-01 +4.4994e+00 -1.2438e+00 +7.8472e-01 +6.5903e-01 +5.9172e-02 -4.1808e-01 -4.7775e-01
106 +1.390941511e+03 +1.390941511e+03 +1.290131511e+03 +1.290131511e+03 +1.6412e+00 -1.6342e+00 +3.3287e+00 -1.5784e-01 -2.8670e+00 +8.8202e-01 -3.9464e+00 -8.1632e-01 +1.9049e+00 +3.2104e+00 -1.9872e+00 -2.3332e+00 -6.2532e-01 +3.5084e+00 -4.4821e-01 +2.5417e+00 +3.1884e+00 -1.0192e+00 -1.6467e+00 -9.5152e-01
169 +8.943638865e+02 +8.943638865e+02 +7.935538865e+02 +7.935538865e+02 -8.9620e-01 -8.8779e-01 +4.0355e+00 -5.7490e-02 -2.4143e+00 +1.1568e+00 -4.2476e+00 -1.3842e+00 +1.1695e+00 +3.1515e+00 -2.2618e+00 -2.9088e+00 -1.4346e-01 +1.5250e+00 +4.9538e-01 +3.0333e+00 +4.7288e+00 -1.4410e+00 -2.5055e+00 -2.6150e-01
2248 +6.148546214e+02 +6.148546214e+02 +5.140446214e+02 +5.140446214e+02 -2.2163e+00 +2.8435e-01 +2.0893e+00 +3.2499e+00 +3.9673e+00 -3.6427e-01 -1.1066e+00 -6.8901e-01 -5.0668e+00 +2.7923e-01 +2.8778e+00 -1.6347e+00 -3.7889e-01 +7.1188e-01 +3.3403e+00 +1.1416e+00 +3.5935e+00 +2.1250e+00 -8.4754e-01 -1.3722e+00
2353 +3.743081138e+02 +3.743081138e+02 +2.734981138e+02 +2.734981138e+02 -2.0885e+00 +2.1687e+00 +2.0972e+00 +1.3415e+00 +3.6425e+00 +8.1200e-01 -6.5578e-01 -1.0528e+00 -4.3463e+00 -2.2139e-01 +2.0884e+00 -1.9275e+00 +8.5787e-01 +3.1671e-01 +3.7203e+00 +2.1278e+00 +3.9716e+00 +1.6190e+00 -4.1984e-01 +8.0280e-01
2647 +2.452245834e+02 +2.452245834e+02 +1.444145834e+02 +1.444145834e+02 -1.9383e+00 +2.2680e+00 +2.4991e+00 +1.3254e+00 +3.7288e+00 +9.0031e-01 -8.7177e-01 -1.0626e+00 -4.4216e+00 -1.5644e-01 +1.9343e+00 -2.1043e+00 +9.1006e-01 +1.9525e-01 +3.5841e+00 +1.9572e+00 +3.7467e+00 +1.5556e+00 -3.3370e-01 +6.8426e-01
78793 +1.577730513e+02 +1.577730513e+02 +5.696305134e+01 +5.696305134e+01 -6.6009e-01 +2.1132e+00 -7.8462e-01 -2.9930e-01 +8.6587e-01 -6.8827e-01 -1.2406e+00 +2.1350e+00 -2.5319e+00 +1.8406e-02 +1.4948e-01 -3.7741e+00 -3.7820e-01 -1.8382e+00 +3.3231e+00 +3.1080e+00 +1.2334e+00 +8.5074e-01 -1.0911e-01 +9.3743e-01
