% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3676 +3.046371413e+00 +3.046371413e+00 -1.275636286e+02 -1.275636286e+02 +2.0790e+00 -5.7251e-01 +4.2552e-01 -1.5523e+00 +4.1776e+00 +2.2453e+00 +3.4283e-01 -4.9997e+00 +1.0003e-01 +3.6657e-01 +4.7014e+00 -1.6649e-01 -1.1575e+00 +5.5883e-01 +2.5840e+00 -9.3466e-01 +1.0535e+00 -4.4585e+00 +4.6524e+00 +2.0397e-01
19636 +2.394146603e+00 +2.394146603e+00 -1.282158534e+02 -1.282158534e+02 +4.1467e+00 -3.0881e-01 -3.0424e+00 +1.5332e+00 +3.5419e+00 +8.0451e-01 +2.8145e+00 -3.5705e+00 +3.3888e+00 +3.8261e+00 +5.2411e-02 +1.3823e+00 +1.0630e+00 +2.0402e+00 +3.4966e+00 +1.0758e+00 +4.1733e+00 +4.1942e+00 +4.4307e+00 +1.3737e+00
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.848630150e+01 +1.848630150e+01 -2.046336985e+02 -2.046336985e+02 +8.1319e-01 +2.8781e+00 -4.8970e+00 -2.4461e+00 -1.2716e+00 -3.3300e+00 -2.7886e+00 +4.1293e+00 -2.0192e-01 +1.4963e+00 +1.4635e+00 +1.5532e+00 -1.3288e+00 -3.7784e+00 -1.9375e+00 -1.0500e+00 +1.3672e+00 -1.6745e+00 -3.8429e-02 -1.2415e+00
43 +1.050253748e+01 +1.050253748e+01 -2.126174625e+02 -2.126174625e+02 +9.6784e-01 +2.9476e+00 -5.1586e+00 -2.7945e+00 -1.2790e+00 -3.2517e+00 -2.5662e+00 +4.2249e+00 -1.2033e-01 +1.6417e+00 +1.4371e+00 +1.6722e+00 -1.5355e+00 -3.9386e+00 -2.1057e+00 -7.1236e-01 +1.1733e+00 -1.5392e+00 -5.0269e-02 -1.2456e+00
190 +8.264261508e+00 +8.264261508e+00 -2.148557385e+02 -2.148557385e+02 +8.3124e-01 +2.8861e+00 -4.9245e+00 -2.4680e+00 -1.2828e+00 -3.3284e+00 -2.7795e+00 +4.1426e+00 -1.9727e-01 +1.5198e+00 +1.4638e+00 +1.5562e+00 -1.3376e+00 -3.7871e+00 -1.9544e+00 -1.0303e+00 +1.3486e+00 -1.6648e+00 -3.7880e-02 -1.2409e+00
1198 +6.242100114e+00 +6.242100114e+00 -2.168778999e+02 -2.168778999e+02 -1.1621e+00 -4.5031e+00 +1.9213e+00 -6.1763e-01 -1.8875e-01 -4.0495e+00 +3.3839e+00 +4.2841e+00 -4.5823e+00 -1.8795e+00 +3.1485e+00 -4.7917e+00 -3.7312e+00 +3.9856e+00 -4.5786e+00 -4.6927e+00 +4.8485e+00 -3.2959e+00 +1.0262e+00 -3.4961e+00
13189 +3.556011711e+00 +3.556011711e+00 -2.195639883e+02 -2.195639883e+02 -4.2755e+00 -3.9731e+00 +2.7215e-01 +2.6176e+00 -2.8301e+00 -3.3828e+00 +2.7240e+00 -3.7686e+00 -6.3269e-01 -1.6029e+00 -2.4500e+00 -2.4293e-01 +1.0976e+00 +2.0717e+00 +4.6309e+00 +7.1580e-01 -1.3707e+00 -2.2899e+00 -2.3218e+00 -3.9748e+00
40468 +2.510866698e+00 +2.510866698e+00 -2.206091333e+02 -2.206091333e+02 -1.8056e+00 -1.8486e+00 +4.3991e+00 -2.1227e+00 +4.2663e+00 +1.7620e+00 -4.9158e+00 -1.3236e+00 +2.2316e+00 +1.4922e-01 -4.9448e+00 +1.7114e+00 -2.8021e+00 +2.6636e-01 +2.5004e+00 +1.1525e+00 +2.5545e+00 +4.2083e+00 -1.9165e+00 +4.9656e+00
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.819588054e+01 +1.819588054e+01 -2.623411946e+01 -2.623411946e+01 -3.7039e+00 +1.7116e+00 +4.6916e+00 +2.9582e+00 +8.3320e-01 +4.1696e+00 -3.5441e-01 +3.4018e+00 -2.6275e+00 -4.7268e+00 -7.0599e-01 -1.0672e-01 +1.5591e+00 +2.5436e+00 +4.9619e+00 +2.3725e+00 -3.3060e-01 -3.5552e+00 -2.7903e+00 +3.4661e+00
43 +1.064146727e+01 +1.064146727e+01 -3.378853273e+01 -3.378853273e+01 -3.6755e+00 +1.7021e+00 +4.6406e+00 +2.9086e+00 +1.0748e+00 +4.2375e+00 -1.9402e-01 +3.5633e+00 -2.6161e+00 -4.7408e+00 -6.6762e-01 +1.8609e-02 +1.4745e+00 +2.5014e+00 +4.9182e+00 +2.6272e+00 -4.0571e-01 -3.6994e+00 -2.9479e+00 +3.4018e+00
148 +7.639812289e+00 +7.639812289e+00 -3.679018771e+01 -3.679018771e+01 -3.6806e+00 +1.6837e+00 +4.6756e+00 +2.9457e+00 +8.9892e-01 +4.1873e+00 -3.0631e-01 +3.4691e+00 -2.6445e+00 -4.7236e+00 -6.9252e-01 -6.3125e-02 +1.5203e+00 +2.5231e+00 +4.9286e+00 +2.4431e+00 -3.4022e-01 -3.6015e+00 -2.8275e+00 +3.4508e+00
610 +6.272168989e+00 +6.272168989e+00 -3.815783101e+01 -3.815783101e+01 -3.6608e+00 +1.6771e+00 +4.6770e+00 +2.9304e+00 +8.9734e-01 +4.1896e+00 -3.1029e-01 +3.4780e+00 -2.6546e+00 -4.7215e+00 -6.8493e-01 -5.5551e-02 +1.5192e+00 +2.5231e+00 +4.9367e+00 +2.4349e+00 -3.4679e-01 -3.6020e+00 -2.8331e+00 +3.4468e+00
4663 +3.923955866e+00 +3.923955866e+00 -4.050604413e+01 -4.050604413e+01 -1.4181e+00 -1.0538e+00 -4.2533e+00 +9.7817e-02 -3.4582e+00 -6.2014e-01 +4.8699e+00 -3.1057e+00 +2.2135e+00 -9.9061e-01 +2.2549e+00 -1.5597e+00 +1.2842e-01 -2.1988e+00 +3.9000e+00 -1.0606e-01 -3.0729e+00 -3.3196e+00 -2.4823e+00 +9.4402e-01
17893 +1.858537517e+00 +1.858537517e+00 -4.257146248e+01 -4.257146248e+01 -3.1929e+00 +5.0621e+00 +4.8823e+00 +2.7410e+00 +4.9382e+00 +2.9798e+00 -3.7315e+00 -1.2615e+00 -3.0028e+00 +2.4151e+00 +3.9632e-02 -2.2864e+00 -1.5076e+00 -3.0760e+00 -2.5514e-01 -1.9327e+00 +1.1310e+00 +3.5701e+00 +2.3542e+00 -3.7476e+00
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.416032595e+01 +1.416032595e+01 -2.089596741e+02 -2.089596741e+02 +3.4836e+00 +2.1713e+00 +3.8034e+00 -3.5023e+00 -2.7913e+00 -2.8684e+00 -2.4279e-01 +1.5489e+00 -8.5325e-01 +1.0788e+00 +3.2487e+00 +3.0503e-01 -1.9711e+00 -3.8452e+00 -2.8081e+00 -4.3260e+00 +2.7541e+00 +3.4786e+00 -4.6079e+00 +1.7576e+00
106 +8.891615495e+00 +8.891615495e+00 -2.142283845e+02 -2.142283845e+02 +3.4525e+00 +2.1790e+00 +3.8187e+00 -3.5114e+00 -2.7685e+00 -2.8608e+00 -2.5532e-01 +1.5604e+00 -8.7435e-01 +1.1039e+00 +3.2684e+00 +2.8296e-01 -1.9634e+00 -3.8462e+00 -2.7905e+00 -4.3529e+00 +2.7366e+00 +3.4960e+00 -4.6084e+00 +1.7625e+00
127 +6.186421428e+00 +6.186421428e+00 -2.169335786e+02 -2.169335786e+02 +3.4334e+00 +2.1937e+00 +3.8395e+00 -3.5111e+00 -2.7420e+00 -2.8542e+00 -2.5965e-01 +1.6018e+00 -8.7941e-01 +1.0848e+00 +3.2717e+00 +2.7136e-01 -1.9458e+00 -3.8456e+00 -2.7817e+00 -4.3446e+00 +2.7281e+00 +3.4862e+00 -4.5969e+00 +1.7369e+00
1492 +3.782350208e+00 +3.782350208e+00 -2.193376498e+02 -2.193376498e+02 +1.8425e+00 +3.3277e+00 -2.2543e+00 +6.1497e-02 -1.9944e+00 -1.7705e+00 -8.5014e-01 -3.7488e+00 +4.1240e+00 -4.0096e+00 +2.6582e+00 +2.5046e+00 +2.7926e+00 -7.7882e-01 +4.7611e+00 +4.6307e+00 +3.1126e+00 +1.5121e+00 +4.4182e+00 +2.9606e+00
1954 +2.488609244e+00 +2.488609244e+00 -2.206313908e+02 -2.206313908e+02 +1.8160e+00 +3.3251e+00 -2.2634e+00 +5.7187e-02 -1.9885e+00 -1.7608e+00 -8.4132e-01 -3.7478e+00 +4.1489e+00 -3.9858e+00 +2.6580e+00 +2.5110e+00 +2.7960e+00 -7.6423e-01 +4.7540e+00 +4.6460e+00 +3.1325e+00 +1.5177e+00 +4.4103e+00 +2.9676e+00
16948 +1.564700121e+00 +1.564700121e+00 -2.215552999e+02 -2.215552999e+02 -3.2036e+00 +3.1043e+00 -2.0637e+00 -6.1182e-01 +1.1375e+00 -3.6612e+00 -4.6330e+00 -2.4026e+00 +2.8390e+00 +1.7073e+00 -2.7352e+00 -4.1522e+00 -3.0703e+00 +3.4284e+00 -1.6310e+00 -9.8222e-01 -3.9589e+00 -2.7134e+00 +2.4931e+00 +1.3864e+00
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.826103285e+01 +1.826103285e+01 -2.616896715e+01 -2.616896715e+01 -1.1761e+00 +4.2165e+00 -2.1312e+00 +3.6697e+00 -4.7367e+00 -2.9783e+00 +3.0362e+00 +2.6975e+00 -1.5819e+00 +4.9023e+00 -6.9407e-01 -3.2813e+00 +1.9861e-01 +4.3139e+00 -3.9742e+00 +1.7115e-02 -6.8020e-02 +4.0520e+00 -2.2477e+00 -1.6846e+00
64 +8.078963570e+00 +8.078963570e+00 -3.635103643e+01 -3.635103643e+01 -1.1439e+00 +4.2469e+00 -2.1191e+00 +3.6625e+00 -4.7221e+00 -2.8786e+00 +2.9704e+00 +2.6866e+00 -1.5238e+00 +4.8796e+00 -6.7782e-01 -3.3008e+00 +2.0964e-01 +4.3383e+00 -3.9706e+00 +1.7309e-02 -5.8328e-02 +4.0874e+00 -2.2453e+00 -1.7092e+00
106 +5.852153971e+00 +5.852153971e+00 -3.857784603e+01 -3.857784603e+01 -1.1383e+00 +4.2514e+00 -2.1117e+00 +3.6748e+00 -4.7176e+00 -2.8661e+00 +2.9553e+00 +2.6846e+00 -1.5150e+00 +4.8844e+00 -6.7678e-01 -3.3049e+00 +2.0351e-01 +4.3406e+00 -3.9748e+00 +1.3482e-02 -4.5275e-02 +4.0910e+00 -2.2297e+00 -1.7130e+00
9829 +3.836928516e+00 +3.836928516e+00 -4.059307148e+01 -4.059307148e+01 +2.0939e+00 -2.9259e+00 -1.5741e+00 +4.9040e+00 -3.5765e-01 +1.4215e+00 -1.6399e+00 -1.2252e+00 +2.5493e+00 -1.9764e+00 -2.5808e+00 -2.1353e+00 +3.4278e+00 -4.1370e-01 +3.2728e+00 -2.4873e+00 -4.9364e+00 -4.1770e+00 +3.4703e+00 +1.3142e+00
54118 +2.379216302e+00 +2.379216302e+00 -4.205078370e+01 -4.205078370e+01 +2.7796e+00 -2.2531e+00 +1.7355e+00 -8.8607e-01 +3.4466e+00 -2.8919e+00 -1.0043e+00 -1.5154e+00 +7.6519e-01 -2.8552e-01 -3.0803e+00 +1.1915e+00 +3.4267e+00 +4.5656e+00 -6.3875e-01 +8.2381e-01 +1.0321e+00 -1.4131e+00 -4.0855e+00 +1.8259e+00
54265 +1.555102203e+00 +1.555102203e+00 -4.287489780e+01 -4.287489780e+01 +2.7804e+00 -2.2507e+00 +1.7391e+00 -8.8613e-01 +3.4470e+00 -2.8946e+00 -1.0051e+00 -1.5167e+00 +7.6429e-01 -2.8627e-01 -3.0786e+00 +1.1955e+00 +3.4279e+00 +4.5654e+00 -6.3657e-01 +8.2016e-01 +1.0333e+00 -1.4144e+00 -4.0844e+00 +1.8241e+00
54454 +9.932108346e-01 +9.932108346e-01 -4.343678917e+01 -4.343678917e+01 +2.7860e+00 -2.2498e+00 +1.7468e+00 -8.9030e-01 +3.4491e+00 -2.8978e+00 -9.9789e-01 -1.5152e+00 +7.6694e-01 -2.8297e-01 -3.0794e+00 +1.1921e+00 +3.4261e+00 +4.5667e+00 -6.3718e-01 +8.1589e-01 +1.0264e+00 -1.4222e+00 -4.0769e+00 +1.8220e+00
