% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
43 +8.130777257e+01 +8.130777257e+01 +1.480177726e+02 +1.480177726e+02 -3.7220e-01 -8.5370e-01 -4.8547e+00 +5.5290e+00 +1.3730e+00 +3.0223e+00 +1.4456e-02 -3.7343e+00 +6.5764e+00 -1.2316e+00 -2.5277e-01 -1.4787e+00 +1.0281e+01 +4.1748e+00 +1.0196e+01 +6.8330e+00 -8.5960e+00 -1.0180e+01 -1.1657e+01 -1.2527e+01
64 +5.448280676e+01 +5.448280676e+01 +1.211928068e+02 +1.211928068e+02 -8.0334e-01 -1.3404e+00 -5.4041e+00 +5.9699e+00 +6.7288e-01 +3.8126e+00 -8.7763e-01 -4.7413e+00 +6.9779e+00 -2.5148e+00 -1.7013e+00 -3.1139e+00 +1.1593e+01 +6.2585e+00 +1.1868e+01 +8.7207e+00 -1.0727e+01 -1.1375e+01 -1.4373e+01 -1.5592e+01
85 +1.488131982e+01 +1.488131982e+01 +8.159131982e+01 +8.159131982e+01 -2.0204e+00 -2.7143e+00 -6.5595e+00 +7.1123e+00 -1.3034e+00 +6.0435e+00 -3.3959e+00 -7.5841e+00 +8.0181e+00 -6.1373e+00 -5.7905e+00 -7.7299e+00 +1.4993e+01 +1.0641e+01 +1.6201e+01 +1.3612e+01 -1.6248e+01 -1.4471e+01 -2.1408e+01 -2.3534e+01
127 -1.421085472e-14 -1.421085472e-14 +6.671000000e+01 +6.671000000e+01 -5.8134e+00 -6.9960e+00 -9.2112e+00 +9.7340e+00 -7.4624e+00 +1.0774e+01 -1.1244e+01 -1.3612e+01 +1.0405e+01 -1.3819e+01 -1.4462e+01 -1.7519e+01 +2.2796e+01 +2.0698e+01 +2.6144e+01 +2.4836e+01 -2.8918e+01 -2.1576e+01 -3.7553e+01 -4.1760e+01
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.297947264e+02 +4.297947264e+02 +1.371464726e+03 +1.371464726e+03 -4.3179e+00 -3.2950e+00 +4.3400e+00 +4.8066e+00 -2.5560e+00 -1.9554e+00 -3.3918e+00 +1.8202e+00 +4.3971e+00 +3.9080e-01 -4.3707e+00 -4.8307e+00 -2.0983e-01 -2.9419e+00 +4.4891e+00 -4.9893e+00 +2.9197e+00 +4.5473e+00 -1.8081e+00 -4.7176e+00
22 +3.864945817e+02 +3.864945817e+02 +1.328164582e+03 +1.328164582e+03 -4.4179e+00 -3.4079e+00 +4.4674e+00 +4.9504e+00 -2.7184e+00 -2.1387e+00 -3.5987e+00 +1.5866e+00 +4.6607e+00 +9.3165e-02 -4.0347e+00 -4.4515e+00 -6.3797e-01 -3.4252e+00 +5.0346e+00 -4.3735e+00 +2.2245e+00 +5.3321e+00 -9.2228e-01 -3.7176e+00
43 +9.605856594e+01 +9.605856594e+01 +1.037728566e+03 +1.037728566e+03 -5.3271e+00 -4.4343e+00 +5.6260e+00 +6.2583e+00 -4.1948e+00 -3.8053e+00 -5.4800e+00 -5.3707e-01 +7.0580e+00 -2.6130e+00 -9.7989e-01 -1.0031e+00 -4.5306e+00 -7.8194e+00 +7.2420e+00 +1.2259e+00 -4.0963e+00 +8.5073e+00 +7.1322e+00 +5.3745e+00
64 +2.826450557e+01 +2.826450557e+01 +9.699345056e+02 +9.699345056e+02 -5.9611e+00 -5.3416e+00 +6.4339e+00 +7.1703e+00 -5.4998e+00 -5.2785e+00 -6.7918e+00 -2.4144e+00 +8.7297e+00 -5.0052e+00 +1.7205e+00 +2.0452e+00 -7.9716e+00 -1.0883e+01 +8.9505e+00 +6.1757e+00 -9.6837e+00 +1.0965e+01 +1.2749e+01 +1.1715e+01
85 +1.789742694e+01 +1.789742694e+01 +9.595674269e+02 +9.595674269e+02 -6.1450e+00 -5.5755e+00 +6.6681e+00 +7.4347e+00 -5.8364e+00 -5.6584e+00 -7.1722e+00 -3.1922e+00 +9.2143e+00 -5.6220e+00 +2.8394e+00 +3.3083e+00 -8.8590e+00 -1.1772e+01 +9.4459e+00 +7.4521e+00 -1.1125e+01 +1.1677e+01 +1.4377e+01 +1.3553e+01
106 +0.000000000e+00 +0.000000000e+00 +9.416700000e+02 +9.416700000e+02 -7.7994e+00 -7.6811e+00 +8.7764e+00 +9.8146e+00 -8.8652e+00 -9.0775e+00 -1.0595e+01 -1.0193e+01 +1.3577e+01 -1.1174e+01 +1.2910e+01 +1.4676e+01 -1.6845e+01 -1.9768e+01 +1.3904e+01 +1.8939e+01 -2.4092e+01 +1.8091e+01 +2.9033e+01 +3.0097e+01
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.114235895e+02 +4.114235895e+02 +3.739735895e+02 +3.739735895e+02 +2.4100e+00 -4.1157e+00 +3.6074e+00 -5.6758e-01 -5.8527e-01 -1.6138e+00 +3.5707e+00 +1.5039e+00 -3.8392e-01 +4.3250e+00 -1.5205e+00 +3.0711e+00 -7.7686e-01 +3.6027e-01 -4.4089e+00 -1.1046e+00 -8.5238e-01 -2.1588e+00 +2.9220e+00 +2.1190e+00
22 +3.653284272e+02 +3.653284272e+02 +3.278784272e+02 +3.278784272e+02 +2.5100e+00 -4.0028e+00 +3.7349e+00 -7.1142e-01 -7.4765e-01 -1.4305e+00 +3.7776e+00 +1.2703e+00 -1.2026e-01 +4.6226e+00 -1.1845e+00 +3.4504e+00 -1.2050e+00 -1.2302e-01 -3.8633e+00 -4.8878e-01 -1.5476e+00 -1.3740e+00 +3.8078e+00 +1.1190e+00
43 +8.007316425e+01 +8.007316425e+01 +4.262316425e+01 +4.262316425e+01 +3.4100e+00 -2.9868e+00 +4.8817e+00 -2.0060e+00 -2.2090e+00 +2.1915e-01 +5.6398e+00 -8.3180e-01 +2.2527e+00 +7.3013e+00 +1.8393e+00 +6.8638e+00 -5.0582e+00 -4.4727e+00 +1.0467e+00 +5.0539e+00 -7.8043e+00 +5.6888e+00 +1.1781e+01 -7.8810e+00
64 +1.461200115e+01 +1.461200115e+01 -2.283799885e+01 -2.283799885e+01 +4.8871e+00 -1.3194e+00 +6.7639e+00 -4.1308e+00 -4.6075e+00 +2.9266e+00 +6.1334e+00 -4.2819e+00 +6.1473e+00 +8.0113e+00 +6.8021e+00 +7.7685e+00 -6.0795e+00 -1.1611e+01 +9.1051e+00 +6.5229e+00 -9.4627e+00 +7.5609e+00 +1.3894e+01 -1.0266e+01
85 +5.176205536e+00 +5.176205536e+00 -3.227379446e+01 -3.227379446e+01 +6.4232e+00 +4.1457e-01 +7.1713e+00 -6.3403e+00 -7.1018e+00 +5.7423e+00 +6.3125e+00 -7.8698e+00 +6.9902e+00 +8.2690e+00 +7.8761e+00 +8.0969e+00 -6.4502e+00 -1.3156e+01 +1.0849e+01 +7.0561e+00 -1.0065e+01 +8.2403e+00 +1.4661e+01 -1.1132e+01
106 +3.618341791e+00 +3.618341791e+00 -3.383165821e+01 -3.383165821e+01 +6.5579e+00 +1.7946e+00 +7.2303e+00 -6.5342e+00 -7.3207e+00 +5.9893e+00 +6.3385e+00 -8.1846e+00 +7.1123e+00 +8.3063e+00 +8.0318e+00 +8.1444e+00 -6.5039e+00 -1.3380e+01 +1.1102e+01 +7.1334e+00 -1.0152e+01 +8.3387e+00 +1.4772e+01 -1.1258e+01
127 +1.421085472e-14 +1.421085472e-14 -3.745000000e+01 -3.745000000e+01 +7.7711e+00 +1.4215e+01 +7.7615e+00 -8.2793e+00 -9.2906e+00 +8.2131e+00 +6.5721e+00 -1.1018e+01 +8.2113e+00 +8.6423e+00 +9.4322e+00 +8.5726e+00 -6.9872e+00 -1.5395e+01 +1.3376e+01 +7.8286e+00 -1.0937e+01 +9.2246e+00 +1.5772e+01 -1.2387e+01
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.002583781e+02 +5.002583781e+02 +1.441928378e+03 +1.441928378e+03 -2.6885e+00 -1.8920e+00 -2.4284e+00 -1.4849e+00 -3.3971e-02 +4.1699e+00 -4.4503e+00 +3.0117e+00 -2.4731e+00 +3.1261e+00 -2.9293e+00 -1.6356e+00 +3.3856e+00 +2.8298e+00 +2.9375e+00 +4.0489e+00 -1.1435e+00 -4.1497e+00 -3.3994e+00 -2.1351e+00
43 +1.472679505e+02 +1.472679505e+02 +1.088937950e+03 +1.088937950e+03 -3.6885e+00 -3.0208e+00 -1.1541e+00 -4.6476e-02 -1.6577e+00 +2.3369e+00 -6.5194e+00 +6.7600e-01 +1.6357e-01 +1.4977e-01 +4.3049e-01 +2.1570e+00 -8.9575e-01 -2.0032e+00 +8.3931e+00 +1.0207e+01 -8.0954e+00 +3.6979e+00 +5.4593e+00 +7.8649e+00
64 +1.571993380e+01 +1.571993380e+01 +9.573899338e+02 +9.573899338e+02 -5.7741e+00 -5.3751e+00 +1.5035e+00 +2.9535e+00 -5.0443e+00 -1.4859e+00 -7.6425e+00 -4.1954e+00 +5.6625e+00 -6.0577e+00 +7.4377e+00 +1.0067e+01 -9.8248e+00 -1.2083e+01 +1.1354e+01 +1.3550e+01 -1.1869e+01 +2.0065e+01 +1.0268e+01 +1.3293e+01
85 +4.969030755e+00 +4.969030755e+00 +9.466390308e+02 +9.466390308e+02 -5.9484e+00 -5.5719e+00 +3.1064e+00 +4.7629e+00 -5.3273e+00 -3.7916e+00 -7.7814e+00 -7.1334e+00 +6.1221e+00 -6.5765e+00 +8.0233e+00 +1.0728e+01 -1.0571e+01 -1.2925e+01 +1.1720e+01 +1.3963e+01 -1.2335e+01 +2.1433e+01 +1.0862e+01 +1.3964e+01
106 +0.000000000e+00 +0.000000000e+00 +9.416700000e+02 +9.416700000e+02 -6.3529e+00 -6.0285e+00 +8.1001e+00 +1.0400e+01 -5.9840e+00 -1.0975e+01 -8.1036e+00 -1.0932e+01 +7.1885e+00 -7.7803e+00 +9.3822e+00 +1.2262e+01 -1.2303e+01 -1.4880e+01 +1.2570e+01 +1.4923e+01 -1.3418e+01 +2.4607e+01 +1.2242e+01 +1.5521e+01
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.145773888e+02 +4.145773888e+02 +3.771273888e+02 +3.771273888e+02 +1.8157e+00 +3.0537e-01 +1.0809e+00 +1.2338e+00 -3.0742e-01 -4.0457e+00 -4.9071e+00 +2.5232e+00 -4.0552e+00 +2.2289e+00 +4.7603e+00 +4.6744e+00 +3.6835e+00 +2.7323e+00 -4.9896e+00 -4.9076e-01 +3.9295e-01 +4.4448e+00 +9.4406e-01 +5.0582e-01
22 +3.708105166e+02 +3.708105166e+02 +3.333605166e+02 +3.333605166e+02 +1.9157e+00 +4.1825e-01 +1.2083e+00 +1.0899e+00 -4.6980e-01 -3.8624e+00 -4.7002e+00 +2.2896e+00 -3.7916e+00 +2.5265e+00 +5.0963e+00 +5.0537e+00 +3.2554e+00 +2.2490e+00 -4.4440e+00 +1.2509e-01 -3.0224e-01 +5.2295e+00 +1.8299e+00 -4.9418e-01
43 +1.318757491e+02 +1.318757491e+02 +9.442574907e+01 +9.442574907e+01 +2.8723e+00 +1.4980e+00 +2.4272e+00 -2.8600e-01 -2.0230e+00 -2.1091e+00 -2.7210e+00 +5.5400e-02 -1.2695e+00 +5.3735e+00 +6.5352e+00 +6.6779e+00 -8.3986e-01 -2.3738e+00 +7.7439e-01 +6.0159e+00 -6.9520e+00 +8.5904e+00 +1.0303e+01 -1.0059e+01
64 +8.316867955e+01 +8.316867955e+01 +4.571867955e+01 +4.571867955e+01 +3.3588e+00 +2.0473e+00 +3.0472e+00 -9.8591e-01 -2.8131e+00 -1.2172e+00 -1.7142e+00 -1.0811e+00 +1.3377e-02 +6.4152e+00 +7.1167e+00 +7.3344e+00 -2.9230e+00 -4.7254e+00 +3.4289e+00 +8.1712e+00 -9.3850e+00 +9.9486e+00 +1.3404e+01 -1.3559e+01
85 +1.421085472e-14 +1.421085472e-14 -3.745000000e+01 -3.745000000e+01 +7.7380e+00 +6.9906e+00 +8.6274e+00 -7.2851e+00 -9.9238e+00 +6.8096e+00 +7.3468e+00 -1.1310e+01 +1.1560e+01 +1.5790e+01 +1.2350e+01 +1.3242e+01 -2.1672e+01 -2.5889e+01 +2.7320e+01 +2.7569e+01 -3.1282e+01 +2.2173e+01 +4.1307e+01 -4.5058e+01
