% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
6364 +3.746955034e+01 +3.746955034e+01 -1.747044966e+01 -1.747044966e+01 -2.6319e+00 -1.5598e+00 -1.1559e+00 +3.8635e+00 +2.5822e+00 +3.0695e+00 -1.4800e+00 +8.2435e-02 -3.5237e+00 +2.6012e+00 +6.7191e-01 +2.6283e-01 +2.8013e+00 -3.4159e+00 +1.9384e+00 +3.7183e+00 +1.7757e+00 -1.6050e+00 +3.3151e+00 +2.2182e+00
6994 +2.489042103e+01 +2.489042103e+01 -3.004957897e+01 -3.004957897e+01 -2.6104e+00 -1.7097e+00 -1.1434e+00 +3.7311e+00 +2.5791e+00 +2.9368e+00 -1.4992e+00 -4.9727e-02 -3.4888e+00 +2.6477e+00 +8.3382e-01 +2.8327e-01 +2.7706e+00 -3.4523e+00 +1.8655e+00 +3.6401e+00 +1.6928e+00 -1.6088e+00 +3.3523e+00 +2.3170e+00
7141 +1.577734407e+01 +1.577734407e+01 -3.916265593e+01 -3.916265593e+01 -2.3560e+00 -1.5849e+00 -1.2491e+00 +3.7515e+00 +2.6262e+00 +3.0626e+00 -1.5176e+00 +2.0002e-01 -3.6773e+00 +2.7013e+00 +8.7769e-01 +4.8636e-01 +2.6622e+00 -3.4020e+00 +1.8516e+00 +3.7185e+00 +1.8581e+00 -1.6411e+00 +3.0969e+00 +2.1961e+00
7204 +8.004783230e+00 +8.004783230e+00 -4.693521677e+01 -4.693521677e+01 -2.2084e+00 -1.5520e+00 -1.2756e+00 +3.7524e+00 +2.7045e+00 +3.0777e+00 -1.5446e+00 +2.9890e-01 -3.8184e+00 +2.7992e+00 +8.8122e-01 +6.3804e-01 +2.5565e+00 -3.3489e+00 +1.7482e+00 +3.7540e+00 +1.9537e+00 -1.7472e+00 +2.9284e+00 +2.1496e+00
7246 +5.662806462e+00 +5.662806462e+00 -4.927719354e+01 -4.927719354e+01 -2.1152e+00 -1.5032e+00 -1.3150e+00 +3.7527e+00 +2.6898e+00 +3.1372e+00 -1.5606e+00 +4.2607e-01 -3.8796e+00 +2.8131e+00 +9.2030e-01 +7.0744e-01 +2.5174e+00 -3.3509e+00 +1.7749e+00 +3.7623e+00 +2.0122e+00 -1.7226e+00 +2.8458e+00 +2.1062e+00
7288 +3.948254595e+00 +3.948254595e+00 -5.099174540e+01 -5.099174540e+01 -2.0118e+00 -1.4527e+00 -1.3534e+00 +3.7443e+00 +2.6733e+00 +3.1787e+00 -1.6179e+00 +5.8645e-01 -3.9535e+00 +2.8622e+00 +9.4858e-01 +7.8657e-01 +2.4572e+00 -3.3448e+00 +1.7835e+00 +3.7577e+00 +2.0788e+00 -1.6960e+00 +2.7739e+00 +2.0451e+00
8149 +2.165806523e+00 +2.165806523e+00 -5.277419348e+01 -5.277419348e+01 -1.9725e+00 -1.4718e+00 -1.3502e+00 +3.6587e+00 +2.7417e+00 +3.3260e+00 -1.6527e+00 +5.8369e-01 -3.8919e+00 +2.8227e+00 +8.7906e-01 +7.4438e-01 +2.4969e+00 -3.3648e+00 +1.6724e+00 +3.8057e+00 +2.0659e+00 -1.6966e+00 +2.7547e+00 +2.1831e+00
8191 +1.245467739e+00 +1.245467739e+00 -5.369453226e+01 -5.369453226e+01 -1.8592e+00 -1.4760e+00 -1.3694e+00 +3.5130e+00 +2.8049e+00 +3.5446e+00 -1.7663e+00 +6.9581e-01 -3.8323e+00 +2.8348e+00 +8.1312e-01 +7.4344e-01 +2.5284e+00 -3.3879e+00 +1.5147e+00 +3.8555e+00 +2.0877e+00 -1.6704e+00 +2.6915e+00 +2.3267e+00
8254 +7.480302964e-01 +7.480302964e-01 -5.419196970e+01 -5.419196970e+01 -1.7933e+00 -1.4833e+00 -1.3805e+00 +3.4194e+00 +2.8404e+00 +3.6776e+00 -1.8406e+00 +7.6606e-01 -3.7869e+00 +2.8498e+00 +7.7755e-01 +7.4620e-01 +2.5547e+00 -3.4033e+00 +1.4148e+00 +3.8887e+00 +2.1004e+00 -1.6555e+00 +2.6479e+00 +2.4162e+00
8275 +4.954635205e-01 +4.954635205e-01 -5.444453648e+01 -5.444453648e+01 -1.7821e+00 -1.4916e+00 -1.3803e+00 +3.3992e+00 +2.8401e+00 +3.7049e+00 -1.8592e+00 +7.7816e-01 -3.7726e+00 +2.8593e+00 +7.7301e-01 +7.4560e-01 +2.5639e+00 -3.4118e+00 +1.3929e+00 +3.8904e+00 +2.0962e+00 -1.6535e+00 +2.6365e+00 +2.4412e+00
8296 +3.502412543e-01 +3.502412543e-01 -5.458975875e+01 -5.458975875e+01 -1.7660e+00 -1.5021e+00 -1.3809e+00 +3.3672e+00 +2.8443e+00 +3.7504e+00 -1.8823e+00 +7.9267e-01 -3.7485e+00 +2.8665e+00 +7.6303e-01 +7.4281e-01 +2.5792e+00 -3.4231e+00 +1.3574e+00 +3.8946e+00 +2.0917e+00 -1.6504e+00 +2.6190e+00 +2.4823e+00
8338 +2.305650393e-01 +2.305650393e-01 -5.470943496e+01 -5.470943496e+01 -1.7714e+00 -1.5057e+00 -1.3810e+00 +3.3693e+00 +2.8425e+00 +3.7454e+00 -1.8741e+00 +7.7934e-01 -3.7459e+00 +2.8558e+00 +7.6528e-01 +7.3333e-01 +2.5788e+00 -3.4285e+00 +1.3617e+00 +3.8902e+00 +2.0844e+00 -1.6492e+00 +2.6244e+00 +2.4889e+00
8443 +1.567538538e-01 +1.567538538e-01 -5.478324615e+01 -5.478324615e+01 -1.7641e+00 -1.5187e+00 -1.3765e+00 +3.3509e+00 +2.8526e+00 +3.7886e+00 -1.8817e+00 +7.7675e-01 -3.7274e+00 +2.8467e+00 +7.5290e-01 +7.2435e-01 +2.5970e+00 -3.4311e+00 +1.3423e+00 +3.9027e+00 +2.0714e+00 -1.6414e+00 +2.6272e+00 +2.5251e+00
8674 +9.636929917e-02 +9.636929917e-02 -5.484363070e+01 -5.484363070e+01 -1.7763e+00 -1.5124e+00 -1.3770e+00 +3.3627e+00 +2.8496e+00 +3.7687e+00 -1.8766e+00 +7.7131e-01 -3.7311e+00 +2.8445e+00 +7.4907e-01 +7.1971e-01 +2.5926e+00 -3.4267e+00 +1.3536e+00 +3.8974e+00 +2.0742e+00 -1.6416e+00 +2.6382e+00 +2.5093e+00
8842 +6.223569116e-02 +6.223569116e-02 -5.487776431e+01 -5.487776431e+01 -1.7644e+00 -1.5014e+00 -1.3831e+00 +3.3675e+00 +2.8504e+00 +3.7725e+00 -1.8762e+00 +7.8957e-01 -3.7427e+00 +2.8481e+00 +7.5181e-01 +7.3208e-01 +2.5838e+00 -3.4264e+00 +1.3550e+00 +3.8998e+00 +2.0880e+00 -1.6455e+00 +2.6196e+00 +2.4989e+00
8905 +3.931928874e-02 +3.931928874e-02 -5.490068071e+01 -5.490068071e+01 -1.7671e+00 -1.5062e+00 -1.3814e+00 +3.3669e+00 +2.8495e+00 +3.7712e+00 -1.8753e+00 +7.8287e-01 -3.7401e+00 +2.8461e+00 +7.5262e-01 +7.2763e-01 +2.5851e+00 -3.4290e+00 +1.3549e+00 +3.8979e+00 +2.0825e+00 -1.6447e+00 +2.6247e+00 +2.5045e+00
20434 +1.517309169e-02 +1.517309169e-02 -5.492482691e+01 -5.492482691e+01 -1.7303e+00 -1.5078e+00 -1.3714e+00 +3.3457e+00 +2.8431e+00 +3.7214e+00 -1.8009e+00 +8.1086e-01 -3.7215e+00 +2.8730e+00 +6.8862e-01 +7.4989e-01 +2.6097e+00 -3.4573e+00 +1.3466e+00 +3.9302e+00 +2.0623e+00 -1.6069e+00 +2.6394e+00 +2.5427e+00
20455 +3.942348914e-03 +3.942348914e-03 -5.493605765e+01 -5.493605765e+01 -1.7217e+00 -1.5052e+00 -1.3732e+00 +3.3443e+00 +2.8458e+00 +3.7049e+00 -1.7837e+00 +8.2383e-01 -3.7234e+00 +2.8736e+00 +6.7434e-01 +7.6135e-01 +2.6165e+00 -3.4665e+00 +1.3524e+00 +3.9302e+00 +2.0552e+00 -1.6048e+00 +2.6443e+00 +2.5416e+00
20497 +1.093619530e-03 +1.093619530e-03 -5.493890638e+01 -5.493890638e+01 -1.7241e+00 -1.5049e+00 -1.3747e+00 +3.3446e+00 +2.8473e+00 +3.7069e+00 -1.7911e+00 +8.2313e-01 -3.7253e+00 +2.8724e+00 +6.7985e-01 +7.6080e-01 +2.6145e+00 -3.4650e+00 +1.3526e+00 +3.9269e+00 +2.0571e+00 -1.6090e+00 +2.6433e+00 +2.5373e+00
20518 +8.332591358e-04 +8.332591358e-04 -5.493916674e+01 -5.493916674e+01 -1.7247e+00 -1.5056e+00 -1.3744e+00 +3.3436e+00 +2.8469e+00 +3.7098e+00 -1.7945e+00 +8.2147e-01 -3.7247e+00 +2.8727e+00 +6.8244e-01 +7.5882e-01 +2.6131e+00 -3.4641e+00 +1.3508e+00 +3.9269e+00 +2.0584e+00 -1.6089e+00 +2.6424e+00 +2.5385e+00
20539 +5.096435758e-04 +5.096435758e-04 -5.493949036e+01 -5.493949036e+01 -1.7244e+00 -1.5061e+00 -1.3740e+00 +3.3428e+00 +2.8461e+00 +3.7096e+00 -1.7942e+00 +8.2078e-01 -3.7239e+00 +2.8735e+00 +6.8263e-01 +7.5818e-01 +2.6128e+00 -3.4644e+00 +1.3500e+00 +3.9273e+00 +2.0583e+00 -1.6078e+00 +2.6425e+00 +2.5400e+00
20581 +3.417993668e-04 +3.417993668e-04 -5.493965820e+01 -5.493965820e+01 -1.7242e+00 -1.5068e+00 -1.3733e+00 +3.3418e+00 +2.8451e+00 +3.7099e+00 -1.7944e+00 +8.1970e-01 -3.7229e+00 +2.8745e+00 +6.8309e-01 +7.5702e-01 +2.6123e+00 -3.4644e+00 +1.3488e+00 +3.9279e+00 +2.0585e+00 -1.6064e+00 +2.6426e+00 +2.5418e+00
20602 +2.125812358e-04 +2.125812358e-04 -5.493978742e+01 -5.493978742e+01 -1.7244e+00 -1.5074e+00 -1.3732e+00 +3.3410e+00 +2.8449e+00 +3.7082e+00 -1.7941e+00 +8.1924e-01 -3.7223e+00 +2.8749e+00 +6.8341e-01 +7.5701e-01 +2.6126e+00 -3.4651e+00 +1.3486e+00 +3.9274e+00 +2.0579e+00 -1.6062e+00 +2.6434e+00 +2.5422e+00
20623 +9.610943382e-05 +9.610943382e-05 -5.493990389e+01 -5.493990389e+01 -1.7253e+00 -1.5074e+00 -1.3735e+00 +3.3418e+00 +2.8453e+00 +3.7063e+00 -1.7937e+00 +8.1916e-01 -3.7229e+00 +2.8743e+00 +6.8373e-01 +7.5785e-01 +2.6131e+00 -3.4652e+00 +1.3500e+00 +3.9263e+00 +2.0571e+00 -1.6074e+00 +2.6442e+00 +2.5404e+00
20686 +6.285603853e-05 +6.285603853e-05 -5.493993714e+01 -5.493993714e+01 -1.7261e+00 -1.5076e+00 -1.3734e+00 +3.3424e+00 +2.8451e+00 +3.7057e+00 -1.7937e+00 +8.1835e-01 -3.7231e+00 +2.8741e+00 +6.8446e-01 +7.5765e-01 +2.6129e+00 -3.4650e+00 +1.3506e+00 +3.9258e+00 +2.0570e+00 -1.6077e+00 +2.6445e+00 +2.5397e+00
20728 +2.667603921e-05 +2.667603921e-05 -5.493997332e+01 -5.493997332e+01 -1.7258e+00 -1.5080e+00 -1.3733e+00 +3.3421e+00 +2.8452e+00 +3.7052e+00 -1.7932e+00 +8.1834e-01 -3.7230e+00 +2.8742e+00 +6.8434e-01 +7.5804e-01 +2.6133e+00 -3.4655e+00 +1.3505e+00 +3.9257e+00 +2.0564e+00 -1.6079e+00 +2.6446e+00 +2.5402e+00
20749 +1.582305661e-05 +1.582305661e-05 -5.493998418e+01 -5.493998418e+01 -1.7262e+00 -1.5078e+00 -1.3735e+00 +3.3422e+00 +2.8454e+00 +3.7052e+00 -1.7937e+00 +8.1845e-01 -3.7230e+00 +2.8739e+00 +6.8455e-01 +7.5804e-01 +2.6133e+00 -3.4654e+00 +1.3508e+00 +3.9253e+00 +2.0564e+00 -1.6083e+00 +2.6447e+00 +2.5396e+00
20770 +7.721809347e-06 +7.721809347e-06 -5.493999228e+01 -5.493999228e+01 -1.7262e+00 -1.5079e+00 -1.3735e+00 +3.3423e+00 +2.8454e+00 +3.7051e+00 -1.7936e+00 +8.1835e-01 -3.7231e+00 +2.8738e+00 +6.8464e-01 +7.5809e-01 +2.6134e+00 -3.4654e+00 +1.3509e+00 +3.9252e+00 +2.0563e+00 -1.6084e+00 +2.6447e+00 +2.5395e+00
20812 +5.656278844e-06 +5.656278844e-06 -5.493999434e+01 -5.493999434e+01 -1.7262e+00 -1.5079e+00 -1.3735e+00 +3.3423e+00 +2.8454e+00 +3.7050e+00 -1.7935e+00 +8.1834e-01 -3.7230e+00 +2.8739e+00 +6.8458e-01 +7.5812e-01 +2.6134e+00 -3.4655e+00 +1.3509e+00 +3.9252e+00 +2.0563e+00 -1.6083e+00 +2.6447e+00 +2.5396e+00
61993 +3.620356679e-06 +3.620356679e-06 -5.493999638e+01 -5.493999638e+01 -1.7262e+00 -1.5080e+00 -1.3736e+00 +3.3422e+00 +2.8456e+00 +3.7047e+00 -1.7933e+00 +8.1854e-01 -3.7231e+00 +2.8737e+00 +6.8452e-01 +7.5846e-01 +2.6137e+00 -3.4658e+00 +1.3511e+00 +3.9249e+00 +2.0559e+00 -1.6086e+00 +2.6448e+00 +2.5395e+00
62035 +1.990098355e-06 +1.990098355e-06 -5.493999801e+01 -5.493999801e+01 -1.7262e+00 -1.5080e+00 -1.3736e+00 +3.3423e+00 +2.8456e+00 +3.7046e+00 -1.7932e+00 +8.1857e-01 -3.7231e+00 +2.8737e+00 +6.8447e-01 +7.5850e-01 +2.6137e+00 -3.4658e+00 +1.3512e+00 +3.9249e+00 +2.0559e+00 -1.6086e+00 +2.6448e+00 +2.5394e+00
62161 +1.548364843e-06 +1.548364843e-06 -5.493999845e+01 -5.493999845e+01 -1.7264e+00 -1.5079e+00 -1.3736e+00 +3.3425e+00 +2.8455e+00 +3.7045e+00 -1.7933e+00 +8.1843e-01 -3.7232e+00 +2.8737e+00 +6.8461e-01 +7.5843e-01 +2.6136e+00 -3.4656e+00 +1.3513e+00 +3.9249e+00 +2.0560e+00 -1.6087e+00 +2.6449e+00 +2.5391e+00
62413 +7.636377077e-07 +7.636377077e-07 -5.493999924e+01 -5.493999924e+01 -1.7263e+00 -1.5079e+00 -1.3736e+00 +3.3424e+00 +2.8455e+00 +3.7047e+00 -1.7934e+00 +8.1846e-01 -3.7232e+00 +2.8737e+00 +6.8461e-01 +7.5838e-01 +2.6136e+00 -3.4656e+00 +1.3512e+00 +3.9249e+00 +2.0560e+00 -1.6086e+00 +2.6448e+00 +2.5392e+00
907139 +6.271302482e-07 +6.271302482e-07 -5.493999937e+01 -5.493999937e+01 -1.7264e+00 -1.5080e+00 -1.3736e+00 +3.3424e+00 +2.8455e+00 +3.7050e+00 -1.7937e+00 +8.1836e-01 -3.7232e+00 +2.8736e+00 +6.8477e-01 +7.5826e-01 +2.6136e+00 -3.4655e+00 +1.3512e+00 +3.9249e+00 +2.0561e+00 -1.6087e+00 +2.6448e+00 +2.5393e+00
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
