% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
85 +8.013637859e+00 +8.013637859e+00 +6.640036379e+02 +6.640036379e+02 +6.8544e+00 -2.5135e+00 -9.1394e-01 +5.3460e+00 -5.3811e+00 -5.8727e+00 -6.6494e+00 +5.3088e+00 -6.9334e+00 -8.7071e+00 +8.1125e+00 +7.9311e+00 +8.0159e+00 -1.4055e+01 +1.2755e+01 +1.0438e+01 -1.7081e+01 -9.9851e+00 +9.4481e+00 +1.3544e+01
106 +1.408814566e+00 +1.408814566e+00 +6.573988146e+02 +6.573988146e+02 +6.9815e+00 -5.1538e+00 -3.8944e+00 +6.3862e+00 -6.5552e+00 -6.1056e+00 -6.7391e+00 +5.6056e+00 -7.2684e+00 -8.8362e+00 +8.2582e+00 +8.4129e+00 +8.5598e+00 -1.4669e+01 +1.2991e+01 +1.0705e+01 -1.7964e+01 -1.0325e+01 +9.8323e+00 +1.3977e+01
127 +1.136868377e-13 +1.136868377e-13 +6.559900000e+02 +6.559900000e+02 +7.2126e+00 -8.5183e+00 -1.0590e+01 +8.2783e+00 -8.6911e+00 -6.5292e+00 -6.9024e+00 +6.1454e+00 -7.8777e+00 -9.0710e+00 +8.5233e+00 +9.2894e+00 +9.5493e+00 -1.5786e+01 +1.3422e+01 +1.1191e+01 -1.9571e+01 -1.0944e+01 +1.0531e+01 +1.4766e+01
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.488151140e+02 +4.488151140e+02 +5.155251140e+02 +5.155251140e+02 +3.3158e+00 +4.8290e+00 +3.8398e+00 +3.5908e+00 -1.4732e-01 +3.7197e+00 -2.0190e+00 +1.1280e+00 -3.1549e+00 +2.2668e+00 +3.9576e+00 +3.4909e+00 -2.0325e+00 -1.3669e+00 -2.6102e+00 +3.4917e+00 -6.0334e-01 +3.3144e+00 -3.6076e+00 +1.0141e+00
43 +1.413206957e+02 +1.413206957e+02 +2.080306957e+02 +2.080306957e+02 +2.3158e+00 +3.7002e+00 +2.5655e+00 +5.0293e+00 -1.7711e+00 +5.5526e+00 -4.0882e+00 -1.2077e+00 -5.1820e-01 -7.0953e-01 +5.9776e-01 -3.0178e-01 +2.2488e+00 +3.4661e+00 +2.8454e+00 +9.6502e+00 -7.5553e+00 -4.5332e+00 -1.2466e+01 -8.9859e+00
64 +1.737361655e+01 +1.737361655e+01 +8.408361655e+01 +8.408361655e+01 -9.6663e-02 +9.7695e-01 -5.0861e-01 +6.0451e+00 -5.6883e+00 +6.8471e+00 -9.0798e+00 -6.8425e+00 +5.8425e+00 -7.8897e+00 -7.5075e+00 -9.4513e+00 +1.2577e+01 +1.5125e+01 +1.6007e+01 +1.3999e+01 -1.2465e+01 -2.3465e+01 -1.8722e+01 -1.6048e+01
85 +1.319812425e+01 +1.319812425e+01 +7.990812425e+01 +7.990812425e+01 -1.1678e+00 -2.3223e-01 -1.8736e+00 +6.0751e+00 -5.7700e+00 +6.8853e+00 -9.1839e+00 -6.9600e+00 +5.9752e+00 -8.0395e+00 -7.6766e+00 -9.6422e+00 +1.2793e+01 +1.5368e+01 +1.6281e+01 +1.4128e+01 -1.2610e+01 -2.3860e+01 -1.8907e+01 -1.6256e+01
106 -1.421085472e-14 -1.421085472e-14 +6.671000000e+01 +6.671000000e+01 -1.0808e+01 -1.1115e+01 -1.4158e+01 +6.3448e+00 -6.5054e+00 +7.2290e+00 -1.0121e+01 -8.0177e+00 +7.1692e+00 -9.3873e+00 -9.1981e+00 -1.1360e+01 +1.4731e+01 +1.7557e+01 +1.8752e+01 +1.5283e+01 -1.3913e+01 -2.7414e+01 -2.0568e+01 -1.8132e+01
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.789233418e+02 +4.789233418e+02 +1.420593342e+03 +1.420593342e+03 +3.1228e+00 -4.5270e+00 -2.9481e+00 +2.6608e+00 +4.7235e+00 -2.6583e+00 +3.4256e-01 -1.8301e+00 +2.7047e+00 -5.9400e-01 +2.7586e-01 -1.7962e+00 -4.4712e+00 +4.4414e+00 -1.7236e+00 +1.7527e+00 +2.7351e+00 -1.4207e+00 -6.0480e-01 -4.9034e+00
43 +9.459413260e+01 +9.459413260e+01 +1.036264133e+03 +1.036264133e+03 +2.1228e+00 -5.6558e+00 -1.6738e+00 +4.0993e+00 +3.0997e+00 -4.4913e+00 -1.7266e+00 -4.1658e+00 +5.3413e+00 -3.5704e+00 +3.6357e+00 +1.9965e+00 -8.7525e+00 -3.9151e-01 +3.7320e+00 +7.9111e+00 -4.2169e+00 +6.4268e+00 +8.2539e+00 +5.0966e+00
64 +1.811543334e+01 +1.811543334e+01 +9.597854333e+02 +9.597854333e+02 +9.5605e-02 -6.2356e+00 +9.0934e-01 +7.0152e+00 -1.9195e-01 -8.2070e+00 -5.9211e+00 -8.9007e+00 +6.6955e+00 -9.6039e+00 +1.0447e+01 +9.6849e+00 -1.0951e+01 -1.0189e+01 +1.4791e+01 +1.1074e+01 -1.8310e+01 +1.0457e+01 +1.2804e+01 +1.0232e+01
85 +1.230078938e+01 +1.230078938e+01 +9.539707894e+02 +9.539707894e+02 -1.0097e+00 -6.2657e+00 +2.3179e+00 +7.1167e+00 -1.9868e+00 -8.3363e+00 -6.0670e+00 -9.0655e+00 +6.7659e+00 -9.8139e+00 +1.0684e+01 +9.9525e+00 -1.1066e+01 -1.0530e+01 +1.5176e+01 +1.1238e+01 -1.8800e+01 +1.0667e+01 +1.3040e+01 +1.0499e+01
106 +0.000000000e+00 +0.000000000e+00 +9.416700000e+02 +9.416700000e+02 -1.0958e+01 -6.5369e+00 +1.4995e+01 +8.0301e+00 -1.8140e+01 -9.5002e+00 -7.3809e+00 -1.0549e+01 +7.3993e+00 -1.1704e+01 +1.2817e+01 +1.2361e+01 -1.2094e+01 -1.3598e+01 +1.8640e+01 +1.2718e+01 -2.3214e+01 +1.2552e+01 +1.5168e+01 +1.2902e+01
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.925831862e+02 +4.925831862e+02 +4.551331862e+02 +4.551331862e+02 -2.3312e+00 -4.0685e+00 +3.7034e+00 -3.9692e+00 -4.2246e+00 -2.0190e+00 -1.0858e+00 +4.8928e+00 +9.1196e-01 -3.3235e+00 +1.7608e+00 -1.6445e+00 -4.2189e+00 -2.6304e+00 -1.8093e+00 -1.5671e+00 +4.6524e+00 +2.3278e+00 -4.8187e+00 +3.2978e+00
43 +1.185286392e+02 +1.185286392e+02 +8.107863919e+01 +8.107863919e+01 -1.3312e+00 -2.9397e+00 +4.9777e+00 -5.4076e+00 -5.8484e+00 -1.8600e-01 +9.8333e-01 +2.5571e+00 +3.5486e+00 -3.4716e-01 +5.1206e+00 +2.1482e+00 -8.5002e+00 -7.4633e+00 +3.6463e+00 +4.5914e+00 -2.2995e+00 +1.0175e+01 +4.0400e+00 -6.7022e+00
64 +8.174673804e+00 +8.174673804e+00 -2.927532620e+01 -2.927532620e+01 +1.8733e+00 +6.7769e-01 +9.0611e+00 -6.9932e+00 -7.6382e+00 +5.6878e+00 +7.6139e+00 -4.9277e+00 +1.1998e+01 +9.1906e+00 +8.8240e+00 +1.4302e+01 -1.3219e+01 -1.2790e+01 +2.1129e+01 +2.4326e+01 -2.4577e+01 +1.8825e+01 +3.2428e+01 -1.7725e+01
85 +5.415636555e+00 +5.415636555e+00 -3.203436344e+01 -3.203436344e+01 +3.0123e+00 +1.9633e+00 +9.1960e+00 -7.0619e+00 -7.7158e+00 +5.8819e+00 +7.8330e+00 -7.5879e+00 +1.2277e+01 +9.5057e+00 +8.9845e+00 +1.4703e+01 -1.3424e+01 -1.3021e+01 +2.1706e+01 +2.4978e+01 -2.5313e+01 +1.9200e+01 +3.3365e+01 -1.8203e+01
106 +1.113500802e+00 +1.113500802e+00 -3.633649920e+01 -3.633649920e+01 +4.9039e+00 +4.0987e+00 +9.3016e+00 -7.1157e+00 -7.7765e+00 +6.0338e+00 +8.0045e+00 -8.6969e+00 +1.2495e+01 +9.7524e+00 +9.1102e+00 +1.5018e+01 -1.3584e+01 -1.3202e+01 +2.2159e+01 +2.5489e+01 -2.5889e+01 +1.9494e+01 +3.4100e+01 -1.8577e+01
127 +1.421085472e-14 +1.421085472e-14 -3.745000000e+01 -3.745000000e+01 +2.1929e+01 +2.3317e+01 +1.0252e+01 -7.6000e+00 -8.3232e+00 +7.4012e+00 +9.5481e+00 -1.8677e+01 +1.4462e+01 +1.1973e+01 +1.0241e+01 +1.7847e+01 -1.5025e+01 -1.4829e+01 +2.6228e+01 +3.0083e+01 -3.1075e+01 +2.2136e+01 +4.0708e+01 -2.1943e+01
% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.465453022e+02 +3.465453022e+02 +3.373353022e+02 +3.373353022e+02 -2.9817e+00 +3.4103e+00 +3.6740e-01 -9.9741e-01 +3.4954e+00 +4.6880e+00 -1.9612e+00 -4.7143e+00 +3.2529e-01 -4.6069e-01 +6.3226e-01 +3.7296e+00 +4.0373e+00 -7.1788e-01 -2.8941e+00 +2.9095e+00 +2.7824e+00 -2.4405e+00 -4.7389e+00 +2.5164e+00
43 +8.713416449e+01 +8.713416449e+01 +7.792416449e+01 +7.792416449e+01 -1.8070e+00 +4.7364e+00 +1.8644e+00 +6.9242e-01 +1.5879e+00 +6.8413e+00 +4.6956e-01 -1.9703e+00 +3.4227e+00 -3.9572e+00 -3.3147e+00 -7.2592e-01 +9.0668e+00 +4.9596e+00 -9.3031e+00 -4.3252e+00 +1.0949e+01 +6.7785e+00 -9.9423e+00 +1.4264e+01
64 +4.929610195e+01 +4.929610195e+01 +4.008610195e+01 +4.008610195e+01 -1.1626e+00 +5.4638e+00 +2.6854e+00 +1.6193e+00 +5.4160e-01 +7.7542e+00 +1.8028e+00 -4.6535e-01 +5.1216e+00 -5.8750e+00 -5.4796e+00 -3.1697e+00 +1.1199e+01 +8.0737e+00 -1.2020e+01 -8.2934e+00 +1.4411e+01 +1.0687e+01 -1.2129e+01 +1.9244e+01
85 +3.793889576e+01 +3.793889576e+01 +2.872889576e+01 +2.872889576e+01 -8.0152e-01 +5.7189e+00 +3.1456e+00 +2.1387e+00 -4.4759e-02 +8.1241e+00 +2.5500e+00 +3.7810e-01 +5.7176e+00 -6.5477e+00 -6.2390e+00 -4.5393e+00 +1.2063e+01 +9.1661e+00 -1.3121e+01 -9.6854e+00 +1.5814e+01 +1.2270e+01 -1.3015e+01 +2.1262e+01
106 +2.551544982e+00 +2.551544982e+00 -6.658455018e+00 -6.658455018e+00 +2.4485e+00 +8.0153e+00 +7.2869e+00 +6.8136e+00 -5.3220e+00 +1.1453e+01 +9.2746e+00 +7.9691e+00 +1.1081e+01 -1.2602e+01 -1.3074e+01 -1.6865e+01 +1.9839e+01 +1.8998e+01 -2.3030e+01 -2.2213e+01 +2.8441e+01 +2.6524e+01 -2.0990e+01 +3.9425e+01
127 +2.329674627e+00 +2.329674627e+00 -6.880325373e+00 -6.880325373e+00 +2.6703e+00 +8.1014e+00 +7.4381e+00 +6.9842e+00 -5.5145e+00 +1.1578e+01 +9.5200e+00 +8.2461e+00 +1.1282e+01 -1.2829e+01 -1.3330e+01 -1.7315e+01 +2.0131e+01 +1.9366e+01 -2.3401e+01 -2.2683e+01 +2.8914e+01 +2.7058e+01 -2.1289e+01 +4.0106e+01
148 +3.328414332e-01 +3.328414332e-01 -8.877158567e+00 -8.877158567e+00 +4.6672e+00 +8.8764e+00 +8.7981e+00 +8.5194e+00 -7.2476e+00 +1.2702e+01 +1.1728e+01 +1.0739e+01 +1.3093e+01 -1.4873e+01 -1.5637e+01 -2.1363e+01 +2.2755e+01 +2.2684e+01 -2.6746e+01 -2.6911e+01 +3.3176e+01 +3.1869e+01 -2.3981e+01 +4.6236e+01
169 +2.131628207e-14 +2.131628207e-14 -9.210000000e+00 -9.210000000e+00 +2.2639e+01 +1.5851e+01 +2.1038e+01 +2.2336e+01 -2.2845e+01 +2.2814e+01 +3.1603e+01 +3.3175e+01 +2.9384e+01 -3.3263e+01 -3.6397e+01 -5.7794e+01 +4.6374e+01 +5.2546e+01 -5.6843e+01 -6.4964e+01 +7.1528e+01 +7.5162e+01 -4.8205e+01 +1.0140e+02
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.711231730e+02 +3.711231730e+02 +1.027113173e+03 +1.027113173e+03 -3.1525e-01 +3.5520e+00 +3.6305e+00 +4.6400e+00 +4.6953e+00 -2.0977e+00 -1.2763e+00 -2.0048e+00 +8.3019e-01 -1.6110e+00 +6.7941e-01 -2.6661e+00 +4.1885e+00 +4.2795e+00 +2.4278e+00 -2.7759e+00 +5.9266e-01 -1.1405e+00 +4.6744e-01 +3.9103e+00
43 +1.104823150e+02 +1.104823150e+02 +7.664723150e+02 +7.664723150e+02 +6.8475e-01 +2.4232e+00 +2.3562e+00 +6.0784e+00 +3.0715e+00 -3.9307e+00 -3.3454e+00 +3.3094e-01 -1.8065e+00 -4.5873e+00 +4.0392e+00 +1.1266e+00 +8.4699e+00 -5.5343e-01 +7.8834e+00 +3.3826e+00 -6.3593e+00 -8.9881e+00 +9.3261e+00 +1.3910e+01
64 +2.542042584e+01 +2.542042584e+01 +6.814104258e+02 +6.814104258e+02 +2.4078e+00 +4.7810e-01 +1.6055e-01 +6.5985e+00 +2.7361e-01 -7.0890e+00 -6.9107e+00 +4.3556e+00 -6.3496e+00 -9.7158e+00 +9.8284e+00 +7.6616e+00 +1.0018e+01 -8.8809e+00 +9.8558e+00 +1.3994e+01 -8.8727e+00 -1.1825e+01 +1.2529e+01 +1.7526e+01
85 +1.544800422e+01 +1.544800422e+01 +6.714380042e+02 +6.714380042e+02 +3.7035e+00 -9.8456e-01 -1.4906e+00 +6.6877e+00 -1.8304e+00 -7.4320e+00 -7.2979e+00 +7.3820e+00 -6.8430e+00 -1.0273e+01 +1.0457e+01 +8.3713e+00 +1.0283e+01 -9.7853e+00 +1.0194e+01 +1.5146e+01 -9.3040e+00 -1.2312e+01 +1.3078e+01 +1.8146e+01
106 +1.136868377e-13 +1.136868377e-13 +6.559900000e+02 +6.559900000e+02 +7.4534e+00 -5.2175e+00 -6.2689e+00 +6.8772e+00 -7.9193e+00 -8.1599e+00 -8.1196e+00 +1.1007e+01 -7.8901e+00 -1.1455e+01 +1.1791e+01 +9.8775e+00 +1.0847e+01 -1.1705e+01 +1.0913e+01 +1.7592e+01 -1.0219e+01 -1.3346e+01 +1.4245e+01 +1.9463e+01
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.571485629e+02 +4.571485629e+02 +5.238585629e+02 +5.238585629e+02 -2.6362e-01 -7.7561e-01 +6.7356e-01 +4.7708e+00 -3.3731e+00 -2.3870e+00 +3.6971e+00 +3.3232e+00 +2.3260e+00 +3.3811e+00 +5.6514e-01 +4.5942e+00 +4.7203e+00 +4.4563e+00 -1.7312e+00 +1.1397e+00 +4.5134e+00 +2.1415e+00 +4.4482e+00 -2.0815e+00
43 +2.593649350e+02 +2.593649350e+02 +3.260749350e+02 +3.260749350e+02 -7.8205e-01 -1.3608e+00 +1.2940e-02 +5.5165e+00 -4.2149e+00 -1.4367e+00 +2.6244e+00 +2.1123e+00 +3.6929e+00 +1.8381e+00 -1.1767e+00 +2.6279e+00 +6.9398e+00 +6.9618e+00 +1.0972e+00 +4.3325e+00 +9.0933e-01 -1.9269e+00 -1.4439e-01 -7.2658e+00
64 +1.120900383e+01 +1.120900383e+01 +7.791900383e+01 +7.791900383e+01 -3.5883e+00 -4.5286e+00 -3.5630e+00 +7.1619e+00 -8.7716e+00 +3.7070e+00 -3.1821e+00 -4.4423e+00 +1.1092e+01 -6.5143e+00 -1.0605e+01 -8.0153e+00 +1.1837e+01 +1.2490e+01 +1.6407e+01 +2.1615e+01 -1.8599e+01 -2.3949e+01 -2.5004e+01 -1.8705e+01
85 +2.124846414e+00 +2.124846414e+00 +6.883484641e+01 +6.883484641e+01 -4.2949e+00 -5.3263e+00 -4.4634e+00 +7.2723e+00 -9.0296e+00 +5.0023e+00 -4.6443e+00 -6.0928e+00 +1.1511e+01 -6.9871e+00 -1.1139e+01 -8.6178e+00 +1.2166e+01 +1.2861e+01 +1.7274e+01 +2.2593e+01 -1.9704e+01 -2.5196e+01 -2.6411e+01 -1.9472e+01
106 -1.421085472e-14 -1.421085472e-14 +6.671000000e+01 +6.671000000e+01 -5.6518e+00 -5.8722e+00 -6.1924e+00 +7.4032e+00 -9.3356e+00 +5.8887e+00 -7.4518e+00 -7.2224e+00 +1.2008e+01 -7.5481e+00 -1.1772e+01 -9.3327e+00 +1.2555e+01 +1.3301e+01 +1.8302e+01 +2.3754e+01 -2.1014e+01 -2.6675e+01 -2.8081e+01 -2.0382e+01
