% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.055682857e+01 +6.055682857e+01 -5.525231714e+02 -5.525231714e+02 -4.0860e+00 -4.3045e-01 -2.4938e-01 -4.5341e+00 -3.4180e+00 +4.5368e+00 -1.8253e+00 +1.2154e+00 +2.6614e+00 -2.8919e+00 +3.1750e+00 +3.6583e+00 -6.9474e-01 +4.5267e+00 +4.4381e+00 +2.4833e-01 -2.6669e+00 -3.0745e+00 -1.4910e+00 +4.1070e+00
12454 +2.988745162e+01 +2.988745162e+01 -5.831925484e+02 -5.831925484e+02 -3.2644e+00 +1.4546e+00 +4.4095e+00 -2.4125e+00 -1.4114e+00 +4.6964e+00 -1.7154e-02 -4.7515e+00 -8.9526e-01 -4.9092e+00 +1.1092e+00 -4.9777e+00 +3.2892e-01 +6.0654e-02 +4.5232e+00 -4.3589e+00 -3.5982e+00 +3.0213e+00 +4.8707e+00 +1.3138e+00
12475 +2.156892701e+01 +2.156892701e+01 -5.915110730e+02 -5.915110730e+02 -3.1224e+00 +1.8002e+00 +4.3620e+00 -2.5468e+00 -9.1605e-01 +4.5264e+00 -3.5034e-02 -4.0191e+00 -9.3611e-01 -4.1586e+00 +1.3656e+00 -4.9312e+00 +1.3289e+00 -4.8400e-01 +4.1024e+00 -3.7974e+00 -3.6591e+00 +3.5465e+00 +4.7843e+00 +1.1909e+00
20539 +1.579972074e+01 +1.579972074e+01 -5.972802793e+02 -5.972802793e+02 +3.6468e+00 -1.1241e+00 +2.2836e-01 +4.2175e-01 +1.5391e+00 +1.9307e+00 -1.7132e+00 -7.6816e-01 -6.2888e-01 -4.7588e+00 +2.9957e+00 -4.0649e+00 +1.8328e+00 -1.0454e+00 -1.8648e+00 -3.0696e+00 +2.8427e+00 +3.2479e+00 +1.5089e+00 -3.0977e+00
115459 +9.898164513e+00 +9.898164513e+00 -6.031818355e+02 -6.031818355e+02 -1.8562e+00 -2.0875e+00 -1.0146e+00 -9.8911e-01 +3.1845e-01 -6.0537e-01 -1.4755e+00 +9.3462e-01 -3.8042e+00 +1.9400e+00 -2.3901e+00 +7.6421e-01 +7.3845e-01 -2.1498e+00 -2.3138e+00 -5.0451e-01 +2.9174e-02 -9.1440e-01 +3.6330e+00 +2.4289e+00
% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.578619574e+01 +5.578619574e+01 -4.676380426e+01 -4.676380426e+01 +3.6478e+00 +2.6936e+00 +2.7568e+00 +7.0844e-01 -3.4629e+00 +2.5203e+00 +1.7161e-01 -1.6158e-01 -6.8688e-01 +4.2762e+00 +4.7926e+00 +2.4651e+00 -4.1473e+00 +1.3679e+00 -3.2774e+00 -1.4952e+00 +3.8211e+00 +2.4608e+00 -4.3042e+00 +5.4339e-01
11950 +2.794667760e+01 +2.794667760e+01 -7.460332240e+01 -7.460332240e+01 -4.6786e+00 -8.1574e-01 -1.8157e+00 -3.4594e+00 -4.2952e+00 +1.3198e+00 -9.8526e-01 -2.6186e+00 +3.6624e+00 +2.0923e+00 -2.1379e+00 +8.4945e-01 -4.8317e+00 -4.7918e-01 +4.8523e+00 +2.3820e+00 +1.0067e+00 -4.1532e+00 +2.7604e+00 -2.9526e+00
12055 +2.416130007e+01 +2.416130007e+01 -7.838869993e+01 -7.838869993e+01 -4.6814e+00 -8.1250e-01 -1.8107e+00 -3.4814e+00 -4.3105e+00 +1.3096e+00 -9.9548e-01 -2.6358e+00 +3.6478e+00 +2.0915e+00 -2.1424e+00 +8.4862e-01 -4.8501e+00 -4.7801e-01 +4.8635e+00 +2.4053e+00 +1.0129e+00 -4.1671e+00 +2.7640e+00 -2.9453e+00
102418 +1.578803371e+01 +1.578803371e+01 -8.676196629e+01 -8.676196629e+01 +1.4833e+00 -2.0694e+00 +1.5207e+00 -4.0240e+00 -3.5463e+00 +3.1838e-01 -2.4386e-01 -5.3639e-01 -2.3003e+00 +2.0063e+00 +1.8024e-01 +2.9671e+00 +2.3567e+00 +4.5782e+00 +3.4142e+00 -2.5854e+00 +4.2795e+00 -1.6753e+00 +4.9090e-02 -4.7305e-01
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.801511128e+01 +7.801511128e+01 +1.497051113e+02 +1.497051113e+02 +1.1871e+00 -2.8436e+00 -4.7465e+00 -1.2022e+00 -4.9178e+00 -3.3592e+00 -2.8455e+00 -3.8398e+00 +4.6544e+00 -2.8293e+00 +3.3098e+00 -1.5661e+00 -1.5819e-01 +4.6904e+00 -2.6006e-02 -2.1890e+00 -4.9314e+00 -2.2097e+00 +2.1132e+00 +4.1261e+00
22 +4.960830268e+01 +4.960830268e+01 +1.212983027e+02 +1.212983027e+02 +1.5397e+00 -3.3303e+00 -4.1165e+00 -1.0353e+00 -4.0649e+00 -3.2785e+00 -2.3541e+00 -3.0696e+00 +3.7482e+00 -3.0225e+00 +3.4237e+00 -1.2237e+00 +8.4181e-01 +4.2402e+00 +6.7709e-01 -2.1384e+00 -4.5150e+00 -2.4487e+00 +2.9791e+00 +3.7512e+00
2941 +3.798643647e+01 +3.798643647e+01 +1.096764365e+02 +1.096764365e+02 -4.7900e+00 +9.4654e-02 +4.4447e+00 -1.9992e+00 -3.9352e+00 +4.3376e+00 -3.0844e-01 +3.9796e+00 +1.4397e+00 -2.6075e+00 +2.1220e-01 +3.9483e+00 +1.1883e+00 -2.0626e-01 +2.0472e+00 +2.3067e+00 +1.2519e+00 +2.0872e-01 -2.2057e+00 -6.5089e-01
30934 +2.462760242e+01 +2.462760242e+01 +9.631760242e+01 +9.631760242e+01 -4.8863e-01 -2.3151e+00 -2.8811e+00 +3.4034e+00 +2.8355e+00 -1.6627e+00 +2.6631e+00 +3.2542e+00 +2.8611e+00 +2.2351e+00 +2.7775e+00 -2.3195e+00 +1.1348e+00 -3.1806e+00 +1.2826e+00 -1.4162e+00 +2.1211e+00 +1.9138e+00 -2.0295e+00 -3.5979e+00
143725 +1.582349630e+01 +1.582349630e+01 +8.751349630e+01 +8.751349630e+01 +1.7128e+00 -2.8470e+00 +7.3560e-02 +3.0944e+00 -1.6940e+00 +2.0077e+00 -1.2674e+00 +1.2471e+00 +6.0752e-01 +3.2045e-01 -1.6365e+00 -3.7941e+00 +1.2806e+00 -1.6693e+00 -5.0553e-01 +3.0560e+00 -4.2297e+00 -3.2494e+00 -4.2934e+00 +5.3771e-01
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.768700193e+01 +6.768700193e+01 +2.816970019e+02 +2.816970019e+02 +5.6742e-01 +2.1430e+00 -8.1468e-01 -3.4028e+00 +1.1912e+00 -4.2371e+00 +1.3032e+00 +1.8505e+00 +1.5294e+00 +4.6498e+00 +2.0654e+00 -4.7097e+00 -1.4057e+00 -1.3915e+00 -1.7393e+00 +4.9413e+00 +4.6428e+00 +2.9284e+00 +2.6518e+00 -4.4633e+00
22 +4.710283317e+01 +4.710283317e+01 +2.611128332e+02 +2.611128332e+02 +6.3737e-01 +2.0759e+00 -7.5655e-02 -3.5382e+00 +7.6358e-01 -4.4894e+00 +1.7818e+00 +1.1356e+00 +1.1936e+00 +4.2629e+00 +1.8901e+00 -4.7774e+00 -1.0462e+00 -1.3241e+00 -1.5837e+00 +4.0332e+00 +4.3405e+00 +2.0214e+00 +2.0434e+00 -3.4633e+00
8380 +2.972330439e+01 +2.972330439e+01 +2.437333044e+02 +2.437333044e+02 -3.9402e+00 +1.6689e+00 -4.9613e+00 +9.6550e-01 -6.3808e-01 +1.9794e+00 -1.2201e+00 -3.6870e+00 -1.4388e+00 -2.1707e+00 -1.5608e+00 -2.6911e+00 +3.4371e+00 -1.3398e+00 -1.3172e+00 +2.1086e+00 -3.1437e+00 -3.9984e+00 +3.8871e+00 -3.7210e-01
18901 +1.839154899e+01 +1.839154899e+01 +2.324015490e+02 +2.324015490e+02 -3.4868e+00 -9.1855e-01 -1.4246e-02 -2.9781e+00 -4.2652e+00 -1.8461e+00 -1.2226e+00 -3.7671e+00 -1.1639e+00 -1.0383e+00 -8.7815e-01 +9.3285e-01 +2.2266e+00 -1.9576e+00 +8.3049e-01 -3.9366e-01 -1.1999e+00 -1.6422e+00 +3.5227e+00 -2.9390e+00
105463 +1.567739465e+01 +1.567739465e+01 +2.296873947e+02 +2.296873947e+02 +2.3994e+00 -2.8878e+00 +4.6333e+00 -4.5101e+00 -1.3332e+00 +1.7252e-01 +3.2520e-01 +9.5453e-01 -2.1177e+00 +1.8134e+00 +6.2839e-01 +4.0059e-01 -2.3869e+00 +9.8232e-01 +2.2165e+00 -1.5064e+00 -3.3101e+00 -1.3233e+00 +1.0696e+00 +8.8265e-02
