% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
201727 +2.414373279e+01 +2.414373279e+01 +4.295373279e+01 +4.295373279e+01 -1.5553e+00 -2.5399e+00 +9.0071e-01 -3.5038e-01 +2.4062e-01 +1.0396e+00 +1.5619e+00 +2.4327e+00 +3.6887e-01 +2.4556e+00 -9.0139e-01 +3.1568e+00 -1.6318e-01 +2.1488e+00 +1.4305e+00 +8.6342e-02 -1.4736e+00 +1.2996e-02 -1.0199e+00 +2.6743e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.759902311e+02 +1.759902311e+02 +4.491402311e+02 +4.491402311e+02 +1.2556e+00 -2.1802e+00 -1.8851e+00 -4.0964e+00 -4.4101e+00 -1.0599e+00 -4.4782e-01 -1.9842e+00 -4.0790e+00 +3.3944e+00 +2.7244e-01 -8.8919e-01 -3.5531e+00 +2.7651e+00 +2.0138e+00 -4.2199e-01 +9.7829e-01 -4.2980e+00 -9.4158e-01 -2.2517e+00
148 +1.503785554e+02 +1.503785554e+02 +4.235285554e+02 +4.235285554e+02 +1.2326e+00 -2.1443e+00 -1.8661e+00 -4.0511e+00 -4.4270e+00 -1.0753e+00 -4.3356e-01 -1.9915e+00 -4.1161e+00 +3.3614e+00 +2.7231e-01 -8.9602e-01 -3.5410e+00 +2.7449e+00 +2.0439e+00 -4.0138e-01 +1.0110e+00 -4.3069e+00 -9.3032e-01 -2.2707e+00
841 +9.970296808e+01 +9.970296808e+01 +3.728529681e+02 +3.728529681e+02 +1.2875e+00 -1.9922e+00 -1.6091e+00 -4.0366e+00 -4.9389e+00 -1.5094e+00 -3.4438e-01 -2.0977e+00 -4.0497e+00 +3.4297e+00 -4.1433e-01 -1.3271e+00 -4.2516e+00 +2.7516e+00 +1.7844e+00 -3.6790e-01 +1.3421e+00 -4.5177e+00 -1.0364e+00 -2.6505e+00
6364 +6.144029903e+01 +6.144029903e+01 +3.345902990e+02 +3.345902990e+02 -2.4643e+00 +1.7751e+00 +2.0977e+00 +3.9883e+00 -3.0562e+00 +1.1261e+00 -4.9799e+00 +1.6434e+00 -5.6644e+00 +1.0338e+00 +1.6953e+00 +2.0374e+00 -4.6594e+00 +1.0083e+00 +9.4156e-01 -3.5559e+00 -1.1080e+00 +7.0543e-01 +4.6113e+00 -3.9358e-01
97672 +3.978792696e+01 +3.978792696e+01 +3.129379270e+02 +3.129379270e+02 -5.2109e+00 +2.0306e+00 +5.6976e-01 +7.6887e-01 +9.9660e-01 -5.3503e+00 +1.6933e+00 -3.4706e+00 +1.8648e+00 -2.1142e-01 +1.0970e+00 +4.9689e+00 -4.3550e+00 -1.2869e+00 -2.7234e+00 +3.8396e+00 +2.2455e+00 -2.2100e+00 +2.7905e+00 -4.7333e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.046270116e+02 +1.046270116e+02 +1.418070116e+02 +1.418070116e+02 -3.5221e+00 -1.7961e+00 -3.7222e+00 -3.0432e-01 +3.0770e+00 +2.5237e+00 -2.9610e+00 +3.8949e+00 +4.8603e+00 +2.9477e+00 -4.5984e-01 +4.0784e-01 +2.3049e+00 -3.8459e-01 +4.7691e+00 +2.0668e+00 +1.6539e+00 -4.8613e+00 +1.1164e+00 +2.6279e-01
64 +9.561419046e+01 +9.561419046e+01 +1.327941905e+02 +1.327941905e+02 -3.5266e+00 -1.7477e+00 -3.6891e+00 -2.4519e-01 +3.1617e+00 +2.5105e+00 -2.9912e+00 +3.9244e+00 +4.8620e+00 +3.0047e+00 -5.3430e-01 +3.8778e-01 +2.3471e+00 -3.7301e-01 +4.7972e+00 +2.1028e+00 +1.6416e+00 -4.7418e+00 +1.1809e+00 +2.5143e-01
232 +6.221694171e+01 +6.221694171e+01 +9.939694171e+01 +9.939694171e+01 -3.8443e+00 -1.5335e+00 -3.5948e+00 -1.6412e-01 +3.3009e+00 +2.6026e+00 -2.7761e+00 +3.9473e+00 +4.9290e+00 +2.8708e+00 -3.0071e-01 +5.4888e-01 +2.6167e+00 -5.2376e-01 +4.9252e+00 +2.1654e+00 +1.7053e+00 -4.3068e+00 +1.4074e+00 +7.1631e-02
4243 +3.961959561e+01 +3.961959561e+01 +7.679959561e+01 +7.679959561e+01 +3.7218e+00 -3.2363e+00 +1.9534e+00 -7.0181e-01 -2.6352e+00 -2.5856e+00 -5.3800e+00 +6.9007e-01 -1.2671e+00 +3.6816e+00 +3.0147e+00 +2.8405e+00 -5.1331e+00 -3.4033e+00 +5.3812e+00 -2.6780e+00 -6.1710e-01 +3.6321e+00 -1.0406e+00 -3.5218e+00
66004 +2.459632305e+01 +2.459632305e+01 +6.177632305e+01 +6.177632305e+01 -3.4853e+00 +2.0458e+00 +2.6909e-02 +6.7190e-01 -3.2832e+00 -1.2298e-01 -2.9900e+00 -2.5793e+00 -9.7729e-01 +2.9502e-01 +2.0933e+00 -2.9178e+00 -6.5240e-01 -1.4717e+00 +2.1973e+00 -3.0929e+00 -6.3128e-01 +3.3923e+00 -1.0830e+00 +3.8520e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.412917379e+01 +6.412917379e+01 -8.377082621e+01 -8.377082621e+01 -7.5013e-02 -2.7800e-01 -2.2918e+00 +1.5747e+00 -4.4723e+00 -4.4648e+00 +1.0798e+00 +4.0108e+00 -2.2165e+00 -3.8929e+00 +1.0172e+00 +4.9900e+00 -5.3417e-01 -2.9098e-01 +8.9092e-01 -1.6927e+00 -3.5130e+00 -1.9894e+00 -2.9358e+00 +2.8517e+00
85 +5.188069118e+01 +5.188069118e+01 -9.601930882e+01 -9.601930882e+01 -1.1583e-01 -2.3703e-01 -2.2785e+00 +1.6052e+00 -4.4967e+00 -4.4862e+00 +1.0887e+00 +4.0430e+00 -2.2201e+00 -3.9562e+00 +1.0361e+00 +5.0078e+00 -5.2115e-01 -2.7897e-01 +8.6940e-01 -1.6962e+00 -3.5600e+00 -1.9658e+00 -2.9150e+00 +2.8543e+00
274 +3.951583566e+01 +3.951583566e+01 -1.083841643e+02 -1.083841643e+02 -7.5324e-02 -2.4107e-01 -2.2897e+00 +1.6178e+00 -4.4345e+00 -4.3823e+00 +1.0872e+00 +3.9673e+00 -2.3121e+00 -3.9528e+00 +1.0851e+00 +5.1234e+00 -3.9512e-01 -4.2458e-01 +7.5505e-01 -1.6766e+00 -3.6901e+00 -1.9796e+00 -2.8668e+00 +2.8293e+00
38137 +2.490429176e+01 +2.490429176e+01 -1.229957082e+02 -1.229957082e+02 +4.1724e+00 -2.4691e+00 +3.2053e+00 -3.5674e+00 -2.8220e+00 -2.4631e-01 -2.5770e+00 +4.5964e+00 +1.0746e+00 -3.8111e+00 +1.2281e+00 +4.1725e+00 +1.2641e+00 -4.1745e+00 -1.1383e+00 -2.1053e+00 +2.7511e+00 -3.7901e+00 -1.3544e+00 +6.4440e-01
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.122982094e+02 +1.122982094e+02 +1.494782094e+02 +1.494782094e+02 -2.5297e+00 -3.4528e+00 -2.9944e+00 +2.5677e+00 +3.7394e+00 -4.4342e+00 +7.0672e-01 +1.2489e+00 -3.7157e+00 +1.7484e+00 +4.7959e+00 -1.0153e+00 +4.5047e+00 +4.4567e+00 -9.5695e-01 +3.6234e+00 +1.1387e+00 -2.1486e+00 +4.6695e+00 +1.1672e+00
43 +8.291617625e+01 +8.291617625e+01 +1.200961762e+02 +1.200961762e+02 -2.6420e+00 -2.2459e+00 -3.4079e+00 +1.7341e+00 +2.2230e+00 -3.4951e+00 -6.6285e-01 +2.9460e-02 -3.9078e+00 +2.1311e+00 +4.0102e+00 -2.1363e-01 +5.0774e+00 +5.4776e+00 -4.4493e-01 +4.4760e+00 +8.7172e-01 -1.3548e+00 +3.2303e+00 +5.9411e-01
127 +6.074149641e+01 +6.074149641e+01 +9.792149641e+01 +9.792149641e+01 -2.7461e+00 -2.3698e+00 -3.3735e+00 +1.8127e+00 +2.2725e+00 -3.5771e+00 -5.6700e-01 -1.6692e-01 -4.0413e+00 +2.2616e+00 +4.1411e+00 +3.5902e-01 +5.1036e+00 +5.3693e+00 -3.3292e-01 +4.0043e+00 +1.0511e+00 -1.2766e+00 +2.9646e+00 +6.0399e-01
505 +3.967616986e+01 +3.967616986e+01 +7.685616986e+01 +7.685616986e+01 -3.0346e+00 -2.1744e+00 -2.9289e+00 +1.8683e+00 +2.5881e+00 -3.6059e+00 -6.3029e-01 -7.7140e-02 -3.9912e+00 +2.3790e+00 +3.9418e+00 +9.4306e-04 +4.9656e+00 +5.2620e+00 -3.0846e-01 +3.9867e+00 +1.4700e+00 -1.2083e+00 +2.4774e+00 +4.4854e-01
44458 +2.510912399e+01 +2.510912399e+01 +6.228912399e+01 +6.228912399e+01 +2.3025e+00 +1.5521e-01 +1.1486e+00 +5.8535e-01 -4.8448e+00 -3.9024e+00 +1.9447e+00 +2.1928e+00 +1.4156e+00 +4.6986e+00 -1.9079e-01 -1.8911e+00 -1.5621e+00 +2.6406e+00 -1.9821e+00 -5.6467e-01 -3.5823e+00 +2.8507e+00 -4.8674e+00 +2.9940e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.906171999e+01 +8.906171999e+01 -5.883828001e+01 -5.883828001e+01 +3.1808e+00 +1.8685e+00 +2.1933e+00 +3.5027e+00 -4.5488e+00 +3.6896e+00 +4.7750e+00 +3.8793e+00 -4.8155e+00 +5.1336e-01 -4.9853e-01 +4.3132e+00 +1.2419e+00 +2.4842e+00 +1.6652e+00 +3.8428e+00 -3.5981e+00 +4.3772e-02 -1.5636e+00 +3.8387e+00
85 +5.899796868e+01 +5.899796868e+01 -8.890203132e+01 -8.890203132e+01 +3.8260e+00 +2.3450e+00 +1.7740e+00 +3.6994e+00 -3.5405e+00 +3.8572e+00 +4.0842e+00 +3.0115e+00 -3.8546e+00 +8.2051e-01 -7.7779e-01 +3.9668e+00 +1.3265e+00 +2.8872e+00 +1.7698e+00 +3.5121e+00 -3.8829e+00 -4.7701e-01 -9.1274e-01 +3.4997e+00
295 +3.928452523e+01 +3.928452523e+01 -1.086154748e+02 -1.086154748e+02 +3.6247e+00 +2.2922e+00 +1.5758e+00 +3.5491e+00 -3.8507e+00 +3.7289e+00 +4.4377e+00 +2.9043e+00 -3.7500e+00 +8.6133e-01 -1.2477e+00 +3.7213e+00 +1.6000e+00 +2.5713e+00 +1.5400e+00 +3.6946e+00 -3.4118e+00 -2.8806e-01 -6.5930e-01 +3.3145e+00
89461 +2.397997048e+01 +2.397997048e+01 -1.239200295e+02 -1.239200295e+02 +3.8509e+00 +6.1612e-01 +4.3710e+00 -2.0431e+00 -2.7345e+00 +8.7704e-02 -2.4161e-01 -3.2079e+00 +9.6754e-01 +1.6681e+00 +1.0766e+00 +2.4548e+00 +3.2200e+00 -1.0199e+00 -1.7896e+00 -1.9434e-01 -1.0436e+00 -2.7780e+00 -3.2315e+00 +1.8877e+00
