% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.608449125e+01 +5.608449125e+01 -2.395508746e+00 -2.395508746e+00 -4.5768e+00 -1.7692e+00 -4.2817e+00 +4.0562e+00 +2.9303e+00 +1.9393e+00 +4.3393e+00 -4.5813e+00 +1.2267e+00 +4.3958e+00 +6.5924e-01 -1.8598e+00 +3.0536e+00 +4.9115e+00 +4.2751e+00 +2.0292e+00 +8.0543e-01 +5.7684e-01 +3.2830e+00 +3.9147e+00
3991 +3.200078316e+01 +3.200078316e+01 -2.647921684e+01 -2.647921684e+01 -6.4809e-01 +2.5916e+00 -6.5232e-01 +6.1620e-01 -4.3473e+00 -7.2543e-01 -3.4474e+00 -2.2203e-01 -4.3405e+00 -2.1678e+00 +3.7395e+00 -4.0547e+00 +1.7116e+00 -4.0366e+00 -4.9386e-01 +3.8508e+00 -2.0347e+00 -1.4530e+00 +3.6276e-01 +1.7312e+00
13819 +2.290493154e+01 +2.290493154e+01 -3.557506846e+01 -3.557506846e+01 -3.7644e+00 +3.0288e+00 +1.6730e+00 -2.7552e+00 +2.0944e+00 +2.7996e+00 +3.0050e+00 -3.4106e+00 -2.2184e+00 -2.6222e-01 +4.0638e+00 -1.0617e+00 -2.4881e-01 +4.6534e-01 +3.7946e+00 +4.3609e-01 +8.2585e-02 +7.5657e-01 +9.7877e-01 -1.5581e+00
192004 +1.568848101e+01 +1.568848101e+01 -4.279151899e+01 -4.279151899e+01 +3.0802e-01 +9.5923e-01 +2.2307e+00 +2.3854e+00 -2.1603e+00 +6.8527e-01 +2.7345e+00 -3.8448e-01 -4.2113e+00 -5.7329e-02 +2.0038e+00 -2.5279e+00 -4.4202e+00 +4.2909e+00 -5.5648e-01 -2.5191e+00 +2.2520e+00 +4.5374e+00 -1.4453e+00 +2.0901e+00
192655 +9.961440364e+00 +9.961440364e+00 -4.851855964e+01 -4.851855964e+01 +3.0921e-01 +9.5979e-01 +2.2305e+00 +2.3863e+00 -2.1605e+00 +6.8979e-01 +2.7327e+00 -3.8673e-01 -4.2083e+00 -5.6122e-02 +2.0053e+00 -2.5278e+00 -4.4223e+00 +4.2907e+00 -5.5904e-01 -2.5216e+00 +2.2515e+00 +4.5367e+00 -1.4448e+00 +2.0883e+00
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.582784913e+01 +7.582784913e+01 -5.372521509e+02 -5.372521509e+02 -3.3195e+00 -4.0670e+00 -1.1544e+00 -3.5754e+00 +2.4421e+00 +2.9068e+00 +4.6229e+00 -4.0043e+00 -1.2319e+00 -2.5783e+00 +1.8787e+00 +2.1498e+00 +2.5422e+00 +4.2292e+00 -7.9560e-01 -3.1540e+00 +1.6729e+00 -4.5415e+00 +3.8646e+00 -8.1663e-01
2332 +6.087509837e+01 +6.087509837e+01 -5.522049016e+02 -5.522049016e+02 +3.7161e-01 +1.0785e-01 +1.9682e+00 +3.8523e+00 -1.9997e+00 -2.0499e+00 +3.8094e+00 -4.3788e+00 +2.9332e+00 +4.2002e+00 +1.8356e+00 +3.3168e+00 +2.5116e+00 +3.0181e+00 +2.3613e+00 -2.3362e+00 -2.7031e+00 +4.7246e+00 +4.4292e+00 -3.9334e-01
4978 +3.594821441e+01 +3.594821441e+01 -5.771317856e+02 -5.771317856e+02 -2.9607e+00 -8.4050e-02 -2.0409e+00 +4.1290e+00 +2.3435e+00 -3.0649e+00 -7.7838e-01 -1.1018e+00 +1.6932e+00 -4.5261e+00 -1.1541e+00 +6.1413e-01 +1.9152e+00 +2.9572e+00 -2.8819e-01 -3.5700e+00 -1.2464e+00 +4.8061e+00 +2.8271e-01 +2.6047e+00
6574 +2.475037132e+01 +2.475037132e+01 -5.883296287e+02 -5.883296287e+02 -2.9876e+00 -7.0806e-02 -2.0330e+00 +4.1115e+00 +2.3409e+00 -3.0498e+00 -7.8584e-01 -1.1019e+00 +1.7057e+00 -4.5293e+00 -1.1746e+00 +6.1115e-01 +1.8916e+00 +2.9629e+00 -2.7650e-01 -3.5664e+00 -1.2703e+00 +4.8006e+00 +2.9290e-01 +2.5894e+00
204709 +1.577335163e+01 +1.577335163e+01 -5.973066484e+02 -5.973066484e+02 -4.4179e+00 +2.8310e+00 +6.3473e-01 +2.7782e+00 +2.8331e+00 -6.0942e-02 +2.6148e+00 -1.9354e+00 +1.7396e+00 +6.5183e-01 -3.6627e+00 +1.6455e+00 -1.9204e+00 +2.6981e+00 +9.5979e-01 +4.5345e+00 -6.3189e-01 -2.7596e+00 -3.9364e+00 +2.9700e+00
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.137216189e+01 +8.137216189e+01 +2.289216189e+01 +2.289216189e+01 +4.3590e+00 +3.9751e+00 -2.8320e+00 +4.5493e+00 -1.4792e+00 -4.0881e+00 -4.5806e+00 +4.0797e+00 +1.0184e+00 +4.1343e+00 +3.6355e-02 +3.0789e+00 +3.9089e+00 -1.7188e+00 -1.4398e+00 +1.8962e+00 -8.8530e-01 +3.2474e+00 +5.2407e-01 +4.2749e+00
3256 +6.036408627e+01 +6.036408627e+01 +1.884086268e+00 +1.884086268e+00 +1.4410e+00 -3.5813e+00 +1.5350e+00 +3.2374e+00 +2.7310e+00 +2.1904e+00 -3.7413e+00 -4.8228e+00 -2.3325e+00 +2.4716e+00 +6.3896e-01 -1.7065e+00 +3.2622e+00 -3.5230e+00 -4.6217e+00 +4.5339e+00 -1.2916e+00 -4.3950e+00 -2.1445e+00 +2.4112e+00
5419 +3.295007323e+01 +3.295007323e+01 -2.552992677e+01 -2.552992677e+01 -3.5967e+00 -1.6223e+00 +3.8308e+00 -3.7214e+00 +9.4100e-01 +1.9878e+00 -1.5745e+00 +1.9221e+00 -3.6187e+00 -1.3105e+00 +9.6980e-01 +3.7305e+00 -1.6946e+00 -1.6516e+00 +4.3001e+00 +1.8688e+00 -3.7222e+00 +1.9346e+00 +1.8139e+00 +1.0512e+00
11866 +2.511369697e+01 +2.511369697e+01 -3.336630303e+01 -3.336630303e+01 -2.5006e+00 -8.2163e-01 -3.0124e+00 +4.4690e+00 -1.2826e+00 -3.9923e+00 -1.8426e+00 -4.5310e-01 -7.1510e-01 +2.2692e+00 -8.9040e-02 -4.3220e+00 +1.7246e+00 -2.6250e+00 +2.1580e-01 -6.9383e-01 -4.0442e-01 -2.8142e+00 -3.1208e-01 -4.3584e+00
168757 +1.561421139e+01 +1.561421139e+01 -4.286578861e+01 -4.286578861e+01 -2.2839e+00 +1.0159e+00 +3.7926e+00 +1.3629e+00 -2.0926e-01 -6.0194e-01 +1.0885e+00 -3.5318e+00 +4.1754e-01 +7.0569e-01 -2.4205e+00 +2.2796e+00 -1.7112e+00 +2.4181e+00 +1.0452e+00 -3.7183e+00 +5.7849e-01 +5.5138e-01 +2.2906e+00 +3.5194e+00
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.018715388e+01 +4.018715388e+01 -5.728928461e+02 -5.728928461e+02 +4.0572e+00 -4.7038e-01 +2.7111e+00 -4.5806e+00 -4.4135e+00 -2.9259e+00 -1.9346e-01 +1.1142e+00 -4.1507e+00 -2.0745e+00 -3.8587e+00 -3.1450e+00 +2.5669e+00 +2.6582e+00 +2.8466e+00 +1.7769e+00 +2.1684e+00 +2.4879e+00 +2.7502e+00 -1.5501e+00
64 +3.725657470e+01 +3.725657470e+01 -5.758234253e+02 -5.758234253e+02 +4.0985e+00 -5.1771e-01 +2.7650e+00 -4.6515e+00 -4.3933e+00 -2.9468e+00 -2.5686e-01 +1.0689e+00 -4.0683e+00 -1.9783e+00 -3.8455e+00 -3.1590e+00 +2.5212e+00 +2.7264e+00 +2.8362e+00 +1.7756e+00 +2.2145e+00 +2.5405e+00 +2.6959e+00 -1.5481e+00
2416 +2.339852832e+01 +2.339852832e+01 -5.896814717e+02 -5.896814717e+02 -2.9238e+00 +2.6268e+00 +5.7406e-01 +1.9024e+00 -7.1691e-01 +2.5391e+00 -4.5314e+00 +2.0317e+00 -3.4753e+00 -3.5902e-01 +3.8998e+00 -4.1066e+00 +1.6879e+00 -1.4533e+00 +2.3371e-01 +1.6267e+00 +4.8332e-01 +1.3929e+00 +3.2766e+00 -2.8813e+00
89461 +1.545377797e+01 +1.545377797e+01 -5.976262220e+02 -5.976262220e+02 +2.5944e-01 -2.6391e-01 -1.9948e+00 -2.9657e+00 -3.4193e+00 +3.9334e-01 -4.7004e-01 +1.3934e+00 +4.9521e-01 +3.8763e+00 -1.4652e-01 -6.5589e-01 -4.5797e+00 +3.2486e+00 +1.3031e+00 +2.8161e+00 -1.1356e+00 -1.3125e+00 +2.0451e+00 +7.7410e-01
211387 +9.831937853e+00 +9.831937853e+00 -6.032480621e+02 -6.032480621e+02 -5.0207e-02 +2.0093e+00 +7.3576e-01 +2.1120e+00 +1.6687e-01 -2.5880e+00 +6.0711e-01 -1.1670e+00 +6.6517e-01 +1.4698e+00 -4.9709e+00 -1.4760e+00 +3.3026e+00 +4.6752e-01 -4.0964e-01 +6.1027e-01 +1.2358e+00 -1.6998e+00 -2.5584e+00 -2.8108e+00
