% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1072 +8.450645716e+00 +8.450645716e+00 +3.842064572e+01 +3.842064572e+01 +9.5262e-01 -1.7008e+00 -3.6138e+00 -1.9760e+00 +3.1051e+00 +3.2196e+00 -4.0260e+00 -3.0312e+00 +6.4089e-01 -1.8250e+00 +1.0909e+00 -1.5833e+00 +3.8836e+00 +2.3217e+00 -1.4842e+00 +2.7130e+00 -2.7758e+00 -6.8642e-01 +1.5641e+00 -3.4273e+00
1324 +5.230918147e+00 +5.230918147e+00 +3.520091815e+01 +3.520091815e+01 +9.5201e-01 -1.7152e+00 -3.6227e+00 -1.9743e+00 +3.0947e+00 +3.2344e+00 -4.0129e+00 -3.0341e+00 +6.7055e-01 -1.8267e+00 +1.1170e+00 -1.5852e+00 +3.9259e+00 +2.3188e+00 -1.4916e+00 +2.7165e+00 -2.7512e+00 -7.0350e-01 +1.5466e+00 -3.4151e+00
1513 +3.944146505e+00 +3.944146505e+00 +3.391414650e+01 +3.391414650e+01 +9.4413e-01 -1.7157e+00 -3.6251e+00 -1.9661e+00 +3.0903e+00 +3.2327e+00 -4.0148e+00 -3.0275e+00 +6.8566e-01 -1.8243e+00 +1.1272e+00 -1.5852e+00 +3.9325e+00 +2.3214e+00 -1.4857e+00 +2.7107e+00 -2.7345e+00 -7.2059e-01 +1.5451e+00 -3.4056e+00
1681 +2.494163644e+00 +2.494163644e+00 +3.246416364e+01 +3.246416364e+01 +9.4062e-01 -1.7172e+00 -3.6295e+00 -1.9625e+00 +3.0919e+00 +3.2410e+00 -4.0065e+00 -3.0130e+00 +7.0177e-01 -1.8202e+00 +1.1560e+00 -1.5894e+00 +3.9413e+00 +2.3295e+00 -1.4868e+00 +2.7010e+00 -2.7214e+00 -7.4528e-01 +1.5489e+00 -3.4021e+00
1828 +1.375414745e+00 +1.375414745e+00 +3.134541474e+01 +3.134541474e+01 +9.2515e-01 -1.7086e+00 -3.6358e+00 -1.9602e+00 +3.1018e+00 +3.2580e+00 -3.9993e+00 -2.9911e+00 +7.1684e-01 -1.8146e+00 +1.1659e+00 -1.6073e+00 +3.9443e+00 +2.3375e+00 -1.4914e+00 +2.6952e+00 -2.7098e+00 -7.7121e-01 +1.5466e+00 -3.3970e+00
1954 +8.516719751e-01 +8.516719751e-01 +3.082167198e+01 +3.082167198e+01 +9.1516e-01 -1.7079e+00 -3.6396e+00 -1.9583e+00 +3.1020e+00 +3.2735e+00 -3.9875e+00 -2.9761e+00 +7.3273e-01 -1.8091e+00 +1.1785e+00 -1.6198e+00 +3.9542e+00 +2.3399e+00 -1.4969e+00 +2.6962e+00 -2.6962e+00 -7.9421e-01 +1.5400e+00 -3.3847e+00
2080 +5.634496057e-01 +5.634496057e-01 +3.053344961e+01 +3.053344961e+01 +9.0819e-01 -1.7092e+00 -3.6440e+00 -1.9536e+00 +3.1022e+00 +3.2828e+00 -3.9806e+00 -2.9639e+00 +7.4701e-01 -1.8067e+00 +1.1930e+00 -1.6290e+00 +3.9610e+00 +2.3436e+00 -1.4985e+00 +2.6936e+00 -2.6826e+00 -8.1583e-01 +1.5364e+00 -3.3758e+00
2206 +3.906563619e-01 +3.906563619e-01 +3.036065636e+01 +3.036065636e+01 +9.0118e-01 -1.7072e+00 -3.6476e+00 -1.9515e+00 +3.1049e+00 +3.2921e+00 -3.9736e+00 -2.9533e+00 +7.5897e-01 -1.8035e+00 +1.2039e+00 -1.6369e+00 +3.9664e+00 +2.3473e+00 -1.5006e+00 +2.6904e+00 -2.6734e+00 -8.3276e-01 +1.5348e+00 -3.3706e+00
2416 +2.249490637e-01 +2.249490637e-01 +3.019494906e+01 +3.019494906e+01 +8.9219e-01 -1.7063e+00 -3.6522e+00 -1.9486e+00 +3.1072e+00 +3.3050e+00 -3.9658e+00 -2.9389e+00 +7.7275e-01 -1.7993e+00 +1.2161e+00 -1.6484e+00 +3.9734e+00 +2.3505e+00 -1.5040e+00 +2.6886e+00 -2.6615e+00 -8.5362e-01 +1.5308e+00 -3.3615e+00
2542 +1.541909806e-01 +1.541909806e-01 +3.012419098e+01 +3.012419098e+01 +8.8815e-01 -1.7059e+00 -3.6538e+00 -1.9467e+00 +3.1079e+00 +3.3102e+00 -3.9625e+00 -2.9332e+00 +7.7975e-01 -1.7981e+00 +1.2225e+00 -1.6528e+00 +3.9770e+00 +2.3528e+00 -1.5049e+00 +2.6870e+00 -2.6551e+00 -8.6368e-01 +1.5293e+00 -3.3578e+00
2731 +9.256808848e-02 +9.256808848e-02 +3.006256809e+01 +3.006256809e+01 +8.8426e-01 -1.7051e+00 -3.6559e+00 -1.9454e+00 +3.1092e+00 +3.3153e+00 -3.9587e+00 -2.9267e+00 +7.8611e-01 -1.7962e+00 +1.2284e+00 -1.6575e+00 +3.9799e+00 +2.3547e+00 -1.5064e+00 +2.6860e+00 -2.6501e+00 -8.7286e-01 +1.5279e+00 -3.3543e+00
2941 +5.760576569e-02 +5.760576569e-02 +3.002760577e+01 +3.002760577e+01 +8.8145e-01 -1.7050e+00 -3.6572e+00 -1.9443e+00 +3.1096e+00 +3.3191e+00 -3.9561e+00 -2.9223e+00 +7.9056e-01 -1.7951e+00 +1.2324e+00 -1.6611e+00 +3.9821e+00 +2.3558e+00 -1.5072e+00 +2.6854e+00 -2.6462e+00 -8.7945e-01 +1.5268e+00 -3.3514e+00
3025 +3.852806855e-02 +3.852806855e-02 +3.000852807e+01 +3.000852807e+01 +8.8021e-01 -1.7049e+00 -3.6578e+00 -1.9438e+00 +3.1098e+00 +3.3209e+00 -3.9550e+00 -2.9205e+00 +7.9284e-01 -1.7945e+00 +1.2344e+00 -1.6625e+00 +3.9833e+00 +2.3565e+00 -1.5077e+00 +2.6849e+00 -2.6443e+00 -8.8258e-01 +1.5263e+00 -3.3504e+00
3151 +2.152060072e-02 +2.152060072e-02 +2.999152060e+01 +2.999152060e+01 +8.7873e-01 -1.7045e+00 -3.6587e+00 -1.9432e+00 +3.1102e+00 +3.3230e+00 -3.9536e+00 -2.9180e+00 +7.9535e-01 -1.7939e+00 +1.2368e+00 -1.6644e+00 +3.9845e+00 +2.3572e+00 -1.5082e+00 +2.6844e+00 -2.6420e+00 -8.8636e-01 +1.5257e+00 -3.3489e+00
3235 +1.578301224e-02 +1.578301224e-02 +2.998578301e+01 +2.998578301e+01 +8.7780e-01 -1.7044e+00 -3.6591e+00 -1.9429e+00 +3.1104e+00 +3.3241e+00 -3.9528e+00 -2.9166e+00 +7.9674e-01 -1.7934e+00 +1.2380e+00 -1.6654e+00 +3.9852e+00 +2.3576e+00 -1.5085e+00 +2.6842e+00 -2.6409e+00 -8.8847e-01 +1.5253e+00 -3.3481e+00
3382 +8.583956914e-03 +8.583956914e-03 +2.997858396e+01 +2.997858396e+01 +8.7697e-01 -1.7043e+00 -3.6595e+00 -1.9426e+00 +3.1106e+00 +3.3253e+00 -3.9520e+00 -2.9152e+00 +7.9813e-01 -1.7931e+00 +1.2393e+00 -1.6665e+00 +3.9859e+00 +2.3580e+00 -1.5087e+00 +2.6840e+00 -2.6397e+00 -8.9052e-01 +1.5250e+00 -3.3472e+00
3592 +6.282705295e-03 +6.282705295e-03 +2.997628271e+01 +2.997628271e+01 +8.7597e-01 -1.7042e+00 -3.6600e+00 -1.9422e+00 +3.1108e+00 +3.3267e+00 -3.9510e+00 -2.9136e+00 +7.9985e-01 -1.7927e+00 +1.2409e+00 -1.6677e+00 +3.9867e+00 +2.3585e+00 -1.5091e+00 +2.6836e+00 -2.6382e+00 -8.9302e-01 +1.5246e+00 -3.3463e+00
3760 +3.699769852e-03 +3.699769852e-03 +2.997369977e+01 +2.997369977e+01 +8.7566e-01 -1.7041e+00 -3.6602e+00 -1.9421e+00 +3.1109e+00 +3.3271e+00 -3.9508e+00 -2.9132e+00 +8.0033e-01 -1.7925e+00 +1.2413e+00 -1.6681e+00 +3.9870e+00 +2.3586e+00 -1.5092e+00 +2.6836e+00 -2.6378e+00 -8.9374e-01 +1.5245e+00 -3.3460e+00
3886 +2.396720379e-03 +2.396720379e-03 +2.997239672e+01 +2.997239672e+01 +8.7552e-01 -1.7041e+00 -3.6602e+00 -1.9420e+00 +3.1110e+00 +3.3273e+00 -3.9506e+00 -2.9130e+00 +8.0054e-01 -1.7925e+00 +1.2415e+00 -1.6682e+00 +3.9871e+00 +2.3587e+00 -1.5092e+00 +2.6835e+00 -2.6376e+00 -8.9405e-01 +1.5244e+00 -3.3459e+00
4075 +1.344804307e-03 +1.344804307e-03 +2.997134480e+01 +2.997134480e+01 +8.7546e-01 -1.7041e+00 -3.6603e+00 -1.9420e+00 +3.1110e+00 +3.3274e+00 -3.9506e+00 -2.9129e+00 +8.0065e-01 -1.7925e+00 +1.2416e+00 -1.6683e+00 +3.9871e+00 +2.3587e+00 -1.5092e+00 +2.6835e+00 -2.6375e+00 -8.9422e-01 +1.5244e+00 -3.3458e+00
4264 +8.316162498e-04 +8.316162498e-04 +2.997083162e+01 +2.997083162e+01 +8.7531e-01 -1.7041e+00 -3.6603e+00 -1.9419e+00 +3.1110e+00 +3.3276e+00 -3.9504e+00 -2.9126e+00 +8.0090e-01 -1.7924e+00 +1.2418e+00 -1.6685e+00 +3.9873e+00 +2.3588e+00 -1.5093e+00 +2.6835e+00 -2.6373e+00 -8.9458e-01 +1.5244e+00 -3.3457e+00
4453 +5.429420149e-04 +5.429420149e-04 +2.997054294e+01 +2.997054294e+01 +8.7519e-01 -1.7041e+00 -3.6604e+00 -1.9419e+00 +3.1110e+00 +3.3277e+00 -3.9503e+00 -2.9125e+00 +8.0109e-01 -1.7923e+00 +1.2420e+00 -1.6686e+00 +3.9874e+00 +2.3588e+00 -1.5093e+00 +2.6834e+00 -2.6371e+00 -8.9487e-01 +1.5243e+00 -3.3456e+00
4579 +3.800809379e-04 +3.800809379e-04 +2.997038008e+01 +2.997038008e+01 +8.7525e-01 -1.7041e+00 -3.6604e+00 -1.9419e+00 +3.1110e+00 +3.3276e+00 -3.9504e+00 -2.9125e+00 +8.0100e-01 -1.7924e+00 +1.2419e+00 -1.6686e+00 +3.9873e+00 +2.3588e+00 -1.5093e+00 +2.6834e+00 -2.6372e+00 -8.9473e-01 +1.5243e+00 -3.3456e+00
4831 +2.404976038e-04 +2.404976038e-04 +2.997024050e+01 +2.997024050e+01 +8.7530e-01 -1.7041e+00 -3.6603e+00 -1.9419e+00 +3.1110e+00 +3.3276e+00 -3.9504e+00 -2.9126e+00 +8.0091e-01 -1.7924e+00 +1.2418e+00 -1.6685e+00 +3.9873e+00 +2.3588e+00 -1.5093e+00 +2.6835e+00 -2.6373e+00 -8.9460e-01 +1.5244e+00 -3.3457e+00
10417 +1.569872275e-04 +1.569872275e-04 +2.997015699e+01 +2.997015699e+01 +8.7420e-01 -1.7040e+00 -3.6609e+00 -1.9415e+00 +3.1112e+00 +3.3291e+00 -3.9494e+00 -2.9109e+00 +8.0273e-01 -1.7919e+00 +1.2435e+00 -1.6698e+00 +3.9882e+00 +2.3593e+00 -1.5097e+00 +2.6831e+00 -2.6357e+00 -8.9728e-01 +1.5239e+00 -3.3446e+00
10879 +9.203411177e-05 +9.203411177e-05 +2.997009203e+01 +2.997009203e+01 +8.7423e-01 -1.7040e+00 -3.6609e+00 -1.9415e+00 +3.1112e+00 +3.3290e+00 -3.9494e+00 -2.9109e+00 +8.0268e-01 -1.7919e+00 +1.2435e+00 -1.6698e+00 +3.9881e+00 +2.3593e+00 -1.5097e+00 +2.6832e+00 -2.6358e+00 -8.9721e-01 +1.5239e+00 -3.3446e+00
11126 +6.265478653e-05 +6.265478653e-05 +2.997006265e+01 +2.997006265e+01 +8.7424e-01 -1.7040e+00 -3.6609e+00 -1.9415e+00 +3.1112e+00 +3.3290e+00 -3.9495e+00 -2.9109e+00 +8.0266e-01 -1.7919e+00 +1.2434e+00 -1.6698e+00 +3.9881e+00 +2.3593e+00 -1.5097e+00 +2.6832e+00 -2.6358e+00 -8.9719e-01 +1.5239e+00 -3.3446e+00
11446 +3.914723302e-05 +3.914723302e-05 +2.997003915e+01 +2.997003915e+01 +8.7425e-01 -1.7040e+00 -3.6609e+00 -1.9415e+00 +3.1112e+00 +3.3290e+00 -3.9495e+00 -2.9110e+00 +8.0265e-01 -1.7919e+00 +1.2434e+00 -1.6698e+00 +3.9881e+00 +2.3593e+00 -1.5097e+00 +2.6832e+00 -2.6358e+00 -8.9717e-01 +1.5239e+00 -3.3447e+00
11719 +2.241982294e-05 +2.241982294e-05 +2.997002242e+01 +2.997002242e+01 +8.7425e-01 -1.7040e+00 -3.6609e+00 -1.9415e+00 +3.1112e+00 +3.3290e+00 -3.9495e+00 -2.9110e+00 +8.0265e-01 -1.7919e+00 +1.2434e+00 -1.6698e+00 +3.9881e+00 +2.3593e+00 -1.5097e+00 +2.6832e+00 -2.6358e+00 -8.9717e-01 +1.5239e+00 -3.3447e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.485872365e+03 +4.485872365e+03 +4.434162365e+03 +4.434162365e+03 +6.3957e-01 -3.6150e+00 -3.0078e+00 +4.6841e+00 +7.2331e-01 -2.8365e+00 +1.1502e+00 +3.8961e+00 +4.3858e+00 -2.4611e+00 +1.7971e+00 +3.7486e+00 -3.0670e+00 +4.0745e+00 +3.1052e+00 +1.5995e-02 +3.5581e+00 -2.9677e+00 -3.5096e+00 -4.3408e+00
43 +2.352834703e+03 +2.352834703e+03 +2.301124703e+03 +2.301124703e+03 +4.4148e+00 -1.9819e+00 -2.6571e+00 -1.7251e+00 +4.7358e+00 +1.8677e+00 -4.1668e+00 +3.5830e+00 -5.6142e+00 +3.7239e-01 +5.3897e+00 +5.1513e-01 -3.7299e+00 -3.8691e-01 +3.5086e+00 +1.5909e+00 +2.1300e-01 +3.8819e-01 -1.3580e+00 +3.0679e+00
64 +1.345350996e+03 +1.345350996e+03 +1.293640996e+03 +1.293640996e+03 +3.2195e+00 -1.2621e+00 -3.6791e+00 -8.5851e-01 +1.5493e+00 +1.1104e+00 -2.8558e+00 +4.3033e+00 -2.4752e+00 -7.2632e-02 +4.6042e+00 +1.9472e+00 -2.3020e+00 +1.1416e+00 +7.9262e-01 +9.4613e-01 -1.4867e-01 +4.5840e-01 -3.1769e-01 +1.9889e+00
106 +3.925581219e+02 +3.925581219e+02 +3.408481219e+02 +3.408481219e+02 +2.5065e+00 +2.2858e+00 -4.1343e+00 -3.8519e+00 +1.5612e+00 +2.3856e+00 -2.9824e+00 +3.6857e+00 -3.6572e+00 +1.1400e+00 +3.7789e+00 +1.8657e+00 +2.5093e+00 +6.3394e-01 -2.6551e+00 +3.1504e+00 -3.8486e+00 +2.9656e+00 +1.6618e+00 +4.6733e+00
190 +1.367656188e+02 +1.367656188e+02 +8.505561882e+01 +8.505561882e+01 +2.6010e+00 +3.0813e+00 -3.5819e+00 -3.8724e+00 +1.3812e+00 +1.4833e+00 -3.2684e+00 +3.2335e+00 -3.4520e+00 +1.4702e-01 +3.5084e+00 +2.1759e+00 +2.9155e+00 +5.4081e-01 -2.7164e+00 +3.4967e+00 -3.7335e+00 +3.2524e+00 +1.4587e+00 +3.3839e+00
274 +9.479545804e+01 +9.479545804e+01 +4.308545804e+01 +4.308545804e+01 +2.7003e+00 +3.2788e+00 -3.2975e+00 -3.7215e+00 +9.2767e-01 +1.4551e+00 -3.5912e+00 +3.2244e+00 -3.6644e+00 +5.7008e-02 +3.9247e+00 +1.9804e+00 +3.2185e+00 +5.8202e-01 -2.8701e+00 +3.5204e+00 -3.9957e+00 +3.3203e+00 +1.6546e+00 +3.0285e+00
379 +6.164614820e+01 +6.164614820e+01 +9.936148203e+00 +9.936148203e+00 +2.5991e+00 +3.1540e+00 -3.2448e+00 -3.6064e+00 +1.0087e+00 +1.6628e+00 -3.6356e+00 +3.1095e+00 -3.7538e+00 +2.2368e-01 +4.0800e+00 +2.0573e+00 +3.1592e+00 +7.7644e-01 -2.9709e+00 +3.5180e+00 -4.0754e+00 +3.4020e+00 +1.7722e+00 +3.1149e+00
589 +3.811791840e+01 +3.811791840e+01 -1.359208160e+01 -1.359208160e+01 +2.5790e+00 +3.1097e+00 -3.3300e+00 -3.7678e+00 +1.1337e+00 +1.6354e+00 -3.4557e+00 +3.2661e+00 -3.7416e+00 +1.5113e-01 +3.8427e+00 +2.0848e+00 +3.1295e+00 +6.6958e-01 -2.8589e+00 +3.6040e+00 -3.9992e+00 +3.2782e+00 +1.6781e+00 +3.2799e+00
820 +2.316638849e+01 +2.316638849e+01 -2.854361151e+01 -2.854361151e+01 +2.6395e+00 +3.1846e+00 -3.4146e+00 -3.6727e+00 +1.0436e+00 +1.6541e+00 -3.4930e+00 +3.2408e+00 -3.7227e+00 +1.4156e-01 +3.9074e+00 +2.0549e+00 +3.1466e+00 +6.9949e-01 -2.8504e+00 +3.5126e+00 -3.9279e+00 +3.2569e+00 +1.6833e+00 +3.2949e+00
988 +1.434686668e+01 +1.434686668e+01 -3.736313332e+01 -3.736313332e+01 +2.6252e+00 +3.1017e+00 -3.3896e+00 -3.6667e+00 +1.0450e+00 +1.7036e+00 -3.4945e+00 +3.2013e+00 -3.7423e+00 +1.8382e-01 +3.9696e+00 +2.0451e+00 +3.1269e+00 +7.8429e-01 -2.8709e+00 +3.5442e+00 -3.9774e+00 +3.2383e+00 +1.6944e+00 +3.2136e+00
1177 +9.158306008e+00 +9.158306008e+00 -4.255169399e+01 -4.255169399e+01 +2.6088e+00 +3.0991e+00 -3.3697e+00 -3.6734e+00 +1.0637e+00 +1.7022e+00 -3.5050e+00 +3.2568e+00 -3.7452e+00 +2.1271e-01 +3.9439e+00 +2.0479e+00 +3.1161e+00 +7.7841e-01 -2.8737e+00 +3.5532e+00 -3.9775e+00 +3.2308e+00 +1.6839e+00 +3.2331e+00
1366 +5.681797982e+00 +5.681797982e+00 -4.602820202e+01 -4.602820202e+01 +2.6122e+00 +3.0944e+00 -3.3481e+00 -3.6753e+00 +1.0625e+00 +1.7025e+00 -3.5000e+00 +3.2586e+00 -3.7458e+00 +2.0364e-01 +3.9252e+00 +2.0554e+00 +3.1195e+00 +7.7251e-01 -2.8505e+00 +3.5666e+00 -3.9744e+00 +3.2338e+00 +1.6813e+00 +3.2406e+00
1555 +3.798060775e+00 +3.798060775e+00 -4.791193922e+01 -4.791193922e+01 +2.6094e+00 +3.1088e+00 -3.3546e+00 -3.6712e+00 +1.0663e+00 +1.6979e+00 -3.4939e+00 +3.2662e+00 -3.7526e+00 +1.9250e-01 +3.9137e+00 +2.0628e+00 +3.1148e+00 +7.6509e-01 -2.8483e+00 +3.5702e+00 -3.9670e+00 +3.2358e+00 +1.6832e+00 +3.2477e+00
1639 +2.386102192e+00 +2.386102192e+00 -4.932389781e+01 -4.932389781e+01 +2.6097e+00 +3.1205e+00 -3.3637e+00 -3.6709e+00 +1.0589e+00 +1.6931e+00 -3.4924e+00 +3.2647e+00 -3.7545e+00 +1.8094e-01 +3.9180e+00 +2.0603e+00 +3.1207e+00 +7.6788e-01 -2.8417e+00 +3.5765e+00 -3.9570e+00 +3.2325e+00 +1.6832e+00 +3.2490e+00
1765 +1.481267213e+00 +1.481267213e+00 -5.022873279e+01 -5.022873279e+01 +2.6093e+00 +3.1200e+00 -3.3693e+00 -3.6642e+00 +1.0563e+00 +1.6999e+00 -3.4922e+00 +3.2632e+00 -3.7595e+00 +1.8460e-01 +3.9229e+00 +2.0625e+00 +3.1169e+00 +7.8501e-01 -2.8410e+00 +3.5791e+00 -3.9497e+00 +3.2268e+00 +1.6846e+00 +3.2467e+00
1933 +9.791993192e-01 +9.791993192e-01 -5.073080068e+01 -5.073080068e+01 +2.6088e+00 +3.1196e+00 -3.3607e+00 -3.6637e+00 +1.0555e+00 +1.7026e+00 -3.4913e+00 +3.2684e+00 -3.7666e+00 +1.8644e-01 +3.9182e+00 +2.0640e+00 +3.1185e+00 +7.9337e-01 -2.8376e+00 +3.5898e+00 -3.9491e+00 +3.2244e+00 +1.6851e+00 +3.2446e+00
2122 +6.216649248e-01 +6.216649248e-01 -5.108833508e+01 -5.108833508e+01 +2.6075e+00 +3.1257e+00 -3.3645e+00 -3.6638e+00 +1.0542e+00 +1.7029e+00 -3.4903e+00 +3.2723e+00 -3.7700e+00 +1.8362e-01 +3.9165e+00 +2.0658e+00 +3.1184e+00 +7.9616e-01 -2.8353e+00 +3.5932e+00 -3.9429e+00 +3.2208e+00 +1.6843e+00 +3.2462e+00
2290 +3.534453690e-01 +3.534453690e-01 -5.135655463e+01 -5.135655463e+01 +2.6067e+00 +3.1254e+00 -3.3644e+00 -3.6623e+00 +1.0526e+00 +1.7036e+00 -3.4910e+00 +3.2726e+00 -3.7711e+00 +1.8386e-01 +3.9172e+00 +2.0664e+00 +3.1189e+00 +8.0048e-01 -2.8346e+00 +3.5954e+00 -3.9414e+00 +3.2202e+00 +1.6842e+00 +3.2454e+00
2458 +2.386478205e-01 +2.386478205e-01 -5.147135218e+01 -5.147135218e+01 +2.6063e+00 +3.1257e+00 -3.3630e+00 -3.6610e+00 +1.0522e+00 +1.7050e+00 -3.4911e+00 +3.2744e+00 -3.7730e+00 +1.8465e-01 +3.9168e+00 +2.0669e+00 +3.1182e+00 +8.0362e-01 -2.8335e+00 +3.5974e+00 -3.9405e+00 +3.2193e+00 +1.6843e+00 +3.2452e+00
2626 +1.458655359e-01 +1.458655359e-01 -5.156413446e+01 -5.156413446e+01 +2.6058e+00 +3.1270e+00 -3.3623e+00 -3.6605e+00 +1.0521e+00 +1.7051e+00 -3.4907e+00 +3.2757e+00 -3.7744e+00 +1.8423e-01 +3.9159e+00 +2.0677e+00 +3.1186e+00 +8.0558e-01 -2.8323e+00 +3.6000e+00 -3.9388e+00 +3.2182e+00 +1.6839e+00 +3.2450e+00
2815 +8.223558784e-02 +8.223558784e-02 -5.162776441e+01 -5.162776441e+01 +2.6057e+00 +3.1277e+00 -3.3626e+00 -3.6602e+00 +1.0517e+00 +1.7055e+00 -3.4906e+00 +3.2765e+00 -3.7754e+00 +1.8381e-01 +3.9156e+00 +2.0680e+00 +3.1188e+00 +8.0717e-01 -2.8314e+00 +3.6012e+00 -3.9374e+00 +3.2172e+00 +1.6839e+00 +3.2454e+00
2941 +5.483198149e-02 +5.483198149e-02 -5.165516802e+01 -5.165516802e+01 +2.6058e+00 +3.1281e+00 -3.3627e+00 -3.6599e+00 +1.0515e+00 +1.7058e+00 -3.4905e+00 +3.2768e+00 -3.7761e+00 +1.8360e-01 +3.9154e+00 +2.0683e+00 +3.1188e+00 +8.0824e-01 -2.8309e+00 +3.6020e+00 -3.9368e+00 +3.2168e+00 +1.6840e+00 +3.2453e+00
